Date,prec,tmin,tmax,tmean,srad
19880927,0,20.8,31.8,26.3,20
19880928,40.9,21.6,31,26.3,17
19880929,0,20.5,31.7,26.1,20
19880930,0,19.4,30.6,25,21
19881001,0,20.8,31.4,26.1,18
19881002,0,20.6,30.1,25.35,13
19881003,9.2,19.5,31.7,25.6,18
19881004,0.8,21.6,31.9,26.75,19
19881005,1.3,21.4,31.5,26.45,17
19881006,1.9,21.6,29.9,25.75,13
19881007,8.5,20.7,31.4,26.05,15
19881008,17.4,20.8,31,25.9,15
19881009,0,21.4,31.8,26.6,20
19881010,0,21.1,32.2,26.65,19
19881011,0,21.4,30.1,25.75,16
19881012,16.8,19.8,29.6,24.7,15
19881013,0,20.4,30.8,25.6,17
19881014,0,19.6,31.5,25.55,16
19881015,3,21.5,30,25.75,15
19881016,10.9,20.8,30.8,25.8,16
19881017,7.7,21.7,29.6,25.65,12
19881018,30.7,21.7,30,25.85,12
19881019,70.7,21,31.2,26.1,13
19881020,0,21.7,30.4,26.05,13
19881021,0,20.9,32.2,26.55,19
19881022,0,21,32.2,26.6,19
19881023,0,21,32.2,26.6,17
19881024,0,20.7,31.8,26.25,19
19881025,0,20.6,31.7,26.15,20
19881026,0,20.3,32.5,26.4,20
19881027,0,21.3,31.9,26.6,19
19881028,0,21.4,30.4,25.9,15
19881029,0,20.8,31.1,25.95,17
19881030,0,21.7,30.4,26.05,13
19881031,10.3,21.9,31.5,26.7,16
19881101,0,20.5,31.3,25.9,16
19881102,0,22,30.2,26.1,13
19881103,0,20.5,31.5,26,18
19881104,0,19.9,31.5,25.7,19
19881105,0,20.8,31.5,26.15,18
19881106,0,20.8,31.2,26,17
19881107,0,20.9,31.9,26.4,16
19881108,15.1,19.9,31,25.45,17
19881109,9.5,20.1,30.3,25.2,13
19881110,13.6,20.2,31,25.6,17
19881111,0,20.9,31.1,26,18
19881112,0,20,32.2,26.1,16
19881113,0,22,32.5,27.25,17
19881114,8,22.3,29,25.65,11
19881115,0,20.7,32,26.35,18
19881116,0,20.9,30.6,25.75,13
19881117,0.7,21.1,30.7,25.9,15
19881118,0,20.1,31.1,25.6,15
19881119,0,20.1,30.3,25.2,16
19881120,0.5,21,30.1,25.55,16
19881121,0,19.8,31.6,25.7,18
19881122,0,19.3,30.8,25.05,18
19881123,0,19.6,30.4,25,18
19881124,0,21.6,30.9,26.25,15
19881125,4,20.6,29.3,24.95,14
19881126,0.1,19.6,30.4,25,17
19881127,0,19.3,31.6,25.45,18
19881128,0,18.3,31.2,24.75,16
19881129,0,18.5,29.6,24.05,17
19881130,0.2,19.5,29.9,24.7,14
19881201,2.1,19.8,28.6,24.2,12
19881202,0.2,17.3,29.6,23.45,17
19881203,0,15.4,30.3,22.85,16
19881204,0,17.1,30.9,24,18
19881205,0,19.3,30.6,24.95,16
19881206,1.3,21.2,29.6,25.4,12
19881207,40.1,20.5,30,25.25,14
19881208,0,17.4,30.3,23.85,17
19881209,0,19.9,30.2,25.05,15
19881210,0,18.5,31.6,25.05,17
19881211,0,21.5,30.7,26.1,15
19881212,0.1,19.4,31.5,25.45,17
19881213,0,21.1,30.7,25.9,12
19881214,0,20.5,32,26.25,18
19881215,0,18.7,31.1,24.9,15
19881216,0,18.5,30.5,24.5,16
19881217,0,17.3,30.1,23.7,17
19881218,0,18.3,30.6,24.45,11
19881219,0,17.4,30.5,23.95,17
19881220,0,18.2,31.1,24.65,17
19881221,0,19,31.2,25.1,17
19881222,0,18.9,31.4,25.15,17
19881223,0,18.8,32,25.4,16
19881224,0,20.7,31.9,26.3,16
19881225,0,19.1,32.2,25.65,15
19881226,0,19.4,29.8,24.6,13
19881227,2.7,21.2,31.2,26.2,16
19881228,0,19.9,30.9,25.4,14
19881229,0,19.4,26.6,23,10
19881230,7.9,21.3,30.2,25.75,12
19881231,5.4,20.8,32.8,26.8,15
19890101,0,21.4,31.2,26.3,12
19890102,0,20.6,29.3,24.95,11
19890103,3,20.1,30.9,25.5,16
19890104,0,21,30.6,25.8,12
19890105,0,22.1,30.5,26.3,12
19890106,0,18.7,31.3,25,16
19890107,0,19.3,31.2,25.25,16
19890108,0,16.6,29.7,23.15,15
19890109,0,16.4,29.2,22.8,15
19890110,0,18.2,29.5,23.85,15
19890111,0,17.7,31.2,24.45,16
19890112,0,18,30,24,12
19890113,0,18.5,31.8,25.15,16
19890114,0,18,31,24.5,17
19890115,0,18.8,31.3,25.05,16
19890116,0,19.4,31,25.2,18
19890117,0,18,31.1,24.55,18
19890118,0,18.4,31.3,24.85,17
19890119,0,18.8,32.4,25.6,18
19890120,0,19.1,31.9,25.5,18
19890121,0,19.6,31.6,25.6,13
19890122,0,19.5,31.8,25.65,18
19890123,0,19,31.7,25.35,18
19890124,0,19.1,31.6,25.35,16
19890125,0,17.5,31.1,24.3,18
19890126,0,18.5,30.5,24.5,18
19890127,0,15.7,30.9,23.3,18
19890128,0,18.3,31.3,24.8,18
19890129,0,17.7,30.4,24.05,17
19890130,0,16.3,30.3,23.3,17
19890131,0,17.9,29,23.45,12
19890201,0,17.6,30.6,24.1,18
19890202,0,15.6,31.8,23.7,17
19890203,0,17.7,29.5,23.6,17
19890204,0,16.7,29.8,23.25,18
19890205,0,17.1,31.7,24.4,18
19890206,0,20.4,28.6,24.5,13
19890207,0.4,17.7,30.3,24,18
19890208,0,16.9,29.9,23.4,16
19890209,0,15.6,29.8,22.7,17
19890210,0,18.8,31.2,25,19
19890211,0,17,30.7,23.85,16
19890212,0,16.9,31.4,24.15,19
19890213,0,17.6,30.5,24.05,20
19890214,0,15.7,29.8,22.75,20
19890215,0,19.2,29.6,24.4,19
19890216,0,15.6,30.7,23.15,19
19890217,0,16.5,32.7,24.6,20
19890218,0,18.3,33.4,25.85,20
19890219,0,20.7,32.8,26.75,19
19890220,0,20.7,32.3,26.5,18
19890221,0,18.5,32.8,25.65,20
19890222,0,19.6,32.5,26.05,19
19890223,0,20.2,33,26.6,19
19890224,0,20.5,33.1,26.8,19
19890225,0,21,34,27.5,17
19890226,0.4,22.9,32.6,27.75,13
19890227,0,22.5,33.3,27.9,17
19890228,0,20.2,33.7,26.95,20
19890301,0,20.8,33,26.9,20
19890302,0,20.2,31.7,25.95,19
19890303,0,22.3,33.1,27.7,20
19890304,0,20.2,32.5,26.35,19
19890305,0,20.7,32.3,26.5,18
19890306,0.3,20,31.7,25.85,20
19890307,0,20.5,32.9,26.7,21
19890308,0,19.7,33.2,26.45,21
19890309,0,20.2,33.2,26.7,20
19890310,0,20.1,33.4,26.75,20
19890311,0,20.8,33.4,27.1,21
19890312,0,22.9,32.6,27.75,17
19890313,0,22.6,31.9,27.25,18
19890314,0,21.6,31.7,26.65,18
19890315,0,19.5,30.9,25.2,17
19890316,0,16.9,31.1,24,21
19890317,0,17.9,31.3,24.6,21
19890318,0,17.4,32.4,24.9,21
19890319,0,19.7,32.2,25.95,20
19890320,0,20.3,31.6,25.95,21
19890321,0,19.4,30.4,24.9,21
19890322,0,17.8,32,24.9,22
19890323,0,18,33.4,25.7,22
19890324,0,20.1,31.5,25.8,18
19890325,0,18.2,31.3,24.75,21
19890326,0,18.3,31.3,24.8,21
19890327,0,19.3,31.4,25.35,21
19890328,0,19.5,31.5,25.5,21
19890329,0,19.3,32.2,25.75,21
19890330,0,19.3,32.3,25.8,22
19890331,0,19,31.4,25.2,14
19890401,0,19.8,33.1,26.45,19
19890402,0,19.5,33.1,26.3,22
19890403,0,20,33.3,26.65,22
19890404,0,20.3,32.9,26.6,18
19890405,0,20.8,33.2,27,21
19890406,0,20.3,34.7,27.5,21
19890407,0,20.2,33.6,26.9,22
19890408,0,19.7,34.2,26.95,21
19890409,0,21.7,33.8,27.75,21
19890410,0,19.7,33.7,26.7,21
19890411,0,20,34.3,27.15,21
19890412,0,22,34.4,28.2,21
19890413,0,21.3,34.3,27.8,18
19890414,0,21.6,33.7,27.65,20
19890415,0,20.8,33.8,27.3,20
19890416,0,21,34.1,27.55,21
19890417,0,21.4,33.2,27.3,21
19890418,0,19.4,32,25.7,21
19890419,0,18.7,33.7,26.2,21
19890420,0,20,34.2,27.1,21
19890421,0,25,32.2,28.6,14
19890422,0,23.4,33.8,28.6,17
19890423,0,24.4,34.6,29.5,20
19890424,0,24.6,34.3,29.45,17
19890425,0,23.6,34.2,28.9,20
19890426,0,22.5,34.1,28.3,21
19890427,0,22.7,33.8,28.25,21
19890428,0,22.7,34,28.35,20
19890429,0.2,22.8,35.2,29,21
19890430,0,23.4,34.4,28.9,21
19890501,0,22.2,34.8,28.5,20
19890502,0,23.9,33.1,28.5,15
19890503,0,22.9,32.9,27.9,20
19890504,0,23.8,32.8,28.3,17
19890505,0,24,30.2,27.1,12
19890506,0,22.5,32.8,27.65,17
19890507,0,23.7,28.7,26.2,11
19890508,0.2,22.4,31.8,27.1,14
19890509,9.6,22.3,30.4,26.35,14
19890510,0,22.2,29.6,25.9,11
19890511,6.8,21.1,30.6,25.85,15
19890512,0,23,33,28,17
19890513,0.6,23.5,33.5,28.5,19
19890514,0,22.7,33.6,28.15,19
19890515,0.3,23.3,32,27.65,13
19890516,0,22.9,33.7,28.3,19
19890517,0,22.5,33.9,28.2,21
19890518,0,21,35.1,28.05,20
19890519,0,21.8,34.2,28,20
19890520,0,22.4,33.8,28.1,19
19890521,0,23.6,32.9,28.25,17
19890522,0,23.9,33.2,28.55,20
19890523,0,20.8,32.7,26.75,18
19890524,0,22.4,33.4,27.9,17
19890525,0,21.4,33.1,27.25,20
19890526,0,23.3,30.1,26.7,11
19890527,20.6,22,28.8,25.4,12
19890528,3,22.1,28.9,25.5,11
19890529,3.5,22.2,30.7,26.45,13
19890530,3.3,21.8,31.1,26.45,14
19890531,0,23.5,32.5,28,17
19890601,0,22.3,31.4,26.85,15
19890602,0,23.7,30.9,27.3,12
19890603,6.1,23.3,32.6,27.95,20
19890604,0,22.3,32.3,27.3,17
19890605,1.7,22.5,32.3,27.4,15
19890606,0,21.4,32.9,27.15,20
19890607,0,20.8,32.6,26.7,20
19890608,0,20.8,32.5,26.65,20
19890609,0,20.7,32.4,26.55,19
19890610,0,21.8,30.3,26.05,14
19890611,8.6,21.8,30.3,26.05,12
19890612,0,23.3,31.1,27.2,14
19890613,0.1,22.2,30.6,26.4,15
19890614,7.2,22.3,31,26.65,18
19890615,0,20.3,32.7,26.5,21
19890616,0,19.9,32.8,26.35,20
19890617,0,21.8,33.5,27.65,19
19890618,0,20.5,31.6,26.05,15
19890619,0,21.7,31.9,26.8,13
19890620,0,21.3,34.4,27.85,20
19890621,0,20.9,31.6,26.25,19
19890622,3.1,22.9,29.1,26,12
19890623,0,20.9,31,25.95,15
19890624,0,20.5,31.5,26,16
19890625,22.9,21.3,30.1,25.7,18
19890626,0.1,20.8,31.3,26.05,19
19890627,0,20,32.2,26.1,21
19890628,0,19.2,32,25.6,19
19890629,0,19.4,32.7,26.05,20
19890630,0,21.9,32.9,27.4,19
19890701,0,21,31,26,17
19890702,2.9,21.6,32.5,27.05,12
19890703,3.6,21.9,29.8,25.85,12
19890704,0,21.7,31.8,26.75,17
19890705,0,22.1,32.2,27.15,18
19890706,1.1,20.3,31.7,26,20
19890707,0,21.2,28.2,24.7,12
19890708,10,20.5,24.5,22.5,11
19890709,88.2,20,25,22.5,12
19890710,0,21,28.4,24.7,15
19890711,0,21.7,30.1,25.9,19
19890712,0,22.4,29.3,25.85,14
19890713,0,21,29.7,25.35,17
19890714,0.3,21.6,31.3,26.45,19
19890715,0.3,20.9,31.9,26.4,19
19890716,0.2,20.2,32.1,26.15,18
19890717,1.7,23.3,29.4,26.35,13
19890718,5.2,23.3,30.5,26.9,14
19890719,1.6,24.1,30.7,27.4,14
19890720,0,22.1,32.1,27.1,17
19890721,0,22.9,31.5,27.2,19
19890722,16.3,22.7,31.7,27.2,18
19890723,0.1,23.1,30.6,26.85,14
19890724,0,22.5,32.8,27.65,17
19890725,0,23.6,30.1,26.85,12
19890726,11.1,22.7,31.5,27.1,18
19890727,0,22.7,32.9,27.8,20
19890728,0.1,23.1,33.1,28.1,18
19890729,0,22.8,33.5,28.15,19
19890730,0,20.9,33.2,27.05,20
19890731,0,20.8,32.8,26.8,20
19890801,10.5,23.1,33.5,28.3,19
19890802,6,21.9,33.9,27.9,21
19890803,0,23.7,33.2,28.45,20
19890804,5.5,22.7,32.5,27.6,16
19890805,0,24.1,30.1,27.1,15
19890806,8.1,22.1,31.2,26.65,18
19890807,0,21.7,32.4,27.05,19
19890808,2.3,21.6,32.3,26.95,19
19890809,0,22.9,31.6,27.25,16
19890810,0.5,22.7,33.3,28,18
19890811,20.8,22.9,32,27.45,17
19890812,4.8,22.3,32.3,27.3,20
19890813,41.9,22.4,32.6,27.5,17
19890814,10.1,21.3,32,26.65,18
19890815,0,22.8,31.2,27,15
19890816,0,23,31.6,27.3,15
19890817,19.4,22.7,31.4,27.05,16
19890818,0,22,32.5,27.25,18
19890819,0,23.1,32.6,27.85,20
19890820,4,22.3,32.4,27.35,18
19890821,7.1,22,32.8,27.4,21
19890822,0.9,22.9,32.5,27.7,17
19890823,5.3,23.1,33.1,28.1,19
19890824,0,22.3,33.8,28.05,18
19890825,43.4,21.9,31.9,26.9,18
19890826,0,22,32.3,27.15,19
19890827,1.2,23.1,31.2,27.15,16
19890828,2.6,22.5,32.1,27.3,18
19890829,0,21.3,32.5,26.9,21
19890830,50,22.7,31.2,26.95,13
19890831,7.8,22.7,32.5,27.6,20
19890901,0,23.1,33,28.05,20
19890902,4.9,24,31.7,27.85,16
19890903,0.3,23.1,33.1,28.1,19
19890904,0.8,22.5,31.3,26.9,17
19890905,0,21.5,33.3,27.4,18
19890906,0.8,22.8,31.9,27.35,16
19890907,0.2,23.5,33.3,28.4,22
19890908,37.8,22.3,33.7,28,20
19890909,0.4,23.1,33.2,28.15,20
19890910,0.9,22.5,31.1,26.8,14
19890911,32.8,21.4,31.2,26.3,17
19890912,0.3,22.1,32.1,27.1,17
19890913,1.1,21.9,32.2,27.05,18
19890914,1.6,21.7,33.5,27.6,21
19890915,6.5,21.6,33.1,27.35,20
19890916,0,22.8,32.8,27.8,18
19890917,0,22.7,31.7,27.2,20
19890918,11,24.1,30.7,27.4,15
19890919,16.8,23.2,31.1,27.15,14
19890920,1,22.4,30.4,26.4,15
19890921,14.8,21.8,32.4,27.1,17
19890922,9.1,20.8,31.5,26.15,18
19890923,0,22.9,32.6,27.75,19
19890924,0,22.1,33,27.55,20
19890925,1,22.8,32.8,27.8,18
19890926,15.5,21.6,28.9,25.25,11
19890927,6.5,20.9,30.3,25.6,19
19890928,66.8,21.2,28.1,24.65,12
19890929,0.5,21.7,31.1,26.4,17
19890930,0.7,21.7,31.7,26.7,19
19891001,9,21.9,31.7,26.8,19
19891002,12.9,21.9,28.6,25.25,14
19891003,20.5,20.7,29.7,25.2,16
19891004,0,22,31.7,26.85,15
19891005,0,22.5,30.9,26.7,19
19891006,0.5,21.5,32.1,26.8,18
19891007,4.1,20.9,31.8,26.35,20
19891008,12.6,21.2,31.2,26.2,18
19891009,0,21.3,30.8,26.05,18
19891010,0,23.3,32.5,27.9,17
19891011,0,21.3,32.2,26.75,18
19891012,6.5,21.8,31.4,26.6,19
19891013,0,21.5,32.4,26.95,19
19891014,0,20.6,32.5,26.55,20
19891015,0,21.9,31.9,26.9,17
19891016,0,21.8,32.7,27.25,20
19891017,0,22.7,32.8,27.75,16
19891018,14.7,22.6,31.4,27,13
19891019,6.2,22.3,33.1,27.7,18
19891020,0,21.3,32.5,26.9,18
19891021,0,19.1,32.1,25.6,20
19891022,0,20.2,31.1,25.65,19
19891023,0,20.3,32,26.15,18
19891024,0,19.4,30.9,25.15,17
19891025,0,19.4,32.5,25.95,20
19891026,0,20.2,31.1,25.65,19
19891027,0,21.7,31.5,26.6,14
19891028,0,20.4,32.2,26.3,14
19891029,0,23.3,30,26.65,14
19891030,0,21.2,30.5,25.85,15
19891031,0.5,20.8,29,24.9,13
19891101,46.7,19.2,30.3,24.75,16
19891102,16.2,19.3,31.9,25.6,18
19891103,0,19.6,31.4,25.5,19
19891104,0,19.8,31.2,25.5,18
19891105,0,21.1,31.7,26.4,18
19891106,11.4,19.3,31.1,25.2,16
19891107,0,18.6,31,24.8,17
19891108,0,18.6,31.5,25.05,19
19891109,2.6,19.3,31.5,25.4,17
19891110,3.5,19.7,33.2,26.45,18
19891111,0,19.8,32.3,26.05,16
19891112,7.3,18.2,31,24.6,16
19891113,0,18.7,29.4,24.05,14
19891114,0.1,17.7,30.8,24.25,15
19891115,0.4,19.4,30.9,25.15,14
19891116,0.5,21.9,30.1,26,13
19891117,0.5,21.3,32.9,27.1,17
19891118,0,19.6,33.7,26.65,17
19891119,0,19.9,32.2,26.05,17
19891120,0,17.3,31.9,24.6,18
19891121,0,19.7,32.8,26.25,17
19891122,0,22.5,32.3,27.4,15
19891123,0,20.9,32,26.45,13
19891124,11,20.7,30.1,25.4,14
19891125,0,20.7,32.8,26.75,15
19891126,0,21.6,31.7,26.65,16
19891127,6.4,19.8,32,25.9,15
19891128,0,20.1,32.6,26.35,15
19891129,0,20,32.5,26.25,18
19891130,0,20.1,31.6,25.85,17
19891201,0,22.5,31.7,27.1,14
19891202,0,20.4,31.4,25.9,13
19891203,36.2,18.6,32.1,25.35,18
19891204,0,18.6,31.5,25.05,18
19891205,0,17.6,30.7,24.15,18
19891206,0,17.2,30.9,24.05,16
19891207,0,16.4,30.6,23.5,18
19891208,0,16.6,31.4,24,17
19891209,0,17.7,32.3,25,17
19891210,0,18.4,32.3,25.35,18
19891211,0,19,31.3,25.15,18
19891212,0,16.2,31.6,23.9,17
19891213,0,15.4,32.4,23.9,16
19891214,0,16.5,31.6,24.05,18
19891215,0,19.9,31,25.45,17
19891216,0,19.4,31.5,25.45,14
19891217,0,19.4,30.8,25.1,16
19891218,0,18.1,31.7,24.9,16
19891219,0,15.6,30.9,23.25,17
19891220,0,14,31.2,22.6,18
19891221,0,13.1,31,22.05,17
19891222,0,15.5,31.4,23.45,18
19891223,0,16.4,31.5,23.95,18
19891224,0,14.7,31.5,23.1,17
19891225,0,16.1,31,23.55,17
19891226,0,14.9,30.9,22.9,18
19891227,0,13.6,30,21.8,17
19891228,0,15.2,30.6,22.9,16
19891229,0,15.1,30.4,22.75,16
19891230,0,15.4,31.7,23.55,17
19891231,0,16,32.2,24.1,17
19900101,0,19.6,31.4,25.5,14
19900102,0,18.4,33,25.7,17
19900103,0,18.6,30.8,24.7,15
19900104,0,19.2,30.8,25,13
19900105,0,18.4,31.2,24.8,18
19900106,0,17.3,30.1,23.7,16
19900107,0,16.2,29.9,23.05,16
19900108,0,15.4,32.6,24,17
19900109,0,15.8,31.2,23.5,18
19900110,0,18,30.3,24.15,18
19900111,0,15.9,32.8,24.35,17
19900112,0,17.4,32.5,24.95,17
19900113,0,18,32.8,25.4,15
19900114,0,17.9,32.6,25.25,18
19900115,0,16.6,31.7,24.15,17
19900116,0,17.5,32.4,24.95,16
19900117,0,18.3,31.7,25,17
19900118,0,18.5,31.7,25.1,18
19900119,0,18.2,32.4,25.3,18
19900120,0,17.4,31.7,24.55,15
19900121,0,20.1,30.4,25.25,15
19900122,0,20.2,30.3,25.25,11
19900123,0,20,31.7,25.85,13
19900124,0,18.6,30.9,24.75,12
19900125,0,18.8,32,25.4,15
19900126,0,19.4,33.2,26.3,16
19900127,0,18.8,32.7,25.75,15
19900128,0,19,32.2,25.6,16
19900129,0,17.6,32.8,25.2,16
19900130,0,17.9,32.9,25.4,17
19900131,0,20.4,33.2,26.8,17
19900201,0,21.8,32.8,27.3,15
19900202,0,19.2,32.6,25.9,16
19900203,0,19.9,33.1,26.5,16
19900204,0,20,30.7,25.35,14
19900205,0,18.5,30.9,24.7,13
19900206,0,21.6,30.4,26,10
19900207,4.3,21.6,31.9,26.75,17
19900208,0,17.1,32.1,24.6,19
19900209,0,17.7,32.5,25.1,18
19900210,0,17.2,32.5,24.85,14
19900211,0,19.2,33.9,26.55,19
19900212,0,20,32.7,26.35,17
19900213,0,19.2,30.4,24.8,17
19900214,0,16.2,32.3,24.25,19
19900215,0,16.6,32.8,24.7,20
19900216,0,16.4,32,24.2,18
19900217,0,16.5,30.4,23.45,18
19900218,0,17.8,31.9,24.85,16
19900219,0,16.8,31.3,24.05,16
19900220,0,17.4,33.1,25.25,19
19900221,0,19.9,32.8,26.35,19
19900222,0,19.9,31.5,25.7,19
19900223,0,16.2,32.2,24.2,20
19900224,0,15.4,31.2,23.3,19
19900225,0,18.8,31,24.9,19
19900226,0,17.8,30.6,24.2,19
19900227,0,17.2,30.5,23.85,15
19900228,0,17.5,29.9,23.7,13
19900301,0,19,32.6,25.8,19
19900302,0,17.2,32.4,24.8,20
19900303,0,17.8,34,25.9,20
19900304,0,20.2,34.2,27.2,19
19900305,0,20.9,32.5,26.7,19
19900306,0,16.9,32.6,24.75,18
19900307,0,17.1,33.3,25.2,20
19900308,0,18.5,33.5,26,18
19900309,0,20.8,33,26.9,18
19900310,0,21,33.6,27.3,18
19900311,0,21.4,31.7,26.55,13
19900312,0,22,32.8,27.4,17
19900313,0,21.6,32.7,27.15,18
19900314,0,22.4,31.3,26.85,12
19900315,0,21.4,33,27.2,18
19900316,0,21.6,32.4,27,15
19900317,0,20,33.7,26.85,18
19900318,0,20.7,34.7,27.7,18
19900319,0,19.2,34.5,26.85,21
19900320,0,20.2,34.3,27.25,20
19900321,0,20.2,34.7,27.45,20
19900322,0,20.7,34.7,27.7,21
19900323,0,21.6,34.5,28.05,20
19900324,0,21.8,33.7,27.75,19
19900325,0,19.7,32.8,26.25,21
19900326,0,18.7,33,25.85,20
19900327,0,20.2,32.5,26.35,21
19900328,0,18.9,32,25.45,21
19900329,0,17.7,34.2,25.95,21
19900330,0,22,32.4,27.2,18
19900331,0,20.6,33.5,27.05,22
19900401,0,19.6,33.6,26.6,20
19900402,0,21,33.5,27.25,20
19900403,0,21.8,34.2,28,20
19900404,0,25.2,35.1,30.15,19
19900405,0,25.4,33.9,29.65,14
19900406,0,22.8,36,29.4,18
19900407,0,23.3,34.9,29.1,20
19900408,0,18.8,34.8,26.8,21
19900409,0,19.7,34.5,27.1,22
19900410,0,20.2,34.5,27.35,22
19900411,0,18.4,36.3,27.35,21
19900412,0,20.3,35.2,27.75,21
19900413,0,22.9,35.5,29.2,20
19900414,0,23.2,34.9,29.05,21
19900415,0.4,24.8,34.2,29.5,18
19900416,0,23.4,35.2,29.3,19
19900417,0,24.3,33.7,29,20
19900418,0,23.2,32.5,27.85,20
19900419,0,21.6,33.6,27.6,20
19900420,0,22.5,34,28.25,15
19900421,0,23,30.6,26.8,13
19900422,0,23.7,28.8,26.25,10
19900423,0,23.1,32.3,27.7,13
19900424,0,24.1,30.3,27.2,10
19900425,0,23.7,31.1,27.4,10
19900426,0,23.7,35.1,29.4,18
19900427,0,23.8,34.5,29.15,16
19900428,0,23.7,32.9,28.3,13
19900429,40,22.2,35.1,28.65,14
19900430,0,22.5,31.8,27.15,15
19900501,0,22.8,32.2,27.5,15
19900502,4.2,22.1,26.4,24.25,10
19900503,14.7,22.3,30.3,26.3,14
19900504,2.4,21.4,29.5,25.45,12
19900505,3.6,22.8,32.5,27.65,15
19900506,12.3,21.9,32.9,27.4,17
19900507,0.6,21.8,32.4,27.1,20
19900508,0,22.6,33.6,28.1,21
19900509,0,21.9,33.3,27.6,20
19900510,7.1,21,33.6,27.3,21
19900511,0,20.9,33.8,27.35,21
19900512,0,21,32.2,26.6,15
19900513,0,20.8,32.4,26.6,16
19900514,0,23.1,31,27.05,16
19900515,0,22.4,29.1,25.75,12
19900516,0.4,23,31,27,13
19900517,9.5,22.7,31.8,27.25,19
19900518,0.2,22.7,31.9,27.3,15
19900519,0,23.1,30.5,26.8,11
19900520,0,21,30.4,25.7,13
19900521,19.5,21.4,31.8,26.6,21
19900522,0,21.5,29.6,25.55,11
19900523,0.1,21,32.3,26.65,19
19900524,0,22.4,33.1,27.75,21
19900525,0,22.9,33.7,28.3,20
19900526,0,23,32.8,27.9,16
19900527,2.1,21.7,33,27.35,20
19900528,1,22.8,33.3,28.05,19
19900529,0,21.9,34,27.95,20
19900530,0,21.9,33.7,27.8,20
19900531,8.8,21.4,33.5,27.45,22
19900601,11.7,22.2,31.8,27,17
19900602,0,21.3,32.9,27.1,19
19900603,0,19.9,32.9,26.4,20
19900604,0,21.2,32.5,26.85,17
19900605,0,24.2,33.8,29,18
19900606,0.5,20.8,32.2,26.5,13
19900607,35.8,21,31.4,26.2,16
19900608,12.7,20.9,32.5,26.7,21
19900609,0,23,32.6,27.8,18
19900610,4.6,21.9,30.5,26.2,12
19900611,0.8,22.3,30.6,26.45,15
19900612,1.3,21.8,27.9,24.85,12
19900613,0.2,22.1,31,26.55,18
19900614,0,21.9,31.6,26.75,15
19900615,11.6,20.3,28.8,24.55,14
19900616,12.6,21.2,27.3,24.25,11
19900617,9,20,30.6,25.3,20
19900618,0,21.6,30.9,26.25,20
19900619,0,20.8,31,25.9,18
19900620,0.7,23.2,31.1,27.15,18
19900621,34.8,21.8,29.2,25.5,14
19900622,0.5,21.3,29,25.15,12
19900623,6,19.8,31.1,25.45,17
19900624,0,20,30.9,25.45,17
19900625,0,21.1,31.4,26.25,17
19900626,0,21.3,30.7,26,14
19900627,0.1,21.6,30.8,26.2,17
19900628,0,20.7,29.6,25.15,15
19900629,0,20.6,28.6,24.6,15
19900630,3.8,20.7,29.6,25.15,14
19900701,0.2,20,28.8,24.4,15
19900702,0,18.7,31,24.85,18
19900703,0,17.6,31.4,24.5,20
19900704,0,17.7,31.5,24.6,20
19900705,8.7,20.6,29.7,25.15,12
19900706,9.1,19,29.9,24.45,16
19900707,15.3,17.8,31.8,24.8,21
19900708,0,19.4,31.4,25.4,20
19900709,0,17.4,31.3,24.35,21
19900710,0,18.3,31,24.65,19
19900711,0,19.9,32.3,26.1,20
19900712,0,19.8,31.8,25.8,17
19900713,5.6,20.3,31.3,25.8,18
19900714,0,20.1,27.6,23.85,13
19900715,9.2,20.5,30.5,25.5,18
19900716,22.4,18,29.8,23.9,18
19900717,0,18.6,31.3,24.95,21
19900718,0,19.3,31.3,25.3,21
19900719,0,18.8,31.7,25.25,20
19900720,0.1,18.5,31,24.75,16
19900721,0,19.8,30.3,25.05,15
19900722,3.8,19.6,27.3,23.45,12
19900723,14.9,16.8,29.4,23.1,17
19900724,1.5,17.6,30,23.8,17
19900725,2.6,18.5,29.4,23.95,19
19900726,6.1,19.9,24.9,22.4,12
19900727,10.3,18.4,29.6,24,21
19900728,1.8,21.6,29.9,25.75,17
19900729,0.4,18.5,28.4,23.45,16
19900730,0.5,19.3,29.5,24.4,19
19900731,0,18.6,27.9,23.25,16
19900801,4.4,17.3,28.9,23.1,19
19900802,45.9,18.1,24.6,21.35,11
19900803,9.3,19.9,28.6,24.25,14
19900804,7.7,16.9,30.2,23.55,21
19900805,0,17.5,31.9,24.7,20
19900806,0,19,30.7,24.85,19
19900807,0,20,29.5,24.75,16
19900808,2.8,19.3,30.9,25.1,20
19900809,0,18.2,31.4,24.8,20
19900810,0,19,30.2,24.6,15
19900811,0.4,19.6,27.8,23.7,13
19900812,3.1,18.2,28.9,23.55,15
19900813,5.5,20.1,29.6,24.85,16
19900814,7.4,16.9,29.6,23.25,15
19900815,4,18.9,30,24.45,14
19900816,7.4,17.1,31.6,24.35,19
19900817,0,19,30.5,24.75,18
19900818,0,19.2,31.8,25.5,20
19900819,0,19.5,31.7,25.6,19
19900820,0,20.9,31.8,26.35,20
19900821,0,17.7,31.9,24.8,17
19900822,3,20,31.6,25.8,15
19900823,0,20.1,32.4,26.25,16
19900824,21.1,19.5,29.8,24.65,13
19900825,1.4,20,31.2,25.6,20
19900826,0,21.2,33.5,27.35,20
