date	prec	Tmin	Tmax
19771010	0	8.82	21.17
19771011	0	13.32	21.17
19771012	0	11.32	21.17
19771013	0	9.32	23.17
19771014	0	8.82	20.17
19771015	0	8.82	23.17
19771016	0	8.82	27.17
19771017	0	10.82	31.17
19771018	0	12.82	31.17
19771019	0.673561044	16.82	27.17
19771020	1.122601741	10.32	23.17
19771021	0	11.82	29.17
19771022	2.357463655	9.82	26.17
19771023	14.42543237	0.32	12.67
19771024	0	-2.68	6.67
19771025	0	-1.68	11.17
19771026	6.847870617	0.82	10.67
19771027	5.613008703	3.32	6.17
19771028	0	3.82	12.67
19771029	0	5.32	14.67
19771030	0	5.32	14.67
19771031	0	5.82	12.17
19771101	2.806504351	6.82	17.17
19771102	0	8.32	14.67
19771103	0	8.32	16.17
19771104	0	6.82	16.67
19771105	0	7.82	17.67
19771106	0	9.32	14.17
19771107	0	5.32	17.17
19771108	0	5.32	14.17
19771109	0	5.82	14.67
19771110	0	5.82	17.17
19771111	0	6.82	17.67
19771112	0	6.32	23.67
19771113	0	9.32	19.67
19771114	5.556878616	6.32	10.67
19771115	1.796162785	5.32	8.17
19771116	0	2.82	13.17
19771117	0	2.82	11.17
19771118	0	4.32	16.67
19771119	0	5.32	16.67
19771120	0	5.82	16.67
19771121	0	5.32	17.17
19771122	0	5.82	15.17
19771123	0	4.82	16.67
19771124	0	4.32	12.67
19771125	1.683902611	4.82	13.17
19771126	0.56130087	6.32	12.17
19771127	0	6.32	11.17
19771128	0	3.82	9.67
19771129	0	-0.18	12.67
19771130	0	0.82	16.67
19771201	0	6.32	14.67
19771202	0	3.82	13.17
19771203	0	3.82	14.67
19771204	0	5.82	15.67
19771205	0	5.82	20.17
19771206	0	8.82	22.67
19771207	0	6.82	17.67
19771208	7.858212184	2.82	7.17
19771209	0	2.82	10.17
19771210	0	2.82	11.67
19771211	0	2.82	9.17
19771212	0	2.82	7.17
19771213	0	-3.68	6.17
19771214	0	-3.68	1.17
19771215	0	-2.68	15.67
19771216	0	8.82	22.67
19771217	0	3.32	12.67
19771218	0	2.82	12.67
19771219	0	0.82	9.17
19771220	0	0.32	5.17
19771221	0	1.82	10.67
19771222	0	1.82	13.17
19771223	3.929106092	3.32	11.17
19771224	0	1.82	8.17
19771225	0.56130087	-4.68	2.17
19771226	0	-4.18	6.67
19771227	0	-3.68	7.67
19771228	0	-1.68	7.67
19771229	0	-1.18	6.67
19771230	0	-0.68	6.67
19771231	0	-2.68	7.17
19780101	0	-2.18	12.17
19780102	0	0.82	15.67
19780103	0	3.32	15.67
19780104	0	2.82	15.17
19780105	0	4.32	14.17
19780106	0	0.82	12.17
19780107	0	0.82	11.67
19780108	0	0.82	13.67
19780109	0	-0.68	15.17
19780110	0	0.82	10.67
19780111	2.806504351	0.82	5.17
19780112	6.174309573	-3.18	1.67
19780113	2.245203481	-7.68	-1.33
19780114	0	-17.18	0.17
19780115	0	-14.68	0.17
19780116	0	-12.68	3.67
19780117	0	-8.68	6.67
19780118	0	-5.68	8.67
19780119	0	-2.18	10.67
19780120	0	-1.18	10.67
19780121	0	0.32	13.17
19780122	3.929106092	-0.18	8.17
19780123	0	-6.18	4.17
19780124	0	-5.68	7.17
19780125	0	-2.68	7.17
19780126	0	-2.68	5.67
19780127	0	-0.18	6.17
19780128	0	-0.68	9.67
19780129	0	0.32	10.67
19780130	2.469723829	0.82	7.67
19780131	1.908422959	-3.68	2.67
19780201	0	-1.18	10.17
19780202	0	0.82	8.17
19780203	0	0.32	6.67
19780204	1.403252176	0.82	9.67
19780205	1.234861915	-1.18	4.17
19780206	0.673561044	-5.68	-0.33
19780207	0	-7.18	1.17
19780208	0	-6.68	8.67
19780209	0	-2.18	4.17
19780210	0	0.32	9.17
19780211	0	-1.18	13.17
19780212	17.96162785	1.82	9.67
19780213	6.174309573	-1.18	5.17
19780214	0	-3.18	3.67
19780215	0	-3.68	8.17
19780216	0	-3.18	9.67
19780217	0	-1.68	14.67
19780218	0	4.32	14.17
19780219	0	4.32	14.17
19780220	0	3.82	17.17
19780221	0	3.82	16.17
19780222	1.122601741	4.82	18.67
19780223	7.296911314	0.32	11.67
19780224	0	-0.18	13.17
19780225	0	0.82	11.67
19780226	0	-3.18	3.67
19780227	0	-10.18	5.17
19780228	0	-8.18	4.67
19780201	0	-5.68	10.17
19780302	0	-3.18	14.17
19780303	0	0.32	12.17
19780304	2.245203481	2.82	8.67
19780305	0	-0.68	12.17
19780306	0	0.82	15.17
19780307	5.893659138	3.82	11.17
19780308	3.648455657	1.82	5.17
19780309	0	0.82	8.17
19780310	0	0.32	12.67
19780311	0	3.82	18.17
19780312	0	6.82	22.17
19780313	0	8.82	17.17
19780314	3.087154787	5.82	16.17
19780315	1.683902611	4.32	8.17
19780316	2.245203481	2.82	7.17
19780317	3.367805222	0.82	6.67
19780318	0	0.82	8.67
19780319	0	1.82	7.67
19780320	0	-0.18	9.17
19780321	0	-0.68	13.67
19780322	0	-0.18	18.17
19780323	0	3.82	19.67
19780324	0	4.82	21.67
19780325	0	6.32	17.17
19780326	0	4.82	15.67
19780327	0	5.82	17.17
19780328	0	4.82	20.17
19780329	0	6.32	13.17
19780330	0	6.82	18.17
19780331	0	7.32	22.17
19780301	1.347122089	6.82	16.17
19780402	4.041366266	7.32	17.17
19780403	2.245203481	6.32	20.67
19780404	0	6.82	22.67
19780405	0	6.32	21.17
19780406	0	7.32	26.67
19780407	0	11.32	22.67
19780408	0	8.82	22.67
19780409	0	8.82	23.17
19780410	0	10.32	26.17
19780411	0	9.32	24.67
19780412	1.122601741	6.32	14.17
19780413	2.245203481	6.82	16.17
19780414	0.56130087	7.32	12.17
19780415	16.16546506	6.82	13.17
19780416	1.122601741	3.82	17.67
19780417	0	7.32	14.67
19780418	0	4.32	24.67
19780419	0	8.82	22.67
19780420	0	9.82	23.67
19780421	0	11.32	23.67
19780422	0	10.82	21.67
19780423	0	9.82	24.67
