date	prec	tmin	tmax	tmean	srad
17/3/1990	0	10.39	24.96	17.675	18.47
18/3/1990	0	8.94	25.67	17.305	17.5
19/3/1990	0	8.48	25.61	17.045	19.4
20/3/1990	0	9.19	26.17	17.68	17.78
21/3/1990	0.51	10.28	24.83	17.555	11.99
22/3/1990	2.81	10.42	19.67	15.045	7.34
23/3/1990	0.34	8.88	20.02	14.45	11.84
24/3/1990	0.01	7.73	19.62	13.675	14.8
25/3/1990	0.01	5.91	20.02	12.965	20.74
26/3/1990	0	5.1	20.03	12.565	18.04
27/3/1990	0.12	8.59	13.96	11.275	8.75
28/3/1990	1.03	7.09	20.53	13.81	10.3
29/3/1990	4.55	7.47	20.39	13.93	20.81
30/3/1990	0.04	6.92	22.69	14.805	18.97
31/3/1990	0.27	8.18	23.28	15.73	21.17
1/4/1990	0	9.01	23.48	16.245	18
2/4/1990	0	7.69	23.07	15.38	20.92
3/4/1990	0	9.01	21.64	15.325	18
4/4/1990	0	8.19	24.13	16.16	24.73
5/4/1990	0	8.84	23.21	16.025	21.02
6/4/1990	0	9.03	24.44	16.735	14.94
7/4/1990	0	12.15	26.6	19.375	18.36
8/4/1990	0.24	9.71	27.13	18.42	27.04
9/4/1990	0.01	11.91	27.76	19.835	27.76
10/4/1990	0	12.08	29.29	20.685	28.55
11/4/1990	0	13.37	31.02	22.195	22.5
12/4/1990	0.01	15.05	29.56	22.305	22.18
13/4/1990	3.24	13.92	28.75	21.335	10.12
14/4/1990	0.22	12.57	26.55	19.56	25.24
15/4/1990	0	12.21	28.95	20.58	28.08
16/4/1990	0	13.41	31.31	22.36	22.18
17/4/1990	0.01	14.22	30.93	22.575	23.15
18/4/1990	0.85	13.33	32.55	22.94	29.84
19/4/1990	0.06	14.69	31.44	23.065	25.09
20/4/1990	0	13.52	31.5	22.51	26.71
21/4/1990	0	13.02	31.55	22.285	27.36
22/4/1990	0	13.77	32.26	23.015	25.96
23/4/1990	0.1	14.43	33.01	23.72	28.94
24/4/1990	0.04	14.42	33.43	23.925	27.54
25/4/1990	0	15.29	32.93	24.11	26.06
26/4/1990	0.03	16.16	33.31	24.735	26.1
27/4/1990	8.17	16.47	31.67	24.07	19.91
28/4/1990	1.67	14.34	29.97	22.155	15.48
29/4/1990	0.08	12.64	30.55	21.595	27.18
30/4/1990	3.01	14.39	27.06	20.725	14.94
1/5/1990	0.35	11.6	28.81	20.205	27.22
2/5/1990	0.68	14.84	29.57	22.205	18.94
3/5/1990	2.1	14.97	29.86	22.415	13.03
4/5/1990	3.26	15.08	29.45	22.265	11.48
5/5/1990	13.04	16.73	27.42	22.075	17.68
6/5/1990	2.34	14.77	28.01	21.39	12.2
7/5/1990	4.73	14.13	27.78	20.955	22.14
8/5/1990	1.25	16.4	29.24	22.82	28.73
9/5/1990	1.17	16.82	30.91	23.865	28.4
10/5/1990	3.95	17.96	29.97	23.965	19.04
11/5/1990	0.36	19.19	29.13	24.16	21.1
12/5/1990	0.39	17.67	29.96	23.815	19.4
13/5/1990	0.25	18.18	29.46	23.82	22.07
14/5/1990	0.03	18.12	32.01	25.065	24.34
15/5/1990	0	19.45	32.15	25.8	29.02
16/5/1990	0.01	19.65	33.62	26.635	28.87
17/5/1990	0.11	21.01	34.37	27.69	18.86
18/5/1990	1.69	22.76	31.66	27.21	18.18
19/5/1990	0.13	20.44	32.69	26.565	24.23
20/5/1990	0.16	19.44	32.75	26.095	28.33
21/5/1990	0	17.44	32.95	25.195	25.02
22/5/1990	0	15.52	32.25	23.885	28.8
23/5/1990	0.01	15.48	32.69	24.085	26.32
24/5/1990	0	17.01	33.81	25.41	21.35
25/5/1990	0	18.65	34.26	26.455	23.08
26/5/1990	0	18.21	34.79	26.5	14.15
27/5/1990	0.04	18.56	34.62	26.59	31.57
28/5/1990	0	18.95	35.8	27.375	30.06
29/5/1990	0.07	19.31	35.37	27.34	25.52
30/5/1990	0.09	22.68	32.87	27.775	23.9
31/5/1990	0.04	20.96	35.09	28.025	24.44
1/6/1990	0.01	18.84	35.06	26.95	30.64
2/6/1990	0	18.8	36.48	27.64	30.82
3/6/1990	0	20.3	37.77	29.035	28.76
4/6/1990	0	21.21	35.77	28.49	26.06
5/6/1990	0	21.08	36.2	28.64	25.38
6/6/1990	0	18.95	35.91	27.43	21.96
7/6/1990	0.23	19.55	36.42	27.985	28.91
8/6/1990	0.09	19.74	36.05	27.895	26.86
9/6/1990	0	20.44	35.99	28.215	23.65
10/6/1990	0.02	19.88	35.28	27.58	28.62
11/6/1990	0.15	20.13	35.13	27.63	28.8
12/6/1990	0.07	20.63	34.76	27.695	27.83
13/6/1990	0	19.81	35.76	27.785	26.64
14/6/1990	0	20.78	34.97	27.875	31.68
15/6/1990	0.91	21.28	34.56	27.92	27
16/6/1990	2.91	19.99	33.58	26.785	17.93
17/6/1990	1.8	20.66	33.69	27.175	15.95
18/6/1990	0.09	21.68	35.23	28.455	24.7
19/6/1990	1.37	22.04	35.3	28.67	20.63
20/6/1990	0.73	21.67	35.12	28.395	27.68
21/6/1990	3.32	21.99	32.64	27.315	23.18
22/6/1990	10.21	21.07	29.93	25.5	12.38
23/6/1990	4.05	19.99	31.14	25.565	21.38
24/6/1990	2.8	20.38	33.73	27.055	24.34
25/6/1990	8.94	21.58	31.15	26.365	12.64
26/6/1990	8.53	22.5	31.64	27.07	16.74
27/6/1990	0.89	21.42	30.41	25.915	14.4
28/6/1990	0.18	21	28.25	24.625	19.22
29/6/1990	0.71	20.38	30.45	25.415	24.23
30/6/1990	3.8	21.37	27.66	24.515	18.83
1/7/1990	4.84	21.12	27.62	24.37	19.01
2/7/1990	3.69	21.38	27.87	24.625	15.48
3/7/1990	3.04	20.71	29.01	24.86	19.01
4/7/1990	9.28	20.45	30.42	25.435	10.66
5/7/1990	3.2	19.24	29.27	24.255	11.38
6/7/1990	2.85	19.69	30.43	25.06	15.8
7/7/1990	6.46	20.78	29.45	25.115	14.94
8/7/1990	11.44	20.91	27.22	24.065	13.32
9/7/1990	32.37	19.89	24.4	22.145	3.13
10/7/1990	16.42	19	23.15	21.075	8.24
11/7/1990	2.75	19.14	29.13	24.135	26.24
12/7/1990	0.52	19.37	30.05	24.71	28.19
13/7/1990	2.75	19.93	30.28	25.105	25.74
14/7/1990	19.95	19.68	25.14	22.41	5.4
15/7/1990	2.15	18.72	29.7	24.21	18.14
16/7/1990	0.94	19.91	29.08	24.495	21.31
17/7/1990	4.03	20.64	26.7	23.67	13.97
18/7/1990	9.86	20.19	24.67	22.43	13
19/7/1990	3.7	18.86	26.97	22.915	13.5
20/7/1990	2.16	19.13	26.97	23.05	25.06
21/7/1990	7.62	18.23	23.85	21.04	21.46
22/7/1990	5.15	18.44	25.7	22.07	20.95
23/7/1990	13.26	19.41	27.14	23.275	14.36
24/7/1990	3.36	20.34	27.48	23.91	21.71
25/7/1990	2.46	20.27	25.27	22.77	19.55
26/7/1990	0.34	20.38	24.28	22.33	20.7
27/7/1990	8.95	19.3	23.55	21.425	12.78
28/7/1990	7.75	18.73	23.45	21.09	13.97
29/7/1990	15.88	19.26	25.36	22.31	15.08
30/7/1990	7.8	19.06	25.23	22.145	22.86
31/7/1990	6.28	19.01	25.14	22.075	17.32
1/8/1990	3.5	19.07	28.1	23.585	18.07
2/8/1990	3.64	18.24	27.78	23.01	24.66
3/8/1990	3.5	19.28	26.95	23.115	22.79
4/8/1990	12.14	19.21	25.08	22.145	18.22
5/8/1990	1.33	18.44	26.66	22.55	17.75
6/8/1990	11.42	19.12	26.33	22.725	22.75
7/8/1990	34.98	19.48	24.14	21.81	16.63
8/8/1990	1.69	18.82	24.81	21.815	18.86
9/8/1990	2.61	19.23	24.98	22.105	19.08
10/8/1990	0.61	19.1	25.72	22.41	14.47
11/8/1990	1.15	18.94	23.87	21.405	16.02
12/8/1990	3.73	19.65	23.7	21.675	16.27
13/8/1990	1.37	17.98	23.09	20.535	8.64
14/8/1990	0.5	17.48	24.91	21.195	10.94
15/8/1990	0.77	18.4	25.6	22	22
16/8/1990	2.97	18.96	26.87	22.915	20.88
17/8/1990	1.26	19.95	25.56	22.755	23.8
18/8/1990	0.15	19.67	26.77	23.22	16.99
19/8/1990	3.03	19.16	26.22	22.69	14.04
20/8/1990	11.21	18.64	26.78	22.71	17.14
21/8/1990	3.79	19.95	28.09	24.02	17.53
22/8/1990	15.75	20.19	25.81	23	17.53
23/8/1990	4.07	19.82	26.11	22.965	18.54
24/8/1990	0.23	19.13	27.98	23.555	23.9
25/8/1990	0	19.52	27.03	23.275	20.05
26/8/1990	0	18.77	27.75	23.26	18.72
27/8/1990	4.1	19.6	27.82	23.71	9.9
28/8/1990	12.39	18.46	25.69	22.075	21.89
29/8/1990	8.99	19.41	24.72	22.065	12.64
30/8/1990	0.97	19.21	26.5	22.855	25.52
31/8/1990	3.64	19.3	27.66	23.48	22.54
1/9/1990	1.63	19.73	27.03	23.38	16.16
2/9/1990	11.21	20.03	26.66	23.345	15.91
3/9/1990	12.06	18.39	24.46	21.425	15.26
4/9/1990	5.43	16.38	21.92	19.15	7.16
5/9/1990	7.14	18.09	25.29	21.69	12.92
6/9/1990	10.79	18.17	25.57	21.87	15.88
7/9/1990	3.51	18.83	25.96	22.395	8.17
8/9/1990	5.62	19.39	26.09	22.74	19.33
9/9/1990	0.05	18.94	27.1	23.02	18.14
10/9/1990	0.14	19.32	25.95	22.635	17.5
11/9/1990	2.03	18.2	26.36	22.28	14.44
12/9/1990	2.84	18.17	26.22	22.195	15.41
13/9/1990	5.11	18.33	26.19	22.26	17.71
14/9/1990	1.23	18.85	25.44	22.145	17.17
15/9/1990	1.7	18.56	25.99	22.275	21.92
16/9/1990	3.58	18.52	24.8	21.66	13.86
17/9/1990	5.54	18.05	25.38	21.715	21.96
18/9/1990	1.61	17.92	26.4	22.16	12.46
19/9/1990	3.82	17.86	22.85	20.355	17.86
20/9/1990	1.26	17.16	25.02	21.09	21.96
21/9/1990	0.17	17.84	23.41	20.625	15.01
22/9/1990	0.97	17.54	24.53	21.035	23.33
23/9/1990	0.04	17.85	23.65	20.75	20.81
24/9/1990	0.08	17.22	25.42	21.32	21.2
25/9/1990	1.03	16.99	23.81	20.4	21.82
26/9/1990	1.3	16.6	25.43	21.015	14.8
27/9/1990	0.02	16.69	25.42	21.055	21.56
28/9/1990	0	16.27	25.05	20.66	22.07
29/9/1990	0.01	16.53	24.52	20.525	23.08
30/9/1990	1.72	15.44	25.3	20.37	22.07
1/10/1990	1.04	15.97	25.06	20.515	14.9
2/10/1990	0.22	16.48	24.97	20.725	21.17
3/10/1990	0	16.32	25.37	20.845	21.85
4/10/1990	0	15.37	25.1	20.235	21.67
5/10/1990	0	16	25.76	20.88	21.85
6/10/1990	0	15.69	25.96	20.825	19.26
7/10/1990	0	15.65	26.82	21.235	23.11
8/10/1990	0	15.45	26.5	20.975	22.39
9/10/1990	0	14.23	25.12	19.675	21.82
10/10/1990	0	15.16	24.29	19.725	21.28
11/10/1990	0	14.65	24.48	19.565	20.23
12/10/1990	0.28	13.78	23.39	18.585	20.23
13/10/1990	0.66	13.84	22.34	18.09	13
14/10/1990	0.01	12.4	23.63	18.015	18.83
15/10/1990	0	11.4	23.26	17.33	20.02
16/10/1990	0	11.13	22.97	17.05	20.77
17/10/1990	0	11.62	23.7	17.66	22.14
18/10/1990	0	11.87	23.42	17.645	17.03
19/10/1990	0	11.86	24.08	17.97	22
20/10/1990	0	10.01	24.62	17.315	21.53
21/10/1990	0	10.79	23.68	17.235	21.67
22/10/1990	0	10.5	23.5	17	21.56
23/10/1990	0	10.73	23.44	17.085	21.17
24/10/1990	0	11.05	23.69	17.37	19.73
25/10/1990	0	10.66	22.32	16.49	20.2
26/10/1990	0	9.5	21.94	15.72	21.67
27/10/1990	0	9.35	22.07	15.71	20.27
28/10/1990	0	10.02	22.93	16.475	20.12
29/10/1990	0	9.75	22.15	15.95	19.76
30/10/1990	0	9.71	22.03	15.87	17.82
31/10/1990	0	9.19	21.36	15.275	16.67
1/11/1990	0	9.47	22.37	15.92	17.64
2/11/1990	0	9.75	23.86	16.805	19.98
3/11/1990	0	10.26	24.72	17.49	19.04
4/11/1990	0	12.68	24.67	18.675	19.66
5/11/1990	0	11.53	24.41	17.97	19.69
6/11/1990	0	10.86	24.57	17.715	19.62
7/11/1990	0	10.3	24.39	17.345	19.76
8/11/1990	0	10	23.98	16.99	19.12
9/11/1990	0	9.84	23.18	16.51	19.26
10/11/1990	0	10.56	23.71	17.135	18.94
11/11/1990	0	9.63	23.84	16.735	18.14
12/11/1990	0	10.55	23.43	16.99	18.54
13/11/1990	0	10.54	24.8	17.67	18.4
14/11/1990	0	11.55	24.91	18.23	18.68
15/11/1990	0	11.21	24.59	17.9	17.68
16/11/1990	0	10.75	23.68	17.215	18.07
17/11/1990	0	9.06	22.67	15.865	18.04
18/11/1990	0	9.37	22.28	15.825	17.96
19/11/1990	0	7.9	23.47	15.685	12.35
20/11/1990	0.06	11.64	22.36	17	10.4
21/11/1990	1.19	9.67	20.59	15.13	13.54
22/11/1990	0.04	8.54	21.11	14.825	9.72
23/11/1990	0	7.54	20.39	13.965	15.84
24/11/1990	0	8.49	19.95	14.22	15.88
25/11/1990	0	8.47	19.52	13.995	17.03
26/11/1990	0	7.71	20.66	14.185	16.96
27/11/1990	0	8.62	21.67	15.145	17.14
28/11/1990	0	8.17	22.87	15.52	17.24
29/11/1990	0	9.05	22.87	15.96	17.06
30/11/1990	0	8.11	19.98	14.045	17.1
1/12/1990	0	8.27	20.07	14.17	17.21
2/12/1990	0	7.32	19.46	13.39	17.5
3/12/1990	0	6.92	19.1	13.01	16.56
4/12/1990	0	6.83	18.44	12.635	16.56
5/12/1990	0	6.45	19.38	12.915	12.1
6/12/1990	0	6.44	18.88	12.66	16.13
7/12/1990	0	6.07	19.72	12.895	15.98
8/12/1990	0	7.18	17.01	12.095	12.89
9/12/1990	0	7.49	17.8	12.645	9.9
10/12/1990	0	6.63	16.3	11.465	13.79
11/12/1990	0	4.86	18.5	11.68	16.06
12/12/1990	0	6.95	20.09	13.52	16.27
13/12/1990	0	6.7	20.57	13.635	15.26
14/12/1990	0	7.23	18.81	13.02	15.23
15/12/1990	0	6.79	16.93	11.86	8.64
16/12/1990	0	7.86	18.72	13.29	8.06
17/12/1990	0	6.47	18.2	12.335	11.2
18/12/1990	0	5.29	19.12	12.205	14.94
19/12/1990	0	6.26	19.81	13.035	15.77
20/12/1990	0	7.79	19.09	13.44	16.49
21/12/1990	0	6.43	20.1	13.265	16.34
22/12/1990	0	7.34	20.92	14.13	16.6
23/12/1990	0	7	18.95	12.975	16.38
24/12/1990	0	6.25	20.97	13.61	16.34
25/12/1990	0	7.52	19.34	13.43	9.18
26/12/1990	0	9.12	20.3	14.71	9.68
27/12/1990	0	8.13	20.47	14.3	13.97
28/12/1990	0.07	7.78	17.36	12.57	7.2
29/12/1990	2.51	6.64	12.98	9.81	8.21
30/12/1990	5.88	3.37	9.88	6.625	4.46
31/12/1990	5.76	3.97	12.71	8.34	3.92
1/1/1991	0.24	2.24	12.25	7.245	13.68
2/1/1991	0.56	1.11	10.81	5.96	8.17
3/1/1991	1.89	-0.15	14.44	7.145	16.52
4/1/1991	0.25	2.73	14.36	8.545	8.06
5/1/1991	0	1.97	16.73	9.35	16.09
6/1/1991	0	2.81	16.64	9.725	15.16
7/1/1991	0	2.99	16.07	9.53	9.14
8/1/1991	0.34	4.14	15.48	9.81	6.77
9/1/1991	0	2.99	16.09	9.54	14.9
10/1/1991	0	3.49	16.07	9.78	16.7
11/1/1991	0	3.03	15.02	9.025	11.45
12/1/1991	0	2.93	14.03	8.48	16.52
13/1/1991	0	2.28	14.67	8.475	16.74
14/1/1991	0	1.46	12.72	7.09	13.43
15/1/1991	0	0.9	14.33	7.615	17.39
16/1/1991	0	3.69	15.63	9.66	6.88
17/1/1991	0	2.01	16.04	9.025	17.57
18/1/1991	0	2.33	16.11	9.22	14.83
19/1/1991	0	2.24	15.84	9.04	18.07
20/1/1991	0	2.13	16.47	9.3	18.22
21/1/1991	0	1.86	15.72	8.79	17.53
22/1/1991	0	1.54	16.93	9.235	18.29
23/1/1991	0	3.37	16.73	10.05	18.11
24/1/1991	0	3.64	18.29	10.965	18.32
25/1/1991	0	5	20.1	12.55	18.04
26/1/1991	0	7.09	21.95	14.52	18.14
27/1/1991	0	8.3	24.42	16.36	18.43
28/1/1991	0	10.29	23.57	16.93	18.97
29/1/1991	0	9.06	22.87	15.965	18.83
30/1/1991	0	5.85	20.55	13.2	18.79
31/1/1991	0	5.44	20.45	12.945	19.01
1/2/1991	0	4.58	20.02	12.3	18.68
2/2/1991	0	3.37	18.87	11.12	18.58
3/2/1991	0.69	4.91	17.21	11.06	10.08
4/2/1991	0.04	2.06	18.12	10.09	19.3
5/2/1991	0.07	4.17	18.67	11.42	12.82
6/2/1991	0	5.39	19.03	12.21	17.32
7/2/1991	0	4.58	19.85	12.215	12.53
8/2/1991	0	5.87	22.08	13.975	17.57
9/2/1991	0	8.8	23.75	16.275	18.47
10/2/1991	0.03	10.12	19.56	14.84	14.65
11/2/1991	2.21	7.3	18.82	13.06	4
12/2/1991	7.1	6.53	19.1	12.815	18.72
13/2/1991	0	3.99	18.15	11.07	20.12
14/2/1991	0	5.65	18.69	12.17	19.98
15/2/1991	0	4.05	19.42	11.735	20.45
16/2/1991	0	5.75	20.51	13.13	20.2
17/2/1991	0	6.9	16.57	11.735	11.48
18/2/1991	0	5.59	18.66	12.125	13.57
19/2/1991	0	3.9	21.05	12.475	14.72
20/2/1991	0	8.46	23.44	15.95	20.16
21/2/1991	0	6.19	25.04	15.615	22.28
22/2/1991	0	8.84	25.13	16.985	16.24
23/2/1991	0	9.67	23.42	16.545	17.71
24/2/1991	0.23	8.41	24.58	16.495	17.14
25/2/1991	1.77	8.07	24.42	16.245	18.4
26/2/1991	0.5	7.2	15.71	11.455	13.46
27/2/1991	0.07	8.3	15.51	11.905	18
28/2/1991	0	7.99	18.23	13.11	18.9
1/3/1991	0	7.04	21.25	14.145	23.11
2/3/1991	0	7.47	22.04	14.755	20.38
3/3/1991	0	8.52	23.91	16.215	16.78
4/3/1991	3.55	9.25	18.7	13.975	6.77
5/3/1991	15.58	7.11	17.68	12.395	11.41
6/3/1991	1.08	5.1	19.29	12.195	20.84
7/3/1991	0.52	7.33	23.59	15.46	24.3
8/3/1991	0.11	7.18	21.67	14.425	9.32
9/3/1991	0.01	7.96	24.3	16.13	21.38
10/3/1991	0	8.19	25.65	16.92	24.19
11/3/1991	0	7.02	25.32	16.17	25.6
12/3/1991	0	7.37	24.92	16.145	25.78
13/3/1991	2.75	7.05	24.97	16.01	23.72
14/3/1991	2.71	9.65	23.83	16.74	9.18
15/3/1991	2.47	7.79	24.73	16.26	23.8
16/3/1991	0.11	7.74	26.21	16.975	25.85
17/3/1991	0	9.39	28.29	18.84	24.8
18/3/1991	0	9.97	28.43	19.2	20.41
19/3/1991	0	12.83	26.44	19.635	18.97
20/3/1991	0	9.69	26.61	18.15	27.14
21/3/1991	0.64	11.2	25.53	18.365	15.26
22/3/1991	6.1	9.49	23.96	16.725	20.45
23/3/1991	5.16	8.33	19.03	13.68	3.89
24/3/1991	0.11	7.11	19.71	13.41	14.65
25/3/1991	0	6.11	24.15	15.13	22.9
26/3/1991	0	9.07	24.64	16.855	19.33
27/3/1991	0	9.53	26.97	18.25	26.46
28/3/1991	0	11.48	27.16	19.32	24.7
29/3/1991	0	11.37	29.38	20.375	25.81
30/3/1991	0.04	13.18	29.46	21.32	26.32
31/3/1991	0.95	13.89	28.89	21.39	24.05
1/4/1991	0.06	12.49	29.82	21.155	23.83
2/4/1991	0	14.45	31.28	22.865	20.95
3/4/1991	0.22	13.41	28.42	20.915	23.18
4/4/1991	0	13.16	28.42	20.79	27.61
5/4/1991	0	13.99	25.35	19.67	24.44
6/4/1991	0	13.48	28	20.74	23.98
7/4/1991	0	11.4	27.95	19.675	19.51
8/4/1991	0.03	14.41	28.06	21.235	16.78
9/4/1991	2.89	11.78	23.84	17.81	10.51
10/4/1991	0.03	9.3	25.03	17.165	21.24
11/4/1991	0	10.81	25.66	18.235	26.24
12/4/1991	0	10.71	25.91	18.31	24.23
13/4/1991	0.06	11.49	28.98	20.235	14.8
14/4/1991	1.93	13.18	25.56	19.37	11.16
15/4/1991	0.07	12.34	28	20.17	22
16/4/1991	0	10.37	27.9	19.135	27.47
17/4/1991	0	11.23	28.46	19.845	28.98
18/4/1991	0	11.88	28.73	20.305	29.81
19/4/1991	0	10.89	28.54	19.715	25.78
20/4/1991	0	10.89	29.99	20.44	29.2
21/4/1991	0	12.12	30.89	21.505	30.1
22/4/1991	0.1	13.61	30.91	22.26	23.4
23/4/1991	0.42	15.72	30	22.86	18.32
24/4/1991	0	15.29	29.78	22.535	28.37
25/4/1991	0	12.69	30.61	21.65	29.84
26/4/1991	0	12.73	30.8	21.765	30.6
27/4/1991	0	14.34	32.95	23.645	30.35
28/4/1991	0	15.6	33.13	24.365	29.34
29/4/1991	0	15.97	32.72	24.345	26.42
30/4/1991	0	14.57	34.65	24.61	31.07
1/5/1991	2.57	16.95	34.83	25.89	30.49
2/5/1991	2.19	17.77	32.21	24.99	26.46
3/5/1991	0.14	17.34	31.76	24.55	25.56
4/5/1991	0	14.86	33.39	24.125	31.07
5/5/1991	0	16.64	34.53	25.585	30.78
6/5/1991	0	16.69	34.78	25.735	31.14
7/5/1991	0	17.11	34.9	26.005	29.05
8/5/1991	0	18.06	34.5	26.28	31.03
9/5/1991	0	18.49	34.63	26.56	31.18
10/5/1991	0.92	17.22	33.55	25.385	21.46
11/5/1991	0.06	16.73	31.74	24.235	29.27
12/5/1991	0	14.53	31.99	23.26	29.27
13/5/1991	0	15.6	34.21	24.905	29.92
14/5/1991	0	16.6	35.27	25.935	30.89
15/5/1991	0	17.43	35.29	26.36	29.09
16/5/1991	0	17.24	34.9	26.07	31.61
17/5/1991	2.31	18.84	34.39	26.615	29.05
18/5/1991	0.21	17.46	34.37	25.915	27.58
19/5/1991	0.06	18.62	34.31	26.465	23.36
20/5/1991	0.38	18.64	33.93	26.285	22.9
21/5/1991	0	18.43	35.18	26.805	28.91
22/5/1991	0	18.57	33.96	26.265	27.14
23/5/1991	0	17.4	34.45	25.925	31.1
24/5/1991	0	17.69	36.67	27.18	30.96
25/5/1991	0	20.87	36.02	28.445	27
26/5/1991	0.66	19.44	35.82	27.63	28.84
27/5/1991	0.22	18.81	35.17	26.99	29.56
28/5/1991	0	18.79	35.26	27.025	24.77
29/5/1991	0.56	18.12	35.23	26.675	31.21
30/5/1991	0.76	17.26	34.54	25.9	17.93
31/5/1991	2.83	18.1	31.63	24.865	27.04
1/6/1991	0.01	17.55	32.45	25	28.84
2/6/1991	0	18.43	32.69	25.56	28.04
3/6/1991	0	18.4	33.44	25.92	29.27
4/6/1991	0	19.5	33.12	26.31	23.76
5/6/1991	0.86	21.1	32.91	27.005	17.78
6/6/1991	3.26	20.73	30.89	25.81	27.36
7/6/1991	0.09	21.04	31.18	26.11	24.55
8/6/1991	0.38	21.52	31.87	26.695	18.25
9/6/1991	0.26	20.76	32.85	26.805	23.69
10/6/1991	1.38	20.01	31.09	25.55	14.8
11/6/1991	4.1	19.47	27.59	23.53	15.16
12/6/1991	35.69	18.74	28.82	23.78	25.96
13/6/1991	0.65	19.4	29.57	24.485	21.42
14/6/1991	0.04	19.84	31.81	25.825	28.04
15/6/1991	0.01	19.75	32.83	26.29	24.48
16/6/1991	0	19.4	33.08	26.24	21.53
17/6/1991	0.11	20.07	33.32	26.695	20.99
18/6/1991	0.57	20.72	29.91	25.315	14.4
19/6/1991	5.28	18.15	31.92	25.035	16.16
20/6/1991	0.68	18.71	32.84	25.775	29.66
21/6/1991	0	20.11	33.44	26.775	26.46
22/6/1991	0	20.2	34.55	27.375	30.2
