date ,prec ,tmin ,tmax,tmean,srad
19800101,0.00,21.10,30.30,25.70,17.90
19800102,0.00,20.90,30.20,25.55,20.10
19800103,0.00,21.20,30.30,25.75,19.80
19800104,0.00,21.70,30.60,26.15,16.80
19800105,0.00,21.60,29.80,25.70,14.30
19800106,0.00,22.00,30.50,26.25,20.00
19800107,0.00,22.30,30.10,26.20,17.40
19800108,6.10,22.70,30.00,26.35,18.40
19800109,0.00,22.50,30.00,26.25,15.80
19800110,0.00,22.40,29.70,26.05,9.50
19800111,0.00,22.50,30.00,26.25,13.50
19800112,0.00,22.10,30.10,26.10,17.00
19800113,13.30,21.30,29.80,25.55,17.40
19800114,9.20,21.40,29.80,25.60,19.60
19800115,0.00,21.40,29.90,25.65,21.50
19800116,0.00,21.20,29.90,25.55,22.80
19800117,0.00,21.30,29.70,25.50,15.60
19800118,0.00,21.60,30.40,26.00,17.30
19800119,0.00,21.20,29.40,25.30,18.80
19800120,0.00,20.60,30.00,25.30,17.00
19800121,0.00,20.00,30.00,25.00,17.90
19800122,0.00,20.00,29.70,24.85,19.40
19800123,0.00,19.20,29.60,24.40,19.70
19800124,0.00,19.20,29.20,24.20,23.30
19800125,0.00,19.90,29.10,24.50,24.20
19800126,0.00,20.30,30.30,25.30,23.10
19800127,0.00,20.50,30.60,25.55,19.30
19800128,0.00,19.10,31.00,25.05,22.00
19800129,0.00,18.70,30.20,24.45,24.80
19800130,0.00,19.50,30.50,25.00,22.10
19800131,0.00,20.30,30.40,25.35,25.00
19800201,0.00,20.90,28.80,24.85,19.30
19800202,9.30,21.00,28.50,24.75,20.00
19800203,0.00,20.90,28.70,24.80,22.20
19800204,0.00,19.90,29.00,24.45,22.60
19800205,0.00,19.60,29.20,24.40,23.30
19800206,0.00,19.40,29.40,24.40,23.30
19800207,0.00,20.90,29.60,25.25,22.90
19800208,0.00,21.50,29.70,25.60,22.00
19800209,0.00,22.10,29.30,25.70,19.90
19800210,0.00,21.30,29.70,25.50,23.60
19800211,0.00,21.50,30.40,25.95,22.00
19800212,0.00,22.10,30.70,26.40,23.20
19800213,0.00,22.20,29.70,25.95,20.80
19800214,0.00,22.20,30.20,26.20,20.10
19800215,0.00,22.20,30.40,26.30,13.90
19800216,0.00,22.00,31.20,26.60,20.30
19800217,0.00,21.70,31.80,26.75,22.30
19800218,0.00,21.40,31.80,26.60,23.90
19800219,0.00,20.90,31.90,26.40,24.80
19800220,0.00,20.80,31.00,25.90,25.00
19800221,0.00,21.00,31.20,26.10,24.40
19800222,0.00,20.50,31.80,26.15,25.30
19800223,0.00,20.50,33.00,26.75,24.90
19800224,0.00,21.50,33.70,27.60,26.00
19800225,0.00,21.60,32.70,27.15,25.80
19800226,0.00,20.80,33.50,27.15,26.30
19800227,0.00,20.90,34.10,27.50,25.70
19800228,0.00,21.50,34.80,28.15,26.80
19800229,0.00,23.20,34.20,28.70,25.90
19800301,0.00,23.00,32.50,27.75,24.40
19800302,0.00,23.70,34.00,28.85,24.50
19800303,0.00,21.10,32.90,27.00,25.20
19800304,0.00,21.10,32.50,26.80,25.40
19800305,0.00,21.60,33.20,27.40,26.10
19800306,0.00,22.80,33.40,28.10,23.90
19800307,0.00,22.90,32.50,27.70,20.70
19800308,0.00,22.60,30.90,26.75,23.50
19800309,0.00,22.60,31.60,27.10,20.80
19800310,2.90,23.50,30.80,27.15,21.00
19800311,0.00,23.90,32.30,28.10,23.20
19800312,22.00,21.00,33.00,27.00,24.10
19800313,0.00,21.00,32.30,26.65,25.60
19800314,6.40,22.40,30.90,26.65,23.60
19800315,6.50,21.90,30.80,26.35,23.10
19800316,0.00,22.00,33.60,27.80,24.90
19800317,3.90,23.40,33.80,28.60,23.40
19800318,7.10,23.50,33.20,28.35,23.10
19800319,0.00,21.80,33.90,27.85,24.20
19800320,0.00,21.60,32.50,27.05,26.70
19800321,0.00,21.80,33.20,27.50,26.10
19800322,0.00,21.90,34.30,28.10,27.40
19800323,0.00,23.70,35.30,29.50,25.50
19800324,0.00,24.10,34.50,29.30,24.30
19800325,0.00,23.50,33.20,28.35,24.30
19800326,0.00,22.60,34.40,28.50,25.70
19800327,0.00,22.70,33.70,28.20,26.70
19800328,0.00,24.60,34.60,29.60,24.90
19800329,0.00,24.60,32.80,28.70,21.20
19800330,0.00,24.20,31.00,27.60,19.40
19800331,0.00,25.10,30.80,27.95,19.10
19800401,0.00,24.00,33.30,28.65,22.00
19800402,0.00,24.20,36.40,30.30,25.50
19800403,0.00,25.00,35.70,30.35,24.90
19800404,4.10,24.80,33.90,29.35,23.60
19800405,15.20,24.30,32.20,28.25,19.00
19800406,7.40,24.30,34.80,29.55,21.70
19800407,11.10,24.40,29.80,27.10,14.90
19800408,7.40,24.70,34.80,29.75,22.00
19800409,0.00,24.80,37.40,31.10,25.50
19800410,0.00,24.90,30.20,27.55,17.10
19800411,0.00,24.90,30.80,27.85,12.90
19800412,0.00,24.80,29.50,27.15,12.30
19800413,0.00,24.80,30.80,27.80,16.30
19800414,0.00,24.70,32.20,28.45,16.90
19800415,1.70,24.30,36.00,30.15,23.30
19800416,38.50,23.80,31.90,27.85,18.60
19800417,23.20,24.00,34.10,29.05,20.50
19800418,13.50,24.90,35.30,30.10,25.10
19800419,45.00,25.20,29.70,27.45,14.80
19800420,8.60,25.00,30.60,27.80,14.50
19800421,18.10,24.50,30.10,27.30,16.40
19800422,7.20,24.60,28.80,26.70,14.00
19800423,0.00,24.50,29.90,27.20,17.60
19800424,6.10,24.70,30.10,27.40,14.80
19800425,4.00,24.40,30.00,27.20,15.40
19800426,0.00,24.50,30.10,27.30,16.10
19800427,0.00,24.50,29.50,27.00,13.10
19800428,0.00,24.50,29.50,27.00,14.20
19800429,5.10,24.20,29.10,26.65,13.30
19800430,21.10,23.90,29.60,26.75,14.60
19800501,0.00,24.70,33.10,28.90,19.60
19800502,0.90,24.70,31.30,28.00,20.30
19800503,0.00,24.50,32.90,28.70,24.90
19800504,0.00,24.80,32.50,28.65,24.80
19800505,0.00,25.30,32.30,28.80,23.60
19800506,0.00,25.50,33.80,29.65,23.40
19800507,0.00,25.80,32.40,29.10,20.50
19800508,0.00,25.80,31.40,28.60,17.60
19800509,5.10,25.20,31.40,28.30,18.10
19800510,1.40,25.50,31.10,28.30,12.80
19800511,0.00,25.70,32.20,28.95,20.10
19800512,7.50,25.40,32.40,28.90,19.90
19800513,7.10,25.20,32.50,28.85,19.40
19800514,1.10,25.30,31.00,28.15,15.30
19800515,17.90,25.60,30.70,28.15,15.30
19800516,3.90,25.30,30.10,27.70,13.50
19800517,2.80,25.10,30.10,27.60,14.80
19800518,0.00,25.30,30.20,27.75,14.30
19800519,0.00,25.30,30.80,28.05,19.10
19800520,0.00,25.40,32.00,28.70,20.20
19800521,0.00,25.50,30.80,28.15,17.10
19800522,0.00,25.60,30.80,28.20,18.50
19800523,0.00,25.50,30.60,28.05,18.90
19800524,0.70,25.30,31.10,28.20,19.50
19800525,1.00,25.20,29.50,27.35,13.90
19800526,0.00,25.20,30.50,27.85,16.00
19800527,0.00,25.10,29.70,27.40,12.00
19800528,0.00,24.90,29.00,26.95,12.10
19800529,9.20,24.80,29.10,26.95,16.30
19800530,6.10,25.00,29.20,27.10,13.30
19800531,5.90,24.80,28.50,26.65,12.60
19800601,5.50,25.20,30.00,27.60,15.90
19800602,4.80,25.40,29.50,27.45,14.40
19800603,2.30,25.00,30.10,27.55,19.60
19800604,0.00,25.10,30.10,27.60,15.10
19800605,0.30,25.00,29.40,27.20,15.30
19800606,0.00,25.00,31.60,28.30,23.70
19800607,0.00,25.10,30.60,27.85,16.30
19800608,3.90,25.20,30.10,27.65,14.10
19800609,2.00,25.40,29.80,27.60,11.50
19800610,0.00,25.30,30.40,27.85,11.90
19800611,0.00,25.20,31.90,28.55,21.90
19800612,0.00,25.20,31.50,28.35,18.30
19800613,0.00,25.50,30.40,27.95,13.40
19800614,0.00,25.50,31.20,28.35,17.10
19800615,0.00,25.50,30.40,27.95,15.50
19800616,0.00,25.20,30.20,27.70,14.40
19800617,0.00,25.30,31.20,28.25,18.00
19800618,0.00,25.40,31.20,28.30,20.80
19800619,0.00,25.30,30.80,28.05,18.40
19800620,1.20,25.40,30.80,28.10,17.50
19800621,0.70,24.80,29.40,27.10,11.40
19800622,0.00,24.90,30.50,27.70,15.10
19800623,0.00,25.20,30.50,27.85,14.20
19800624,0.00,25.10,30.10,27.60,11.80
19800625,0.00,24.70,32.00,28.35,24.00
19800626,0.60,24.50,30.50,27.50,19.60
19800627,0.30,24.60,30.80,27.70,16.90
19800628,0.00,24.90,30.70,27.80,16.00
19800629,0.00,25.30,31.20,28.25,17.60
19800630,1.00,25.10,30.20,27.65,14.90
19800701,0.00,25.60,31.30,28.45,15.00
19800702,0.00,25.50,31.40,28.45,16.40
19800703,0.00,25.30,33.30,29.30,22.30
19800704,0.00,25.10,32.20,28.65,18.10
19800705,0.00,25.10,31.70,28.40,16.20
19800706,0.00,25.40,31.10,28.25,13.40
19800707,0.00,25.30,31.50,28.40,18.50
19800708,2.90,25.20,31.20,28.20,15.80
19800709,1.10,25.20,31.00,28.10,13.60
19800710,1.10,25.20,31.00,28.10,16.90
19800711,1.20,25.10,30.30,27.70,13.00
19800712,2.70,25.00,29.60,27.30,11.90
19800713,0.00,25.00,30.50,27.75,14.10
19800714,0.00,24.60,30.30,27.45,13.70
19800715,0.00,24.70,31.10,27.90,19.00
19800716,0.00,24.90,30.50,27.70,12.80
19800717,0.00,24.60,29.70,27.15,14.20
19800718,0.00,24.80,30.90,27.85,18.80
19800719,0.00,24.70,30.40,27.55,14.30
19800720,0.00,24.80,31.40,28.10,19.70
19800721,1.90,24.70,31.80,28.25,19.40
19800722,1.90,24.80,30.50,27.65,13.80
19800723,1.70,24.90,30.50,27.70,14.90
19800724,1.00,24.80,30.30,27.55,13.90
19800725,1.60,24.00,30.80,27.40,18.70
19800726,0.00,24.00,31.40,27.70,19.70
19800727,0.00,24.20,31.10,27.65,20.90
19800728,0.00,24.20,31.80,28.00,20.30
19800729,1.50,24.50,30.50,27.50,16.60
19800730,2.00,24.20,29.80,27.00,13.00
19800731,0.00,24.50,30.20,27.35,12.30
19800801,0.00,24.40,29.60,27.00,14.00
19800802,0.00,24.60,30.60,27.60,17.50
19800803,0.00,24.70,30.30,27.50,16.10
19800804,0.00,24.50,30.60,27.55,15.80
19800805,0.00,24.10,30.90,27.50,20.30
19800806,0.00,24.10,30.30,27.20,20.00
19800807,0.00,24.30,30.30,27.30,21.20
19800808,0.00,24.40,29.90,27.15,18.30
19800809,0.00,24.40,29.80,27.10,16.60
19800810,0.00,24.50,29.30,26.90,14.30
19800811,0.00,24.40,29.70,27.05,14.30
19800812,2.40,24.20,30.80,27.50,19.60
19800813,5.30,24.20,30.70,27.45,21.30
19800814,3.20,24.20,30.80,27.50,19.20
19800815,2.20,24.40,29.00,26.70,14.50
19800816,5.90,24.10,28.30,26.20,10.70
19800817,1.20,24.10,30.80,27.45,22.10
19800818,3.70,23.90,30.00,26.95,20.00
19800819,1.70,23.70,29.60,26.65,15.10
19800820,1.20,23.80,30.10,26.95,17.60
19800821,0.00,24.30,30.00,27.15,15.20
19800822,0.80,24.40,30.50,27.45,20.10
19800823,0.00,24.60,31.10,27.85,17.90
19800824,0.00,24.50,31.30,27.90,19.40
19800825,0.00,24.30,30.30,27.30,16.30
19800826,0.00,24.30,30.60,27.45,18.60
19800827,0.00,24.30,29.90,27.10,17.00
19800828,0.00,24.40,30.40,27.40,17.90
19800829,0.00,24.20,29.40,26.80,13.30
19800830,4.30,23.80,29.60,26.70,16.10
19800831,0.90,24.10,30.70,27.40,19.80
19800901,0.00,23.90,29.40,26.65,18.90
19800902,0.00,23.90,30.10,27.00,22.60
19800903,0.00,24.00,29.60,26.80,22.20
19800904,0.00,24.00,30.70,27.35,24.30
19800905,0.00,24.10,30.40,27.25,21.30
19800906,1.90,24.30,29.40,26.85,15.40
19800907,0.00,24.10,30.00,27.05,18.60
19800908,0.00,24.10,29.80,26.95,17.20
19800909,0.00,23.80,30.40,27.10,22.90
19800910,0.00,23.90,29.50,26.70,15.60
19800911,0.00,23.80,29.20,26.50,19.20
19800912,0.00,23.80,30.10,26.95,25.10
19800913,0.00,24.10,30.30,27.20,24.00
19800914,0.00,23.70,30.70,27.20,25.00
19800915,0.00,23.70,32.00,27.85,26.10
19800916,0.00,23.70,29.60,26.65,15.10
19800917,0.00,23.40,31.70,27.55,25.60
19800918,0.00,23.40,32.90,28.15,26.70
19800919,0.00,23.90,31.10,27.50,22.00
19800920,0.00,23.80,31.50,27.65,25.60
19800921,1.40,23.80,30.50,27.15,20.20
19800922,2.70,23.70,30.80,27.25,19.00
19800923,9.60,23.50,29.20,26.35,18.30
19800924,2.90,23.70,29.40,26.55,22.20
19800925,20.90,23.30,29.50,26.40,22.60
19800926,14.70,22.50,28.40,25.45,19.30
19800927,4.50,22.60,29.50,26.05,23.80
19800928,1.60,23.60,28.20,25.90,15.50
19800929,1.80,24.00,28.10,26.05,11.30
19800930,4.50,23.90,28.80,26.35,14.70
19801001,3.00,23.90,28.50,26.20,10.70
19801002,0.00,23.90,29.50,26.70,16.60
19801003,0.00,23.80,29.60,26.70,14.80
19801004,0.00,24.10,30.50,27.30,14.60
19801005,0.00,23.90,29.70,26.80,14.20
19801006,0.00,24.10,30.30,27.20,12.90
19801007,0.00,24.50,29.80,27.15,11.80
19801008,13.20,24.30,30.30,27.30,15.90
19801009,25.60,23.50,28.50,26.00,11.70
19801010,3.80,23.50,29.40,26.45,12.50
19801011,4.00,23.40,28.80,26.10,13.00
19801012,0.00,23.50,28.50,26.00,11.40
19801013,2.50,23.40,29.60,26.50,16.80
19801014,0.00,23.50,29.50,26.50,9.70
19801015,6.10,23.60,29.10,26.35,12.60
19801016,5.60,23.50,29.00,26.25,14.00
19801017,22.70,23.50,28.70,26.10,13.80
19801018,2.50,23.60,30.90,27.25,21.30
19801019,0.00,24.10,31.70,27.90,22.00
19801020,0.00,24.00,31.30,27.65,22.30
19801021,0.00,24.10,31.70,27.90,22.20
19801022,0.00,23.60,31.00,27.30,20.80
19801023,2.20,23.10,31.20,27.15,23.50
19801024,2.50,23.50,31.90,27.70,22.10
19801025,20.40,24.10,30.50,27.30,15.40
19801026,2.90,23.90,29.90,26.90,12.20
19801027,0.00,23.50,31.60,27.55,17.00
19801028,18.00,23.50,31.80,27.65,20.10
19801029,38.30,22.90,30.90,26.90,17.60
19801030,0.00,22.60,31.90,27.25,22.20
19801031,0.00,22.80,32.20,27.50,21.80
19801101,0.00,22.60,31.30,26.95,23.30
19801102,0.00,23.00,29.40,26.20,11.10
19801103,9.30,22.80,30.80,26.80,12.60
19801104,0.00,22.40,32.00,27.20,18.20
19801105,2.30,22.30,30.70,26.50,17.90
19801106,0.00,22.50,30.20,26.35,18.70
19801107,0.00,23.00,31.90,27.45,22.60
19801108,0.00,22.60,30.80,26.70,19.40
19801109,0.00,21.60,31.40,26.50,22.10
19801110,4.30,21.40,31.50,26.45,19.50
19801111,6.30,23.40,28.60,26.00,14.90
19801112,13.00,23.50,28.90,26.20,15.10
19801113,2.50,22.90,29.50,26.20,16.70
19801114,5.10,23.10,28.20,25.65,11.10
19801115,41.50,23.40,28.30,25.85,8.80
19801116,15.00,24.20,29.40,26.80,15.70
19801117,2.90,23.70,29.80,26.75,19.00
19801118,1.90,23.30,29.70,26.50,19.80
19801119,0.00,22.70,30.50,26.60,17.50
19801120,0.00,22.50,30.80,26.65,18.20
19801121,2.00,23.10,30.30,26.70,18.90
19801122,6.00,23.00,30.00,26.50,16.10
19801123,4.90,23.00,29.20,26.10,13.40
19801124,2.90,22.20,30.80,26.50,17.00
19801125,19.10,22.10,30.40,26.25,15.90
19801126,26.00,23.10,28.30,25.70,6.90
19801127,16.20,22.30,28.10,25.20,8.70
19801128,0.00,22.20,27.60,24.90,10.80
19801129,40.50,22.60,28.90,25.75,14.70
19801130,25.70,22.30,30.40,26.35,21.90
19801201,8.20,22.80,29.90,26.35,12.20
19801202,0.00,22.50,28.50,25.50,10.10
19801203,0.00,22.60,28.40,25.50,7.00
19801204,0.00,22.20,28.70,25.45,9.50
19801205,22.20,22.30,29.90,26.10,16.60
19801206,2.00,23.10,28.20,25.65,9.50
19801207,4.60,23.00,29.60,26.30,12.90
19801208,7.70,23.30,29.30,26.30,8.00
19801209,0.00,23.80,31.20,27.50,12.70
19801210,4.30,23.30,30.40,26.85,15.90
19801211,14.30,23.30,30.10,26.70,11.40
19801212,12.30,22.80,29.70,26.25,14.70
19801213,7.90,22.30,30.90,26.60,19.60
19801214,2.70,22.10,30.50,26.30,16.30
19801215,0.00,22.10,30.70,26.40,20.50
19801216,0.00,22.50,30.30,26.40,15.30
19801217,0.00,23.30,30.00,26.65,13.30
19801218,3.40,24.10,28.70,26.40,14.30
19801219,0.00,23.50,29.40,26.45,12.20
19801220,0.00,21.40,28.50,24.95,10.40
19801221,0.00,20.50,28.80,24.65,16.90
19801222,0.00,20.50,29.60,25.05,18.20
19801223,0.00,20.50,30.30,25.40,19.60
19801224,0.00,22.20,30.90,26.55,17.60
19801225,0.00,22.70,30.90,26.80,20.90
19801226,0.00,22.30,30.40,26.35,19.80
19801227,0.00,22.20,30.60,26.40,20.40
19801228,0.00,21.90,30.00,25.95,18.20
19801229,0.00,21.60,30.30,25.95,18.90
19801230,0.00,21.80,30.10,25.95,15.70
19801231,2.00,23.00,28.90,25.95,12.20
19810101,10.60,23.20,27.30,25.25,5.30
19810102,18.70,23.10,28.70,25.90,8.40
19810103,30.60,22.40,27.50,24.95,5.60
19810104,9.30,21.80,28.80,25.30,13.80
19810105,1.80,20.90,29.20,25.05,18.00
19810106,0.00,19.30,29.10,24.20,14.80
19810107,0.00,18.80,29.00,23.90,22.90
19810108,0.00,18.50,29.00,23.75,22.70
19810109,0.00,20.20,28.70,24.45,22.80
19810110,0.00,20.20,28.60,24.40,19.30
19810111,0.00,20.00,28.80,24.40,21.70
19810112,0.00,20.30,29.90,25.10,20.10
19810113,0.00,20.80,29.50,25.15,21.20
19810114,0.00,20.80,29.90,25.35,21.70
19810115,0.00,22.40,29.90,26.15,19.50
19810116,5.30,21.90,29.40,25.65,19.60
19810117,1.00,21.60,29.10,25.35,19.70
19810118,0.00,21.60,29.70,25.65,21.50
19810119,0.00,21.50,30.00,25.75,18.40
19810120,0.00,21.40,29.70,25.55,21.10
19810121,0.00,20.90,29.40,25.15,18.70
19810122,0.00,20.60,29.30,24.95,23.00
19810123,0.00,19.80,29.40,24.60,23.20
19810124,0.00,19.80,30.10,24.95,24.30
19810125,0.00,20.70,30.10,25.40,23.70
19810126,0.00,20.90,29.70,25.30,21.20
19810127,0.00,21.50,29.80,25.65,22.80
19810128,0.00,21.50,29.30,25.40,22.60
19810129,0.00,21.30,29.40,25.35,20.60
19810130,0.00,20.50,29.10,24.80,18.80
19810131,0.00,19.60,29.80,24.70,25.30
19810201,0.00,19.00,29.80,24.40,22.90
19810202,0.00,18.90,30.20,24.55,22.10
19810203,0.00,18.70,30.20,24.45,20.90
19810204,0.00,20.80,29.90,25.35,15.30
19810205,15.60,22.20,28.30,25.25,7.70
19810206,11.30,22.60,27.40,25.00,6.20
19810207,9.60,22.40,27.70,25.05,9.50
19810208,1.70,22.50,28.70,25.60,13.30
19810209,0.00,22.20,29.90,26.05,16.10
19810210,0.00,21.90,31.00,26.45,16.50
19810211,0.00,21.80,31.40,26.60,23.20
19810212,0.00,20.70,31.20,25.95,21.70
19810213,0.00,20.30,30.30,25.30,24.10
19810214,0.00,19.80,30.60,25.20,24.70
19810215,0.00,19.80,29.70,24.75,24.30
19810216,0.00,19.90,29.30,24.60,24.40
19810217,0.00,18.90,30.10,24.50,25.50
19810218,0.00,18.80,29.70,24.25,25.70
19810219,0.00,19.90,30.20,25.05,25.00
19810220,0.00,19.90,30.70,25.30,23.80
19810221,0.00,19.90,30.40,25.15,25.40
19810222,0.00,20.70,30.20,25.45,24.20
19810223,0.00,21.50,30.70,26.10,21.60
19810224,0.00,22.10,31.00,26.55,21.80
19810225,0.00,22.20,30.30,26.25,15.40
19810226,0.00,22.10,31.90,27.00,24.20
19810227,0.00,23.00,31.70,27.35,21.60
19810228,0.00,22.80,31.80,27.30,18.50
19810301,0.00,21.80,31.80,26.80,23.90
19810302,0.00,21.60,31.10,26.35,23.30
19810303,0.00,22.60,30.40,26.50,22.50
19810304,0.00,22.10,31.20,26.65,23.30
19810305,0.00,22.50,30.80,26.65,22.40
19810306,0.00,23.10,29.80,26.45,21.00
19810307,0.00,23.20,30.40,26.80,21.50
19810308,0.00,23.60,29.70,26.65,17.90
19810309,6.10,23.00,30.60,26.80,21.60
19810310,0.00,22.00,32.60,27.30,24.20
19810311,0.00,21.90,32.30,27.10,24.40
19810312,0.00,22.30,32.10,27.20,24.60
19810313,0.00,22.80,32.30,27.55,21.90
19810314,4.00,23.50,31.30,27.40,20.80
19810315,0.00,23.40,31.10,27.25,21.80
19810316,0.00,22.20,31.60,26.90,19.50
19810317,0.00,22.30,33.30,27.80,24.50
19810318,0.00,22.50,33.60,28.05,23.90
19810319,0.00,23.50,34.60,29.05,24.60
19810320,0.00,23.50,34.80,29.15,22.80
19810321,0.00,23.70,34.10,28.90,25.10
19810322,0.00,24.60,35.00,29.80,25.20
19810323,0.00,25.00,34.60,29.80,23.60
19810324,3.00,25.10,33.70,29.40,18.60
19810325,8.30,25.10,31.60,28.35,19.60
19810326,9.20,24.80,32.20,28.50,18.40
19810327,0.00,23.50,34.80,29.15,23.90
19810328,0.00,23.90,34.60,29.25,24.70
19810329,4.90,25.40,31.40,28.40,20.90
19810330,18.50,25.10,33.60,29.35,19.30
19810331,6.50,24.90,34.90,29.90,21.50
19810401,0.00,24.40,29.50,26.95,19.50
19810402,0.00,24.10,34.80,29.45,24.80
19810403,0.00,24.60,34.10,29.35,24.50
19810404,0.00,23.40,32.30,27.85,22.20
19810405,0.00,23.50,31.30,27.40,18.20
19810406,21.70,23.60,31.20,27.40,21.50
19810407,30.20,23.70,31.30,27.50,18.80
19810408,10.20,23.50,31.30,27.40,19.80
19810409,0.00,23.50,31.00,27.25,21.40
19810410,47.30,23.60,30.50,27.05,18.50
19810411,13.20,23.70,31.10,27.40,18.10
19810412,8.30,23.90,29.60,26.75,18.70
19810413,6.70,23.50,29.40,26.45,18.00
19810414,0.00,23.90,30.00,26.95,16.30
19810415,0.00,23.70,30.60,27.15,15.60
19810416,0.00,23.60,32.10,27.85,18.70
19810417,0.00,23.90,31.40,27.65,20.20
19810418,0.00,24.10,30.50,27.30,19.20
19810419,0.00,23.60,30.20,26.90,19.20
19810420,0.00,23.70,30.20,26.95,18.70
19810421,0.00,23.70,30.20,26.95,20.30
19810422,0.00,24.00,30.20,27.10,16.60
19810423,0.00,23.80,30.20,27.00,16.50
19810424,5.80,23.70,31.10,27.40,20.90
19810425,3.70,24.30,32.20,28.25,23.00
19810426,0.00,24.60,33.40,29.00,24.60
19810427,0.00,24.70,32.80,28.75,24.60
19810428,0.00,24.00,32.10,28.05,21.10
19810429,2.50,25.00,31.80,28.40,21.70
19810430,5.10,25.20,31.80,28.50,20.10
19810501,23.70,25.90,32.00,28.95,22.30
19810502,0.00,25.70,32.80,29.25,22.40
19810503,0.00,25.60,34.10,29.85,24.70
19810504,0.00,25.60,33.10,29.35,22.50
19810505,4.60,24.60,32.90,28.75,20.30
19810506,0.00,24.30,31.90,28.10,22.20
19810507,0.00,24.50,30.90,27.70,19.30
19810508,0.00,24.50,30.50,27.50,18.70
19810509,0.00,24.80,30.70,27.75,17.40
19810510,3.70,24.90,29.60,27.25,13.20
19810511,3.50,24.10,28.80,26.45,10.10
19810512,8.80,24.10,29.30,26.70,11.30
19810513,0.00,24.60,30.00,27.30,11.70
19810514,0.00,25.40,30.30,27.85,13.10
19810515,0.00,25.50,30.00,27.75,10.70
19810516,0.00,25.10,30.20,27.65,13.70
19810517,0.00,25.20,30.70,27.95,16.90
19810518,0.00,25.10,30.30,27.70,14.00
19810519,0.00,25.10,30.70,27.90,17.90
19810520,0.00,25.30,29.50,27.40,13.10
19810521,0.00,25.10,30.30,27.70,14.30
19810522,0.00,25.10,30.60,27.85,16.60
19810523,0.00,24.90,30.40,27.65,17.00
19810524,8.80,24.90,29.30,27.10,14.20
19810525,8.30,24.80,30.40,27.60,16.80
19810526,3.00,25.00,31.20,28.10,20.40
19810527,0.00,24.80,31.20,28.00,18.00
19810528,42.70,24.90,31.30,28.10,24.50
19810529,36.20,24.10,29.60,26.85,15.40
19810530,6.40,24.10,29.10,26.60,17.80
19810531,0.00,24.80,29.80,27.30,16.10
19810601,0.00,24.90,29.50,27.20,17.60
19810602,0.00,24.90,29.70,27.30,15.80
19810603,0.00,24.90,29.90,27.40,19.70
19810604,0.00,24.80,30.40,27.60,23.60
19810605,0.00,24.50,29.90,27.20,23.80
19810606,0.00,24.60,30.10,27.35,23.70
19810607,2.30,24.70,29.00,26.85,15.70
19810608,3.00,24.50,29.60,27.05,21.10
19810609,4.50,24.50,28.90,26.70,15.10
19810610,3.00,24.80,29.10,26.95,18.40
19810611,0.00,24.40,28.50,26.45,14.30
19810612,6.10,24.30,29.60,26.95,23.00
19810613,0.00,24.30,30.10,27.20,23.90
19810614,1.20,24.40,29.60,27.00,19.30
19810615,6.10,24.30,28.70,26.50,16.90
19810616,7.00,24.40,29.10,26.75,20.50
19810617,0.00,24.10,28.10,26.10,13.20
19810618,0.00,24.00,28.50,26.25,12.60
19810619,0.00,24.20,29.90,27.05,18.80
19810620,0.00,24.60,30.80,27.70,23.60
19810621,0.00,24.30,30.70,27.50,23.00
19810622,0.00,24.40,30.80,27.60,24.50
19810623,0.00,24.10,31.00,27.55,20.30
19810624,0.00,24.00,31.20,27.60,23.90
19810625,0.00,24.20,30.00,27.10,17.80
19810626,0.00,24.00,29.60,26.80,16.90
19810627,4.60,23.90,30.40,27.15,14.60
19810628,0.00,23.90,30.50,27.20,15.50
19810629,0.00,24.00,30.30,27.15,21.80
19810630,0.00,23.80,31.20,27.50,23.50
19810701,0.00,24.80,31.90,28.35,21.60
19810702,0.00,24.70,32.50,28.60,23.00
19810703,0.00,25.00,31.90,28.45,21.20
19810704,0.00,25.20,31.70,28.45,19.40
19810705,0.00,25.10,30.50,27.80,15.00
19810706,1.90,24.90,30.50,27.70,17.60
19810707,3.40,25.00,31.20,28.10,18.30
19810708,0.00,25.10,31.60,28.35,21.30
19810709,0.00,25.10,31.20,28.15,19.90
19810710,0.00,25.20,31.00,28.10,16.20
19810711,0.00,25.00,30.10,27.55,14.50
19810712,0.00,24.70,30.90,27.80,17.00
19810713,0.00,24.70,30.50,27.60,15.50
19810714,0.00,24.70,31.30,28.00,16.20
19810715,0.00,24.90,30.10,27.50,13.50
19810716,6.70,24.90,30.50,27.70,15.60
19810717,7.90,24.90,30.80,27.85,15.10
19810718,4.40,25.10,31.50,28.30,21.20
19810719,1.50,25.10,31.70,28.40,19.60
19810720,4.10,24.80,31.20,28.00,19.90
19810721,0.00,24.90,31.60,28.25,17.80
19810722,5.40,25.10,30.90,28.00,18.30
19810723,0.00,24.90,31.60,28.25,17.10
19810724,0.00,24.90,31.70,28.30,20.20
19810725,0.00,24.90,31.50,28.20,15.70
19810726,0.00,25.00,28.70,26.85,6.80
19810727,3.80,24.90,30.70,27.80,14.50
19810728,1.60,24.50,31.20,27.85,18.60
19810729,8.50,24.50,30.30,27.40,16.20
19810730,2.70,24.60,30.30,27.45,16.40
19810731,3.00,24.70,31.20,27.95,19.30
19810801,1.60,24.00,29.60,26.80,14.90
19810802,0.00,24.00,32.50,28.25,23.50
19810803,0.00,24.10,30.50,27.30,18.70
19810804,0.00,23.80,29.90,26.85,20.40
