date	prec	Tmin	Tmax
19750923	0	13.81535322	31.16954214
19750924	0	16.31535322	26.16954214
19750925	0	14.81535322	25.66954214
19750926	0	13.31535322	25.66954214
19750927	0	13.81535322	26.16954214
19750928	0	13.81535322	24.66954214
19750929	0	13.31535322	26.16954214
19750930	0	12.81535322	25.66954214
19751001	0	11.31535322	27.16954214
19751002	0	12.31535322	26.16954214
19751003	0	12.81535322	27.16954214
19751004	0	12.81535322	29.66954214
19751005	0	11.81535322	24.66954214
19751006	0	14.31535322	22.16954214
19751007	0	11.81535322	26.66954214
19751008	0	12.31535322	26.16954214
19751009	0	10.31535322	28.16954214
19751010	0	11.31535322	29.16954214
19751011	0	11.81535322	25.16954214
19751012	0	9.815353221	24.66954214
19751013	0	10.81535322	23.16954214
19751014	0	9.815353221	20.16954214
19751015	0	8.815353221	20.66954214
19751016	0	9.315353221	20.66954214
19751017	0	10.31535322	14.66954214
19751018	0.56130087	6.315353221	11.66954214
19751019	0	2.815353221	11.16954214
19751020	0	-0.184646779	12.66954214
19751021	0	0.315353221	12.16954214
19751022	0	-1.684646779	19.16954214
19751023	0	-0.684646779	17.66954214
19751024	0	3.815353221	16.66954214
19751025	0	2.815353221	18.16954214
19751026	0	3.815353221	21.16954214
19751027	0	3.315353221	25.66954214
19751028	0	8.815353221	25.16954214
19751029	0	8.315353221	23.16954214
19751030	4.209756527	7.815353221	16.16954214
19751031	0	1.815353221	17.16954214
19751101	0	1.815353221	20.66954214
19751102	0	5.315353221	16.16954214
19751103	0	4.315353221	14.16954214
19751104	0	5.315353221	14.16954214
19751105	2.694244177	2.815353221	9.169542137
19751106	0	-1.684646779	4.669542137
19751107	0	-5.184646779	5.669542137
19751108	0	-3.684646779	10.66954214
19751109	0	-3.184646779	8.669542137
19751110	0	-2.684646779	11.66954214
19751111	0	-2.184646779	12.66954214
19751112	0	-0.184646779	11.16954214
19751113	0	3.315353221	13.16954214
19751114	0	3.315353221	8.669542137
19751115	1.683902611	-5.184646779	1.169542137
19751116	0	-7.184646779	7.669542137
19751117	0	-3.684646779	15.16954214
19751118	0	2.815353221	17.66954214
19751119	0	3.815353221	1.669542137
19751120	0	4.315353221	13.16954214
19751121	0	5.315353221	16.66954214
19751122	0	5.815353221	9.669542137
19751123	0	6.315353221	20.16954214
19751124	0	7.815353221	18.66954214
19751125	0	4.815353221	18.66954214
19751126	0	6.815353221	18.66954214
19751127	0	7.315353221	20.16954214
19751128	0	8.815353221	16.16954214
19751129	7.858212184	-2.684646779	11.66954214
19751130	15.9970748	1.815353221	6.169542137
19751201	0	-3.684646779	5.669542137
19751202	1.403252176	-2.184646779	2.669542137
19751203	3.816845918	-0.184646779	1.169542137
19751204	0	-7.184646779	-1.330457863
19751205	0	-9.184646779	0.169542137
19751206	0	-9.184646779	3.169542137
19751207	0	-7.684646779	1.669542137
19751208	0	-1.684646779	7.169542137
19751209	0	-0.184646779	1.669542137
19751210	0	1.815353221	4.169542137
19751211	0	5.315353221	2.669542137
19751212	3.199414961	3.815353221	8.669542137
19751213	0	10.81535322	1.169542137
19751214	0	3.815353221	7.669542137
19751215	0	0.315353221	6.169542137
19751216	0	-0.684646779	11.66954214
19751217	0	-0.184646779	7.669542137
19751218	0	-0.184646779	12.36954214
19751219	0	2.815353221	2.669542137
19751220	1.964553046	4.315353221	9.669542137
19751221	0	2.815353221	3.669542137
19751222	0	3.315353221	18.16954214
19751223	0	7.315353221	17.16954214
19751224	5.276228181	-0.184646779	15.16954214
19751225	0	-7.684646779	7.169542137
19751226	0	-6.184646779	8.669542137
19751227	0	-3.184646779	12.66954214
19751228	0	0.815353221	7.169542137
19751229	0	0.815353221	5.169542137
19751230	0	0.815353221	15.16954214
19751231	1.403252176	1.815353221	7.669542137
19760101	0	-1.184646779	3.169542137
19760102	0	-2.684646779	4.669542137
19760103	0	-2.184646779	4.669542137
19760104	0	0.315353221	9.669542137
19760105	0	0.815353221	13.16954214
19760106	0	1.815353221	17.16954214
19760107	0	6.815353221	13.66954214
19760108	0	3.815353221	9.169542137
19760109	0	1.815353221	5.669542137
19760110	0	1.815353221	8.169542137
19760111	0	-0.684646779	11.16954214
19760112	0	0.815353221	9.169542137
19760113	0	0.815353221	11.16954214
19760114	0	-1.184646779	10.16954214
19760115	0	1.815353221	12.16954214
19760116	0	-0.684646779	9.169542137
19760117	0	-0.684646779	15.16954214
19760118	0	5.315353221	16.16954214
19760119	0	5.315353221	17.16954214
19760120	0	4.815353221	15.16954214
19760121	0	5.315353221	12.66954214
19760122	0	4.815353221	16.66954214
19760123	0.56130087	4.315353221	10.66954214
19760124	0	4.315353221	9.169542137
19760125	1.683902611	4.315353221	7.169542137
19760126	0	0.815353221	9.669542137
19760127	0	-1.184646779	9.669542137
19760128	0	-1.184646779	11.16954214
19760129	0	0.315353221	13.16954214
19760130	0	0.815353221	16.16954214
19760131	0	4.315353221	14.16954214
19760201	3.929106092	4.815353221	10.16954214
19760202	0	2.815353221	8.169542137
19760203	2.245203481	0.315353221	4.169542137
19760204	0	-0.184646779	10.16954214
19760205	0	1.815353221	12.16954214
19760206	1.347122089	4.315353221	10.16954214
19760207	0.56130087	3.815353221	11.66954214
19760208	0	4.315353221	15.16954214
19760209	0	5.815353221	15.16954214
19760210	0	5.315353221	16.16954214
19760211	5.725268877	6.815353221	16.16954214
19760212	0	-0.184646779	-4.830457863
19760213	0	-2.184646779	1.169542137
19760214	2.245203481	-1.184646779	1.169542137
19760215	1.964553046	-8.184646779	1.169542137
19760216	1.234861915	-7.684646779	-2.330457863
19760217	1.010341567	-11.68464678	-1.830457863
19760218	0	-11.68464678	-1.830457863
19760219	0	-9.684646779	-0.330457863
19760220	0	-9.184646779	0.169542137
19760221	0	-6.684646779	3.169542137
19760222	0	-6.684646779	3.169542137
19760223	1.683902611	-6.184646779	-4.330457863
19760224	5.613008703	0.315353221	2.669542137
19760225	0	-7.184646779	-1.330457863
19760226	0	-11.18464678	-2.330457863
19760227	0	-11.18464678	3.169542137
19760228	0	-7.684646779	2.169542137
19760229	1.683902611	-2.184646779	6.169542137
19760301	0	1.815353221	14.16954214
19760302	0	10.31535322	10.66954214
19760303	0	7.815353221	-4.830457863
19760304	0	-3.684646779	12.16954214
19760305	0	0.815353221	12.66954214
19760306	0	2.815353221	12.66954214
19760307	0	3.815353221	11.16954214
19760308	5.613008703	-1.684646779	5.169542137
19760309	1.683902611	-3.184646779	2.669542137
19760310	0	-3.184646779	2.669542137
19760311	2.806504351	-1.184646779	1.169542137
19760312	6.174309573	-1.684646779	5.169542137
19760313	0	-5.684646779	8.169542137
19760314	0	-3.184646779	12.66954214
19760315	0	6.315353221	10.16954214
19760316	0	3.815353221	8.169542137
19760317	5.051707833	3.315353221	8.169542137
19760318	15.71642437	1.815353221	6.169542137
19760319	0	2.815353221	9.669542137
19760320	0	2.815353221	14.66954214
19760321	0	2.815353221	18.16954214
19760322	7.296911314	6.315353221	15.66954214
19760323	2.245203481	5.815353221	10.66954214
19760324	0	5.315353221	12.16954214
19760325	6.735610443	5.315353221	9.669542137
19760326	14.03252176	-1.184646779	3.669542137
19760327	0	-5.684646779	4.169542137
19760328	0.56130087	-5.184646779	3.169542137
19760329	0	-2.184646779	9.169542137
19760330	0	-2.184646779	12.16954214
