Date	prec	tmin	tmax
19821029	6.4	20.2	27.5
19821030	6.4	20.4	31
19821031	6	19.6	31.6
19821101	0	21.4	30.2
19821102	0	21	30.9
19821103	0	18.8	30
19821104	0	18.4	32
19821105	0	19.2	32.2
19821106	0	19.6	31.8
19821107	0	19.9	32.9
19821108	1.3	20.7	32.6
19821109	0	20.8	30.6
19821110	0	20	31.5
19821111	0	20.4	32
19821112	0	20.4	32.2
19821113	0	20.6	33.2
19821114	0	20	33.2
19821115	0	19.9	33
19821116	0	20.8	33
19821117	0	20.6	33.5
19821118	0	21.8	30.5
19821119	0	21.5	32
19821120	0	20.4	31.3
19821121	0	20.2	32.4
19821122	0.4	21.7	32.7
19821123	0	22.2	33.2
19821124	0	20.4	34.5
19821125	0	22.7	33.7
19821126	0	20.8	32.4
19821127	0	18.7	30.9
19821128	0	19.6	32.4
19821129	0	20.2	33
19821130	0	22	33.2
19821201	0.8	21.1	31.2
19821202	0.2	19.9	33.1
19821203	34	19	32.5
19821204	0.3	17.8	32.1
19821205	0.2	19.2	32
19821206	0.4	20	33.5
19821207	0.1	21	32.3
19821208	0.6	20.5	31.8
19821209	0.7	21.2	32.1
19821210	0.5	21.4	32.9
19821211	0.9	21.6	33.3
19821212	0.1	21.9	34.3
19821213	0.3	21.7	33.7
19821214	33	21.2	35.1
19821215	0.5	21.6	33.3
19821216	0.7	18.4	32.3
19821217	0.6	18.8	32.6
19821218	0.2	21.3	32.7
19821219	0.5	21.4	34.5
19821220	0.9	22.1	34.2
19821221	34	23	33.7
19821222	0.9	21.9	33.5
19821223	0.9	19.4	32.9
19821224	0.6	19.6	32.1
19821225	34	19.8	33.4
19821226	0.5	21.2	33.3
19821227	0.9	22.2	27.1
19821228	0.6	21.3	31.1
19821229	0.2	20.6	31.2
19821230	0.4	21.3	32.8
19821231	0.1	22	34.5
19830101	0	21.3	33.8
19830102	0	21.6	34.2
19830103	0	21.4	34
19830104	0	21.4	34.3
19830105	0	21.7	34.2
19830106	0	23.2	30.4
19830107	0	22	33.1
19830108	0	19.5	32.6
19830109	0	23.5	32.7
19830110	0	22.4	32.5
19830111	0	20.7	33.9
19830112	0	21	34.1
19830113	0	20	32.3
19830114	0	18.7	33
19830115	0	19.1	33.5
19830116	0	20.6	34.7
19830117	0	23.3	34.6
19830118	0	22.1	35.2
19830119	0	21.8	35.5
19830120	0	21.3	35.9
19830121	0	20.2	34
19830122	0	19.9	35.9
19830123	0	21	35.9
19830124	0	21	34.6
19830125	0	19.6	34
19830126	0	20.6	34.5
19830127	0	18.9	35.9
19830128	0	21.7	34.6
19830129	0	18.4	34.2
19830130	0	18.2	33.4
19830131	0	18.3	33.1
19830201	0	20.2	34.4
19830202	0	21.2	33.1
19830203	0	21	34.3
19830204	0	21	34.6
19830205	0	19.7	32.6
19830206	0	17.7	34.1
19830207	0	18.3	33.6
19830208	0	18.1	32.5
19830209	0	17.6	32.9
19830210	0	18.3	34.1
19830211	0	17.7	36.7
19830212	0	18.8	35.1
19830213	0	21.3	34.5
19830214	0	20.6	33.3
19830215	0	19.7	35
19830216	0	20.3	34.9
19830217	0	20.2	35.7
19830218	0	22.8	36.5
19830219	0	21.8	36.7
19830220	0	21.4	37.5
19830221	0	24.7	35.5
19830222	0	26.3	36.5
19830223	0	23.2	36.6
19830224	0	23.9	36
19830225	0	25.7	34
19830226	0	24.1	36.5
19830227	0	23.8	36.8
19830228	0	24.5	36.1
19830301	0	22.6	36
19830302	0	22.5	37.7
19830303	0	22	36.7
19830304	0	20	34.7
19830305	0	20.3	35.9
19830306	0	21.6	34.5
19830307	0	22.3	35.6
19830308	0	22.7	36
19830309	0	23.5	36
19830310	0	21.7	36.1
19830311	0	22.1	37.4
19830312	0	25.6	35.8
19830313	0	26.7	34.4
19830314	12.5	23.4	37.6
19830315	0	23.6	35.6
19830316	0	24.1	36.6
19830317	0	24.1	37.2
19830318	0	24.7	37.6
19830319	0	22.7	38.5
19830320	0	22.4	37.6
19830321	0	24.2	37.3
19830322	1.2	25.7	37.7
19830323	0	20.9	35.6
19830324	0	19.8	35.1
19830325	0	21.4	35.6
19830326	0	22.9	33.5
19830327	0	21.9	34.1
19830328	0	21.3	33.6
19830329	0	21.2	35.7
19830330	0	20.2	34.8
19830331	0	20.9	35
19830401	0	22	36.5
19830402	0	24.2	37.5
19830403	0	25	36.7
19830404	0	26.5	35.9
19830405	0.4	24.8	35.8
19830406	0	25.3	34.7
19830407	0	24.6	34.7
19830408	0.3	23.3	35
19830409	0	26.3	33.8
19830410	0	26.3	35.8
19830411	0	25.7	34.5
19830412	24.8	25.5	33.1
19830413	0	26.3	32.5
19830414	0	25.4	36.4
19830415	0	27.2	34.9
19830416	7.8	25.1	28.9
19830417	44.9	24.8	34.9
19830418	0	26.3	34.3
19830419	1	25.4	32.2
19830420	15.3	26.3	32.7
19830421	0	26.6	36.9
19830422	4.4	26.2	36.1
19830423	0	26.1	36.1
19830424	0	27.6	34.9
19830425	0	26.2	36.3
19830426	0	27.8	35.1
19830427	5.4	27.9	33.4
19830428	2.2	26	29.7
19830429	0.1	24.8	31.3
19830430	0.3	25.9	33.7
19830501	0.9	27	33.3
19830502	13.6	25.4	28.8
19830503	0.7	25.3	32.8
19830504	3.3	25.2	32.3
19830505	0	25.8	29.8
19830506	2.9	25.6	29.6
19830507	7.7	25.8	35.4
19830508	6.4	26.7	35
19830509	0.6	26.4	35.4
19830510	0	26.1	36.5
19830511	0	27	36.1
19830512	8.1	26.4	35.9
19830513	0.1	26.9	35.3
19830514	0	25	36.4
19830515	19.9	25.5	30.1
19830516	3.5	26.1	32.9
19830517	3.6	25.6	35.1
19830518	43.5	23.9	31.2
19830519	0.2	22.5	29.8
19830520	15	21.5	28.3
19830521	0	22.4	26.9
19830522	1.8	21.8	27
19830523	17	21.6	25
19830524	2.8	21.1	29.8
19830525	0	22.2	31
19830526	0	22.1	28.3
19830527	0	23	31.5
19830528	4	21.8	31
19830529	1.5	22.8	30.8
19830530	1.7	21.4	30.5
19830531	0	22.5	32
19830601	0	22.9	30.3
19830602	0.6	21.3	30.5
19830603	0	21.5	30.9
19830604	30.8	22.3	27.6
19830605	13.1	21.6	28.2
19830606	1.4	22.1	27.2
19830607	26	22	28.6
19830608	0	22	29
19830609	2.9	22.9	27.1
19830610	1.1	22.5	27.9
19830611	8.2	21.6	27.3
19830612	0	22.2	29.3
19830613	8	22.7	29.5
19830614	2.1	22.1	26.1
19830615	5.4	21	27.5
19830616	0	22	28.6
19830617	16.1	21.6	27.4
19830618	1.6	21.8	25
19830619	7.5	21.2	25.9
19830620	2.8	21	27.8
19830621	0	21.8	27.4
19830622	0	21.3	27.4
19830623	9.2	21.2	27
19830624	0	22.1	27.4
19830625	27.4	23.2	26
19830626	12.8	20.7	26.8
19830627	0.4	22.6	26.4
19830628	0.7	22.2	27
19830629	0	22.6	26
19830630	9.5	21.8	22.9
19830701	5.3	21.5	29.3
19830702	0.3	17.3	30.2
19830703	9.6	15.9	31.6
19830704	0	16.2	29.9
19830705	5.6	14.6	31.4
19830706	0	17.2	32
19830707	4.9	16.2	35
19830708	0	15.8	34.5
19830709	0	17.8	32.3
19830710	4.8	19.6	31
19830711	0	21	31.1
19830712	0	16.1	31.5
19830713	0.5	20.2	30.8
19830714	0.7	20.5	30
19830715	4.8	20.1	32.1
19830716	18	20.2	31.3
19830717	0	22.3	27.9
19830718	1	23	30.9
19830719	0	21	31.4
19830720	0	22.3	30.1
19830721	3.2	21.9	30.9
19830722	0	22	27.9
19830723	14.3	20.2	29.3
19830724	0	21.7	30.5
19830725	8	21.6	29.6
19830726	0	21.5	30.4
19830727	0	21.8	31
19830728	17.6	21	28.7
19830729	0	20.8	30.8
19830730	0	23.6	31.2
19830731	0	21.2	30.4
19830801	10.9	21.4	29.5
19830802	2.8	20.4	30.9
19830803	7.1	21.6	30.7
19830804	0	20	30.8
19830805	37.3	20.2	27.8
19830806	8.2	21.2	29
19830807	4.5	20.6	29.4
19830808	36.2	19.2	29.4
19830809	0.2	22.7	29
19830810	6.1	21.7	30
19830811	0	20.4	31.4
19830812	0	19	30.2
19830813	0	22.6	31.8
19830814	4.7	20.8	31
19830815	0	20.7	31.8
19830816	0	22.2	31.4
19830817	0.2	22.2	31.5
19830818	0	21.2	29.1
19830819	3.5	21.2	30.2
19830820	20.5	21.2	29.2
19830821	8.3	20.2	29.9
19830822	9.4	21.2	29.9
19830823	0	21.6	31.2
19830824	19	21.3	30
19830825	5.2	21.6	29.9
19830826	0	22.9	30.6
19830827	0	20.9	30.6
19830828	0	21.5	30.7
19830829	9.4	20.9	30.2
19830830	0	21.3	30.6
19830831	5.6	20.8	31.9
19830901	0	21.3	31.4
19830902	0	23.3	30.8
19830903	0	21.8	30.8
19830904	0	21.7	30.4
19830905	0	21	30.3
19830906	12.3	21.7	31.3
19830907	0	21	30.1
19830908	0	22.1	29.6
19830909	0.2	19.9	31.2
19830910	0	21	31.1
