date	prec	tmin	tmax	tmean	srad
19900522	0	15.52	32.25	23.885	28.8
19900523	0.01	15.48	32.69	24.085	26.32
19900524	0	17.01	33.81	25.41	21.35
19900525	0	18.65	34.26	26.455	23.08
19900526	0	18.21	34.79	26.5	14.15
19900527	0.04	18.56	34.62	26.59	31.57
19900528	0	18.95	35.8	27.375	30.06
19900529	0.07	19.31	35.37	27.34	25.52
19900530	0.09	22.68	32.87	27.775	23.9
19900531	0.04	20.96	35.09	28.025	24.44
19900601	0.01	18.84	35.06	26.95	30.64
19900602	0	18.8	36.48	27.64	30.82
19900603	0	20.3	37.77	29.035	28.76
19900604	0	21.21	35.77	28.49	26.06
19900605	0	21.08	36.2	28.64	25.38
19900606	0	18.95	35.91	27.43	21.96
19900607	0.23	19.55	36.42	27.985	28.91
19900608	0.09	19.74	36.05	27.895	26.86
19900609	0	20.44	35.99	28.215	23.65
19900610	0.02	19.88	35.28	27.58	28.62
19900611	0.15	20.13	35.13	27.63	28.8
19900612	0.07	20.63	34.76	27.695	27.83
19900613	0	19.81	35.76	27.785	26.64
19900614	0	20.78	34.97	27.875	31.68
19900615	0.91	21.28	34.56	27.92	27
19900616	2.91	19.99	33.58	26.785	17.93
19900617	1.8	20.66	33.69	27.175	15.95
19900618	0.09	21.68	35.23	28.455	24.7
19900619	1.37	22.04	35.3	28.67	20.63
19900620	0.73	21.67	35.12	28.395	27.68
19900621	3.32	21.99	32.64	27.315	23.18
19900622	10.21	21.07	29.93	25.5	12.38
19900623	4.05	19.99	31.14	25.565	21.38
19900624	2.8	20.38	33.73	27.055	24.34
19900625	8.94	21.58	31.15	26.365	12.64
19900626	8.53	22.5	31.64	27.07	16.74
19900627	0.89	21.42	30.41	25.915	14.4
19900628	0.18	21	28.25	24.625	19.22
19900629	0.71	20.38	30.45	25.415	24.23
19900630	3.8	21.37	27.66	24.515	18.83
19900701	4.84	21.12	27.62	24.37	19.01
19900702	3.69	21.38	27.87	24.625	15.48
19900703	3.04	20.71	29.01	24.86	19.01
19900704	9.28	20.45	30.42	25.435	10.66
19900705	3.2	19.24	29.27	24.255	11.38
19900706	2.85	19.69	30.43	25.06	15.8
19900707	6.46	20.78	29.45	25.115	14.94
19900708	11.44	20.91	27.22	24.065	13.32
19900709	32.37	19.89	24.4	22.145	3.13
19900710	16.42	19	23.15	21.075	8.24
19900711	2.75	19.14	29.13	24.135	26.24
19900712	0.52	19.37	30.05	24.71	28.19
19900713	2.75	19.93	30.28	25.105	25.74
19900714	19.95	19.68	25.14	22.41	5.4
19900715	2.15	18.72	29.7	24.21	18.14
19900716	0.94	19.91	29.08	24.495	21.31
19900717	4.03	20.64	26.7	23.67	13.97
19900718	9.86	20.19	24.67	22.43	13
19900719	3.7	18.86	26.97	22.915	13.5
19900720	2.16	19.13	26.97	23.05	25.06
19900721	7.62	18.23	23.85	21.04	21.46
19900722	5.15	18.44	25.7	22.07	20.95
19900723	13.26	19.41	27.14	23.275	14.36
19900724	3.36	20.34	27.48	23.91	21.71
19900725	2.46	20.27	25.27	22.77	19.55
19900726	0.34	20.38	24.28	22.33	20.7
19900727	8.95	19.3	23.55	21.425	12.78
19900728	7.75	18.73	23.45	21.09	13.97
19900729	15.88	19.26	25.36	22.31	15.08
19900730	7.8	19.06	25.23	22.145	22.86
19900731	6.28	19.01	25.14	22.075	17.32
19900801	3.5	19.07	28.1	23.585	18.07
19900802	3.64	18.24	27.78	23.01	24.66
19900803	3.5	19.28	26.95	23.115	22.79
19900804	12.14	19.21	25.08	22.145	18.22
19900805	1.33	18.44	26.66	22.55	17.75
19900806	11.42	19.12	26.33	22.725	22.75
19900807	34.98	19.48	24.14	21.81	16.63
19900808	1.69	18.82	24.81	21.815	18.86
19900809	2.61	19.23	24.98	22.105	19.08
19900810	0.61	19.1	25.72	22.41	14.47
19900811	1.15	18.94	23.87	21.405	16.02
19900812	3.73	19.65	23.7	21.675	16.27
19900813	1.37	17.98	23.09	20.535	8.64
19900814	0.5	17.48	24.91	21.195	10.94
19900815	0.77	18.4	25.6	22	22
19900816	2.97	18.96	26.87	22.915	20.88
19900817	1.26	19.95	25.56	22.755	23.8
19900818	0.15	19.67	26.77	23.22	16.99
19900819	3.03	19.16	26.22	22.69	14.04
19900820	11.21	18.64	26.78	22.71	17.14
19900821	3.79	19.95	28.09	24.02	17.53
19900822	15.75	20.19	25.81	23	17.53
19900823	4.07	19.82	26.11	22.965	18.54
19900824	0.23	19.13	27.98	23.555	23.9
19900825	0	19.52	27.03	23.275	20.05
19900826	0	18.77	27.75	23.26	18.72
19900827	4.1	19.6	27.82	23.71	9.9
19900828	12.39	18.46	25.69	22.075	21.89
19900829	8.99	19.41	24.72	22.065	12.64
19900830	0.97	19.21	26.5	22.855	25.52
19900831	3.64	19.3	27.66	23.48	22.54
19900901	1.63	19.73	27.03	23.38	16.16
19900902	11.21	20.03	26.66	23.345	15.91
19900903	12.06	18.39	24.46	21.425	15.26
19900904	5.43	16.38	21.92	19.15	7.16
19900905	7.14	18.09	25.29	21.69	12.92
19900906	10.79	18.17	25.57	21.87	15.88
19900907	3.51	18.83	25.96	22.395	8.17
19900908	5.62	19.39	26.09	22.74	19.33
19900909	0.05	18.94	27.1	23.02	18.14
19900910	0.14	19.32	25.95	22.635	17.5
19900911	2.03	18.2	26.36	22.28	14.44
19900912	2.84	18.17	26.22	22.195	15.41
19900913	5.11	18.33	26.19	22.26	17.71
19900914	1.23	18.85	25.44	22.145	17.17
19900915	1.7	18.56	25.99	22.275	21.92
19900916	3.58	18.52	24.8	21.66	13.86
19900917	5.54	18.05	25.38	21.715	21.96
19900918	1.61	17.92	26.4	22.16	12.46
19900919	3.82	17.86	22.85	20.355	17.86
19900920	1.26	17.16	25.02	21.09	21.96
19900921	0.17	17.84	23.41	20.625	15.01
19900922	0.97	17.54	24.53	21.035	23.33
19900923	0.04	17.85	23.65	20.75	20.81
19900924	0.08	17.22	25.42	21.32	21.2
19900925	1.03	16.99	23.81	20.4	21.82
19900926	1.3	16.6	25.43	21.015	14.8
19900927	0.02	16.69	25.42	21.055	21.56
19900928	0	16.27	25.05	20.66	22.07
19900929	0.01	16.53	24.52	20.525	23.08
19900930	1.72	15.44	25.3	20.37	22.07
19901001	1.04	15.97	25.06	20.515	14.9
19901002	0.22	16.48	24.97	20.725	21.17
19901003	0	16.32	25.37	20.845	21.85
19901004	0	15.37	25.1	20.235	21.67
19901005	0	16	25.76	20.88	21.85
19901006	0	15.69	25.96	20.825	19.26
19901007	0	15.65	26.82	21.235	23.11
19901008	0	15.45	26.5	20.975	22.39
19901009	0	14.23	25.12	19.675	21.82
19901010	0	15.16	24.29	19.725	21.28
19901011	0	14.65	24.48	19.565	20.23
19901012	0.28	13.78	23.39	18.585	20.23
19901013	0.66	13.84	22.34	18.09	13
19901014	0.01	12.4	23.63	18.015	18.83
19901015	0	11.4	23.26	17.33	20.02
19901016	0	11.13	22.97	17.05	20.77
19901017	0	11.62	23.7	17.66	22.14
19901018	0	11.87	23.42	17.645	17.03
19901019	0	11.86	24.08	17.97	22
19901020	0	10.01	24.62	17.315	21.53
19901021	0	10.79	23.68	17.235	21.67
19901022	0	10.5	23.5	17	21.56
19901023	0	10.73	23.44	17.085	21.17
19901024	0	11.05	23.69	17.37	19.73
19901025	0	10.66	22.32	16.49	20.2
19901026	0	9.5	21.94	15.72	21.67
19901027	0	9.35	22.07	15.71	20.27
19901028	0	10.02	22.93	16.475	20.12
19901029	0	9.75	22.15	15.95	19.76
19901030	0	9.71	22.03	15.87	17.82
19901031	0	9.19	21.36	15.275	16.67
19901101	0	9.47	22.37	15.92	17.64
19901102	0	9.75	23.86	16.805	19.98
19901103	0	10.26	24.72	17.49	19.04
19901104	0	12.68	24.67	18.675	19.66
19901105	0	11.53	24.41	17.97	19.69
19901106	0	10.86	24.57	17.715	19.62
19901107	0	10.3	24.39	17.345	19.76
19901108	0	10	23.98	16.99	19.12
19901109	0	9.84	23.18	16.51	19.26
19901110	0	10.56	23.71	17.135	18.94
19901111	0	9.63	23.84	16.735	18.14
19901112	0	10.55	23.43	16.99	18.54
19901113	0	10.54	24.8	17.67	18.4
19901114	0	11.55	24.91	18.23	18.68
19901115	0	11.21	24.59	17.9	17.68
19901116	0	10.75	23.68	17.215	18.07
19901117	0	9.06	22.67	15.865	18.04
19901118	0	9.37	22.28	15.825	17.96
19901119	0	7.9	23.47	15.685	12.35
19901120	0.06	11.64	22.36	17	10.4
19901121	1.19	9.67	20.59	15.13	13.54
19901122	0.04	8.54	21.11	14.825	9.72
19901123	0	7.54	20.39	13.965	15.84
19901124	0	8.49	19.95	14.22	15.88
19901125	0	8.47	19.52	13.995	17.03
19901126	0	7.71	20.66	14.185	16.96
19901127	0	8.62	21.67	15.145	17.14
19901128	0	8.17	22.87	15.52	17.24
19901129	0	9.05	22.87	15.96	17.06
19901130	0	8.11	19.98	14.045	17.1
19901201	0	8.27	20.07	14.17	17.21
19901202	0	7.32	19.46	13.39	17.5
19901203	0	6.92	19.1	13.01	16.56
19901204	0	6.83	18.44	12.635	16.56
19901205	0	6.45	19.38	12.915	12.1
19901206	0	6.44	18.88	12.66	16.13
19901207	0	6.07	19.72	12.895	15.98
19901208	0	7.18	17.01	12.095	12.89
19901209	0	7.49	17.8	12.645	9.9
19901210	0	6.63	16.3	11.465	13.79
19901211	0	4.86	18.5	11.68	16.06
19901212	0	6.95	20.09	13.52	16.27
19901213	0	6.7	20.57	13.635	15.26
19901214	0	7.23	18.81	13.02	15.23
19901215	0	6.79	16.93	11.86	8.64
19901216	0	7.86	18.72	13.29	8.06
19901217	0	6.47	18.2	12.335	11.2
19901218	0	5.29	19.12	12.205	14.94
19901219	0	6.26	19.81	13.035	15.77
19901220	0	7.79	19.09	13.44	16.49
19901221	0	6.43	20.1	13.265	16.34
19901222	0	7.34	20.92	14.13	16.6
19901223	0	7	18.95	12.975	16.38
19901224	0	6.25	20.97	13.61	16.34
19901225	0	7.52	19.34	13.43	9.18
19901226	0	9.12	20.3	14.71	9.68
19901227	0	8.13	20.47	14.3	13.97
19901228	0.07	7.78	17.36	12.57	7.2
19901229	2.51	6.64	12.98	9.81	8.21
19901230	5.88	3.37	9.88	6.625	4.46
19901231	5.76	3.97	12.71	8.34	3.92
19910101	0.24	2.24	12.25	7.245	13.68
19910102	0.56	1.11	10.81	5.96	8.17
19910103	1.89	-0.15	14.44	7.145	16.52
19910104	0.25	2.73	14.36	8.545	8.06
19910105	0	1.97	16.73	9.35	16.09
19910106	0	2.81	16.64	9.725	15.16
19910107	0	2.99	16.07	9.53	9.14
19910108	0.34	4.14	15.48	9.81	6.77
19910109	0	2.99	16.09	9.54	14.9
19910110	0	3.49	16.07	9.78	16.7
19910111	0	3.03	15.02	9.025	11.45
19910112	0	2.93	14.03	8.48	16.52
19910113	0	2.28	14.67	8.475	16.74
19910114	0	1.46	12.72	7.09	13.43
19910115	0	0.9	14.33	7.615	17.39
19910116	0	3.69	15.63	9.66	6.88
19910117	0	2.01	16.04	9.025	17.57
19910118	0	2.33	16.11	9.22	14.83
19910119	0	2.24	15.84	9.04	18.07
19910120	0	2.13	16.47	9.3	18.22
19910121	0	1.86	15.72	8.79	17.53
19910122	0	1.54	16.93	9.235	18.29
19910123	0	3.37	16.73	10.05	18.11
19910124	0	3.64	18.29	10.965	18.32
19910125	0	5	20.1	12.55	18.04
19910126	0	7.09	21.95	14.52	18.14
19910127	0	8.3	24.42	16.36	18.43
19910128	0	10.29	23.57	16.93	18.97
19910129	0	9.06	22.87	15.965	18.83
19910130	0	5.85	20.55	13.2	18.79
19910131	0	5.44	20.45	12.945	19.01
19910201	0	4.58	20.02	12.3	18.68
19910202	0	3.37	18.87	11.12	18.58
19910203	0.69	4.91	17.21	11.06	10.08
19910204	0.04	2.06	18.12	10.09	19.3
19910205	0.07	4.17	18.67	11.42	12.82
19910206	0	5.39	19.03	12.21	17.32
19910207	0	4.58	19.85	12.215	12.53
19910208	0	5.87	22.08	13.975	17.57
19910209	0	8.8	23.75	16.275	18.47
19910210	0.03	10.12	19.56	14.84	14.65
19910211	2.21	7.3	18.82	13.06	4
19910212	7.1	6.53	19.1	12.815	18.72
19910213	0	3.99	18.15	11.07	20.12
19910214	0	5.65	18.69	12.17	19.98
19910215	0	4.05	19.42	11.735	20.45
19910216	0	5.75	20.51	13.13	20.2
19910217	0	6.9	16.57	11.735	11.48
19910218	0	5.59	18.66	12.125	13.57
19910219	0	3.9	21.05	12.475	14.72
19910220	0	8.46	23.44	15.95	20.16
19910221	0	6.19	25.04	15.615	22.28
19910222	0	8.84	25.13	16.985	16.24
19910223	0	9.67	23.42	16.545	17.71
19910224	0.23	8.41	24.58	16.495	17.14
19910225	1.77	8.07	24.42	16.245	18.4
19910226	0.5	7.2	15.71	11.455	13.46
19910227	0.07	8.3	15.51	11.905	18
19910228	0	7.99	18.23	13.11	18.9
19910301	0	7.04	21.25	14.145	23.11
19910302	0	7.47	22.04	14.755	20.38
19910303	0	8.52	23.91	16.215	16.78
19910304	3.55	9.25	18.7	13.975	6.77
19910305	15.58	7.11	17.68	12.395	11.41
19910306	1.08	5.1	19.29	12.195	20.84
19910307	0.52	7.33	23.59	15.46	24.3
19910308	0.11	7.18	21.67	14.425	9.32
19910309	0.01	7.96	24.3	16.13	21.38
19910310	0	8.19	25.65	16.92	24.19
19910311	0	7.02	25.32	16.17	25.6
19910312	0	7.37	24.92	16.145	25.78
19910313	2.75	7.05	24.97	16.01	23.72
19910314	2.71	9.65	23.83	16.74	9.18
19910315	2.47	7.79	24.73	16.26	23.8
19910316	0.11	7.74	26.21	16.975	25.85
19910317	0	9.39	28.29	18.84	24.8
19910318	0	9.97	28.43	19.2	20.41
19910319	0	12.83	26.44	19.635	18.97
19910320	0	9.69	26.61	18.15	27.14
19910321	0.64	11.2	25.53	18.365	15.26
19910322	6.1	9.49	23.96	16.725	20.45
19910323	5.16	8.33	19.03	13.68	3.89
19910324	0.11	7.11	19.71	13.41	14.65
19910325	0	6.11	24.15	15.13	22.9
19910326	0	9.07	24.64	16.855	19.33
19910327	0	9.53	26.97	18.25	26.46
19910328	0	11.48	27.16	19.32	24.7
19910329	0	11.37	29.38	20.375	25.81
19910330	0.04	13.18	29.46	21.32	26.32
19910331	0.95	13.89	28.89	21.39	24.05
19910401	0.06	12.49	29.82	21.155	23.83
19910402	0	14.45	31.28	22.865	20.95
19910403	0.22	13.41	28.42	20.915	23.18
19910404	0	13.16	28.42	20.79	27.61
19910405	0	13.99	25.35	19.67	24.44
19910406	0	13.48	28	20.74	23.98
19910407	0	11.4	27.95	19.675	19.51
19910408	0.03	14.41	28.06	21.235	16.78
19910409	2.89	11.78	23.84	17.81	10.51
19910410	0.03	9.3	25.03	17.165	21.24
19910411	0	10.81	25.66	18.235	26.24
19910412	0	10.71	25.91	18.31	24.23
19910413	0.06	11.49	28.98	20.235	14.8
19910414	1.93	13.18	25.56	19.37	11.16
19910415	0.07	12.34	28	20.17	22
19910416	0	10.37	27.9	19.135	27.47
19910417	0	11.23	28.46	19.845	28.98
19910418	0	11.88	28.73	20.305	29.81
19910419	0	10.89	28.54	19.715	25.78
19910420	0	10.89	29.99	20.44	29.2
19910421	0	12.12	30.89	21.505	30.1
19910422	0.1	13.61	30.91	22.26	23.4
19910423	0.42	15.72	30	22.86	18.32
19910424	0	15.29	29.78	22.535	28.37
19910425	0	12.69	30.61	21.65	29.84
19910426	0	12.73	30.8	21.765	30.6
19910427	0	14.34	32.95	23.645	30.35
19910428	0	15.6	33.13	24.365	29.34
19910429	0	15.97	32.72	24.345	26.42
19910430	0	14.57	34.65	24.61	31.07
19910501	2.57	16.95	34.83	25.89	30.49
19910502	2.19	17.77	32.21	24.99	26.46
19910503	0.14	17.34	31.76	24.55	25.56
19910504	0	14.86	33.39	24.125	31.07
19910505	0	16.64	34.53	25.585	30.78
19910506	0	16.69	34.78	25.735	31.14
19910507	0	17.11	34.9	26.005	29.05
19910508	0	18.06	34.5	26.28	31.03
19910509	0	18.49	34.63	26.56	31.18
19910510	0.92	17.22	33.55	25.385	21.46
19910511	0.06	16.73	31.74	24.235	29.27
19910512	0	14.53	31.99	23.26	29.27
19910513	0	15.6	34.21	24.905	29.92
19910514	0	16.6	35.27	25.935	30.89
19910515	0	17.43	35.29	26.36	29.09
19910516	0	17.24	34.9	26.07	31.61
19910517	2.31	18.84	34.39	26.615	29.05
19910518	0.21	17.46	34.37	25.915	27.58
19910519	0.06	18.62	34.31	26.465	23.36
19910520	0.38	18.64	33.93	26.285	22.9
19910521	0	18.43	35.18	26.805	28.91
19910522	0	18.57	33.96	26.265	27.14
19910523	0	17.4	34.45	25.925	31.1
19910524	0	17.69	36.67	27.18	30.96
19910525	0	20.87	36.02	28.445	27
19910526	0.66	19.44	35.82	27.63	28.84
19910527	0.22	18.81	35.17	26.99	29.56
19910528	0	18.79	35.26	27.025	24.77
19910529	0.56	18.12	35.23	26.675	31.21
19910530	0.76	17.26	34.54	25.9	17.93
19910531	2.83	18.1	31.63	24.865	27.04
19910601	0.01	17.55	32.45	25	28.84
19910602	0	18.43	32.69	25.56	28.04
19910603	0	18.4	33.44	25.92	29.27
19910604	0	19.5	33.12	26.31	23.76
19910605	0.86	21.1	32.91	27.005	17.78
19910606	3.26	20.73	30.89	25.81	27.36
19910607	0.09	21.04	31.18	26.11	24.55
19910608	0.38	21.52	31.87	26.695	18.25
19910609	0.26	20.76	32.85	26.805	23.69
19910610	1.38	20.01	31.09	25.55	14.8
19910611	4.1	19.47	27.59	23.53	15.16
19910612	35.69	18.74	28.82	23.78	25.96
19910613	0.65	19.4	29.57	24.485	21.42
19910614	0.04	19.84	31.81	25.825	28.04
19910615	0.01	19.75	32.83	26.29	24.48
19910616	0	19.4	33.08	26.24	21.53
19910617	0.11	20.07	33.32	26.695	20.99
19910618	0.57	20.72	29.91	25.315	14.4
19910619	5.28	18.15	31.92	25.035	16.16
19910620	0.68	18.71	32.84	25.775	29.66
19910621	0	20.11	33.44	26.775	26.46
19910622	0	20.2	34.55	27.375	30.2
19910623	0	20.08	34.67	27.375	24.59
19910624	0	19.06	34.38	26.72	28.37
19910625	0	19.16	34.69	26.925	29.99
19910626	0	19.17	34.13	26.65	27.11
19910627	0	18.64	32.7	25.67	20.38
19910628	0.19	19.18	33.94	26.56	20.23
19910629	2.29	20.5	33.7	27.1	21.64
19910630	1.11	20.52	34.01	27.265	13.93
19910701	3.26	20	32.85	26.425	16.06
19910702	0.06	20.51	34.36	27.435	17.89
19910703	0.06	20.97	33.39	27.18	21.67
19910704	1.46	22.13	30.88	26.505	19.44
19910705	1.72	21.87	33.62	27.745	20.56
19910706	0.56	23.34	34.05	28.695	23.04
19910707	0	20.74	34.07	27.405	26.24
19910708	0.17	21.36	34.04	27.7	17.96
19910709	0.72	21.36	32.95	27.155	17.46
19910710	0.92	20.55	32.47	26.51	24.16
19910711	1.8	21.59	33.74	27.665	14.08
19910712	5.13	20.7	30.48	25.59	23.22
19910713	1.94	20.24	28.87	24.555	23.11
19910714	0.59	20.87	32.16	26.515	28.22
19910715	1.89	21.77	33.44	27.605	23.8
19910716	0.08	21.42	30.13	25.775	14.8
19910717	1.16	20.2	32.33	26.265	21.2
19910718	14.26	20.76	27.91	24.335	18.9
19910719	0.84	19.92	29.33	24.625	10.84
19910720	0.31	20.91	30.85	25.88	17.24
19910721	0.52	20.8	29.75	25.275	17.17
19910722	0.32	20.13	31.96	26.045	19.87
19910723	6.21	20.4	28.89	24.645	17.82
19910724	0.62	20.26	29.11	24.685	19.69
19910725	2.7	21.14	30.64	25.89	18.79
19910726	0.06	21.19	29.73	25.46	20.12
19910727	0.54	21.81	29.84	25.825	28.44
19910728	0.3	21.26	32.45	26.855	19.98
19910729	0.26	21.89	29.65	25.77	11.38
19910730	0.42	20.97	29.47	25.22	21.24
19910731	1.26	20.3	31.72	26.01	18
19910801	7.68	20.21	29.2	24.705	15.7
19910802	14.7	20	30.4	25.2	19.22
19910803	9.05	21.15	28.1	24.625	14.83
19910804	6.76	19.66	24.49	22.075	9
19910805	13.31	18.27	26.62	22.445	11.77
19910806	2.74	19.38	28.55	23.965	19.4
19910807	0.97	20.2	29.53	24.865	18.04
19910808	4.02	20.16	27.46	23.81	12.2
19910809	1.86	20.55	25.74	23.145	9.43
19910810	5.42	19.99	29.4	24.695	26.14
19910811	0.01	18.42	31.19	24.805	27.76
19910812	0.02	18.8	31.33	25.065	23.18
19910813	0.79	18.85	31.97	25.41	22.07
19910814	4.97	20.35	30.37	25.36	15.91
19910815	2.69	19.89	27.68	23.785	7.02
19910816	5.45	19.74	26.25	22.995	11.16
19910817	9.79	18.97	26.57	22.77	11.59
19910818	11.54	19.33	24.7	22.015	18.32
19910819	2.83	19.62	28.67	24.145	16.42
19910820	2.77	20.32	26.3	23.31	17.03
19910821	1.21	19.6	25.87	22.735	19.33
19910822	1.83	19.34	28.54	23.94	19.94
19910823	3.61	19.3	27.42	23.36	21.17
19910824	4.29	19.96	26.42	23.19	7.81
19910825	2.89	19.63	28.55	24.09	11.48
19910826	7.45	18.98	28.76	23.87	5.83
19910827	24.22	19.66	25.01	22.335	12.28
19910828	9.13	19.46	25.26	22.36	12.96
19910829	12.15	18.91	24.74	21.825	17.39
