Date	Value
20150322	26
20150323	27.1
20150324	25.8
20150325	26.5
20150326	27.1
20150327	28.6
20150328	26.6
20150329	26.3
20150330	26.4
20150331	24.4
20150401	25.2
20150402	25.4
20150403	26.3
20150404	25.9
20150405	24.3
20150406	24.7
20150407	26.6
20150408	26.2
20150409	25.7
20150410	26.6
20150411	26.4
20150412	27.4
20150413	28.2
20150414	27.5
20150415	27.6
20150416	27.3
20150417	27.8
20150418	25.4
20150419	28.4
20150420	28.8
20150421	29.1
20150422	28.4
20150423	28.1
20150424	27.5
20150425	28.2
20150426	27.8
20150427	29.5
20150428	30.8
20150429	31.9
20150430	27.8
20150501	28.9
20150502	26.5
20150503	24.6
20150504	27.2
20150505	26.4
20150506	27.6
20150507	27.8
20150508	27.7
20150509	27.7
20150510	27.5
20150511	25.2
20150512	26.3
20150513	25.2
20150514	26.9
20150515	26.7
20150516	26.3
20150517	24.5
20150518	25.4
20150519	25.2
20150520	27.1
20150521	26.6
20150522	24.7
20150523	25
20150524	25.3
20150525	23.5
20150526	26.4
20150527	24.3
20150528	26.7
20150529	27.3
20150530	27.4
20150531	25.1
20150601	26.3
20150602	28.9
20150603	28.7
20150604	26.3
20150605	27
20150606	27.7
20150607	23.6
20150608	21.1
20150609	25.6
20150610	25.4
20150611	24.8
20150612	24.6
20150613	26.7
20150614	26.7
20150615	26.4
20150616	25.9
20150617	25
20150618	26
20150619	25.6
20150620	26
20150621	24.5
20150622	25.6
20150623	25.6
20150624	24.9
20150625	25.5
20150626	25.8
20150627	25.7
20150628	24.3
20150629	25.3
20150630	25.7
20150701	24.6
20150702	25.1
20150703	25.2
20150704	24.7
20150705	24.8
20150706	23.6
20150707	25.4
20150708	25
20150709	21.7
20150710	22.2
20150711	25.4
20150712	26.1
20150713	26.6
20150714	24.7
20150715	24.9
20150716	24.8
20150717	25.7
20150718	25.3
20150719	24.8
20150720	25
20150721	26.2
20150722	23.7
20150723	25
20150724	24.2
20150725	25.6
20150726	25.5
20150727	25.3
20150728	25.8
20150729	25.4
20150730	25.3
20150731	24.8
20150801	24.5
20150802	26.1
20150803	25.6
20150804	26.3
20150805	26.4
20150806	25.4
20150807	26.1
20150808	26.5
20150809	25.8
20150810	24.3
20150811	22.4
20150812	25.4
20150813	24.2
20150814	26.4
20150815	25.6
20150816	23.5
20150817	26.6
20150818	26.7
20150819	27.3
20150820	25.4
20150821	26.6
20150822	24.4
20150823	26.1
20150824	26.3
20150825	26.7
20150826	25.4
20150827	27.7
20150828	25.9
20150829	25
20150830	27.3
20150831	27
20150901	26.3
20150902	25.2
20150903	22.1
20150904	25.4
20150905	25.2
20150906	25.7
20150907	26.1
20150908	25.2
20150909	25.6
20150910	24.2
20150911	26.6
20150912	26.7
20150913	25.3
20150914	26.5
20150915	27.8
20150916	27.1
20150917	27.2
20150918	25.4
20150919	26.6
20150920	27.6
20150921	26.6
20150922	25
20150923	25.1
20150924	24.3
20150925	24.9
20150926	26.1
20150927	26.3
20150928	27.6
20150929	27.3
20150930	28.3
20151001	28.4
20151002	29.3
20151003	28.1
20151004	25.9
20151005	26.8
20151006	26.2
20151007	25.7
20151008	24.7
20151009	25.7
20151010	26.6
20151011	25.9
20151012	26.4
20151013	25.9
20151014	25.5
20151015	24.6
20151016	25.3
20151017	27.6
20151018	28.9
20151019	26.1
20151020	25.4
20151021	26.2
20151022	25.8
20151023	26.8
20151024	25.9
20151025	27.2
20151026	27
20151027	26.4
20151028	26.8
20151029	27.3
20151030	27.9
20151031	26.9
20151101	27.1
20151102	26.6
20151103	27.1
20151104	25.7
20151105	26.6
20151106	25.8
20151107	23.9
20151108	26.1
20151109	24.2
20151110	25.4
20151111	23.7
20151112	24.5
20151113	23.9
20151114	24.2
20151115	24.4
20151116	25
20151117	24.2
20151118	25.3
20151119	24.6
20151120	23.9
20151121	23.1
20151122	25.1
20151123	22
20151124	24.3
20151125	24.3
20151126	23.6
20151127	22.1
20151128	23.3
20151129	22.2
20151130	23.9
20151201	24.2
20151202	22.9
20151203	25.2
20151204	24.9
20151205	22.6
20151206	24.4
20151207	24.2
20151208	23.8
20151209	24.3
20151210	23.5
20151211	23.3
20151212	22.6
20151213	23.9
20151214	25.4
20151215	25.8
20151216	26.8
20151217	25.6
20151218	23.1
20151219	22.2
20151220	22.6
20151221	24.1
20151222	24.7
20151223	24.8
20151224	23.8
20151225	24.1
20151226	23.4
20151227	23.1
20151228	24.8
20151229	25
20151230	24.9
20151231	24.8
20160101	23.8
20160102	23.3
20160103	22.6
20160104	23
20160105	23.9
20160106	22.1
20160107	24.8
20160108	25.4
20160109	25.1
20160110	25.2
20160111	23.9
20160112	24.1
20160113	23.4
