Date	Value
20150331	26.8
20150401	25.9
20150402	26.1
20150403	27.5
20150404	26.9
20150405	26.3
20150406	26.2
20150407	26.7
20150408	27.2
20150409	27.3
20150410	27.9
20150411	28.1
20150412	28.4
20150413	29.3
20150414	29.6
20150415	28.9
20150416	28.7
20150417	28.7
20150418	27.1
20150419	29.9
20150420	29.7
20150421	30.6
20150422	30.2
20150423	30.1
20150424	30
20150425	30
20150426	29.8
20150427	33.9
20150428	33.1
20150429	33.4
20150430	26.8
20150501	29
20150502	28.4
20150503	26.2
20150504	25.4
20150505	26.1
20150506	28.8
20150507	28.9
20150508	28.2
20150509	27.9
20150510	29
20150511	26.8
20150512	26.6
20150513	25.8
20150514	28.4
20150515	28.3
20150516	27.8
20150517	25.6
20150518	26.9
20150519	28.2
20150520	29.2
20150521	28.7
20150522	26.2
20150523	25.6
20150524	26.9
20150525	26.3
20150526	27.4
20150527	26.3
20150528	27.9
20150529	29.3
20150530	29
20150531	27.6
20150601	27.3
20150602	29.6
20150603	29.6
20150604	27.8
20150605	28.2
20150606	28.1
20150607	24.1
20150608	21.6
20150609	26.9
20150610	28.7
20150611	25.7
20150612	26.1
20150613	27.1
20150614	28.1
20150615	26.9
20150616	25.5
20150617	26.2
20150618	26.6
20150619	26.4
20150620	26.6
20150621	25.2
20150622	26.7
20150623	26.8
20150624	25.7
20150625	25.7
20150626	25.8
20150627	26.3
20150628	25.6
20150629	25.9
20150630	26.7
20150701	25
20150702	26.4
20150703	26.4
20150704	25.4
20150705	25.8
20150706	25.5
20150707	25.9
20150708	26
20150709	21.2
20150710	21.3
20150711	26.2
20150712	26.4
20150713	26.7
20150714	26.7
20150715	26.4
20150716	25.5
20150717	27.2
20150718	26.4
20150719	27.1
20150720	25.3
20150721	25.9
20150722	24.4
20150723	26.2
20150724	25.8
20150725	25.9
20150726	25.8
20150727	25.7
20150728	25.5
20150729	26.2
20150730	26.1
20150731	26.4
20150801	25.6
20150802	26.7
20150803	26.2
20150804	26.3
20150805	27.3
20150806	26.2
20150807	26.6
20150808	27.9
20150809	26.4
20150810	26.8
20150811	22.3
20150812	26.7
20150813	24.9
20150814	26.4
20150815	24.5
20150816	23.8
20150817	26.9
20150818	27.5
20150819	27.4
20150820	26.9
20150821	27.2
20150822	26.6
20150823	27.3
20150824	27.7
20150825	27.6
20150826	27.6
20150827	27.8
20150828	26.8
20150829	27.3
20150830	28.5
20150831	28.8
20150901	27.2
20150902	26.7
20150903	23.4
20150904	26.9
20150905	25.9
20150906	26.3
20150907	27.2
20150908	26.3
20150909	26.7
20150910	25.3
20150911	27.7
20150912	28.4
20150913	26.8
20150914	27.6
20150915	27.9
20150916	28.2
20150917	28.3
20150918	26.5
20150919	27.3
20150920	28.3
20150921	27.9
20150922	25.2
20150923	24
20150924	25.3
20150925	25.6
20150926	27
20150927	27.6
20150928	28
20150929	28.3
20150930	28.7
20151001	29.2
20151002	30.2
20151003	29.9
20151004	25.6
20151005	27
20151006	26.4
20151007	27.2
20151008	25.4
20151009	26.2
20151010	26.8
20151011	27.3
20151012	27
20151013	27.2
20151014	26.3
20151015	25
20151016	26
20151017	26.5
20151018	28.1
20151019	27.4
20151020	26.6
20151021	26.7
20151022	26.6
20151023	27.2
20151024	26.7
20151025	28.2
20151026	28.2
20151027	26.3
20151028	28.3
20151029	28.1
20151030	28.1
20151031	27.4
20151101	27.8
20151102	27.8
20151103	27.3
20151104	27
20151105	27.1
20151106	26.7
20151107	26
20151108	26.4
20151109	25.7
20151110	25.9
20151111	24.8
20151112	24.8
20151113	24.4
20151114	24.2
20151115	25.6
20151116	24.9
20151117	25.2
20151118	26.2
20151119	25.1
20151120	23.9
20151121	22.9
20151122	25.1
20151123	22.7
20151124	24.6
20151125	24.7
20151126	24.7
20151127	21.1
20151128	24.1
20151129	22.4
20151130	23.9
20151201	24.5
20151202	22.8
20151203	25.8
20151204	25.6
20151205	24.7
20151206	24.5
20151207	25.1
20151208	24.3
20151209	25.2
20151210	25.3
20151211	22.9
20151212	23.1
20151213	24.5
20151214	26.3
20151215	26.2
20151216	27.1
20151217	25.9
20151218	23.3
20151219	23.3
20151220	24
20151221	24.1
20151222	23.8
20151223	25.2
20151224	23.6
20151225	23.7
20151226	22.8
20151227	24.3
20151228	25.2
20151229	25.2
20151230	24.9
20151231	25.1
20160101	24.3
20160102	23.8
20160103	24.3
20160104	24.2
20160105	24.6
20160106	22.4
20160107	24.5
20160108	25.1
20160109	27.8
20160110	25.7
20160111	23.8
20160112	24.3
20160113	23.9
