Date	Value
20150322	27.8
20150323	28.2
20150324	28.1
20150325	27.8
20150326	28.6
20150327	29.5
20150328	27.8
20150329	28.3
20150330	28.8
20150331	27.9
20150401	28.4
20150402	28.3
20150403	28.3
20150404	28.3
20150405	25.1
20150406	25.3
20150407	27.9
20150408	27.2
20150409	27.9
20150410	29.2
20150411	29.6
20150412	29.7
20150413	29.3
20150414	28.2
20150415	27.3
20150416	29.8
20150417	29.8
20150418	30.3
20150419	30.6
20150420	30.4
20150421	31.3
20150422	30.3
20150423	30.3
20150424	29.6
20150425	30.3
20150426	30.4
20150427	31
20150428	32.9
20150429	33.6
20150430	26.8
20150501	31.2
20150502	30.5
20150503	25.6
20150504	29.9
20150505	30.3
20150506	30.2
20150507	31.2
20150508	29.6
20150509	30.7
20150510	29.4
20150511	28.2
20150512	29.6
20150513	29.1
20150514	29.2
20150515	28.4
20150516	29.5
20150517	24.8
20150518	25.7
20150519	27.9
20150520	29.4
20150521	28
20150522	24.1
20150523	25.5
20150524	27
20150525	21.9
20150526	27.6
20150527	28.1
20150528	28.3
20150529	27.8
20150530	27.4
20150531	26.4
20150601	27.8
20150602	30.3
20150603	29.3
20150604	28.1
20150605	28.7
20150606	29.5
20150607	25.8
20150608	21.9
20150609	28.6
20150610	27.7
20150611	28.2
20150612	26.3
20150613	28.1
20150614	27.7
20150615	27.7
20150616	26.1
20150617	26.4
20150618	26.7
20150619	24.4
20150620	23.6
20150621	25.1
20150622	27.7
20150623	25.9
20150624	25.7
20150625	23.9
20150626	23.2
20150627	26.5
20150628	24.7
20150629	23.8
20150630	26.5
20150701	23.7
20150702	24.6
20150703	26
20150704	23.3
20150705	23.9
20150706	24.1
20150707	24.4
20150708	26.3
20150709	20.8
20150710	21.2
20150711	23.4
20150712	26.6
20150713	26.5
20150714	26.1
20150715	26.3
20150716	23.4
20150717	27.3
20150718	28.2
20150719	25.1
20150720	24.3
20150721	25.8
20150722	24.8
20150723	23.9
20150724	24.6
20150725	26.5
20150726	26.5
20150727	27.4
20150728	26.1
20150729	24.4
20150730	25
20150731	26.5
20150801	26.1
20150802	27.6
20150803	26.8
20150804	26.4
20150805	26.6
20150806	27
20150807	28.3
20150808	27.9
20150809	28.4
20150810	26.2
20150811	22.8
20150812	26.2
20150813	24.5
20150814	27.2
20150815	25.6
20150816	22.9
20150817	27.1
20150818	26.8
20150819	28.2
20150820	27.2
20150821	27.6
20150822	23.9
20150823	23.1
20150824	27.1
20150825	27.9
20150826	28.3
20150827	28.8
20150828	27.7
20150829	26.6
20150830	29.2
20150831	28.4
20150901	27.3
20150902	24.3
20150903	24.8
20150904	27.8
20150905	27.4
20150906	25
20150907	26.3
20150908	27.3
20150909	26
20150910	23.8
20150911	27
20150912	28.3
20150913	26.9
20150914	28.5
20150915	29
20150916	27.9
20150917	28.5
20150918	25.4
20150919	29.4
20150920	30.9
20150921	28.1
20150922	27.1
20150923	25.7
20150924	25.4
20150925	27.5
20150926	29.2
20150927	28.7
20150928	29.2
20150929	29.4
20150930	28.4
20151001	30.3
20151002	30.7
20151003	30.4
20151004	29.4
20151005	28.4
20151006	28.8
20151007	28.6
20151008	28.6
20151009	28.5
20151010	27.2
20151011	25.5
20151012	26.8
20151013	26.8
20151014	27
20151015	26
20151016	26.6
20151017	25.6
20151018	28.3
20151019	30
20151020	26.9
20151021	28.5
20151022	27.2
20151023	27.8
20151024	27.3
20151025	28.8
20151026	29.6
20151027	29.1
20151028	29.1
20151029	29.8
20151030	29
20151031	28.2
20151101	29.5
20151102	27.2
20151103	27.7
20151104	27.7
20151105	27.5
20151106	27
20151107	27.2
20151108	26.5
20151109	25.6
20151110	25.7
20151111	26.2
20151112	26.8
20151113	25.8
20151114	24.2
20151115	26.1
20151116	24.3
20151117	25.6
20151118	27.2
20151119	27.2
20151120	23.2
20151121	25.3
20151122	25.9
20151123	26.6
20151124	25.8
20151125	25.6
20151126	25.4
20151127	25
20151128	25.7
20151129	25.1
20151130	26.3
20151201	26.3
20151202	25.2
20151203	26.7
20151204	27.1
20151205	21.8
20151206	26.2
20151207	25.2
20151208	25.6
20151209	26.2
20151210	25.9
20151211	25.6
20151212	25
20151213	24.9
20151214	27.7
20151215	27.7
20151216	27.7
20151217	27.8
20151218	26.4
20151219	24.6
20151220	24.2
20151221	25.4
20151222	25.1
20151223	25.7
20151224	25.4
20151225	24.4
20151226	25.4
20151227	24.5
20151228	26.4
20151229	25.8
20151230	25.4
20151231	22.8
20160101	25.2
20160102	24.8
20160103	25.2
20160104	25.6
20160105	25.8
20160106	24.1
20160107	26.8
20160108	26.3
20160109	27.7
20160110	26.7
20160111	25.8
20160112	25.4
20160113	26.5
