Date	Value
20140901	240.766169348455
20140902	441.516346910053
20140903	404.851448031373
20140904	580.251593329557
20140905	244.866330092218
20140906	564.560593634993
20140907	196.650016820914
20140908	379.659114279969
20140909	407.926568584313
20140910	301.913758796835
20140911	496.474270623323
20140912	549.500387861089
20140913	567.162618721536
20140914	572.56379196412
20140915	612.106688292266
20140916	456.41885419772
20140917	629.729494530029
20140918	356.004340803689
20140919	451.451351773313
20140920	594.207909720861
20140921	657.090182505165
20140922	654.409308244156
20140923	433.828545528014
20140924	435.720927410096
20140925	534.558455892624
20140926	501.599471527593
20140927	520.326167197995
20140928	496.080024401045
20140929	618.730024865189
20140930	274.59249543267
20141001	485.041130110292
20141002	583.090166163402
20141003	464.382627945395
20141004	276.682000419904
20141005	390.579734695392
20141006	464.06723095322
20141007	505.187112176871
20141008	613.328851598857
20141009	335.582386373067
20141010	494.266491745837
20141011	633.711381403629
20141012	627.166894071273
20141013	589.476955012967
20141014	635.209517039124
20141015	605.443927083718
20141016	633.001738171823
20141017	634.933544697301
20141018	502.506237853335
20141019	631.976698005912
20141020	605.246803980244
20141021	581.394907424024
20141022	592.709774051799
20141023	540.945244745311
20141024	625.313936801002
20141025	623.500404194907
20141026	598.386919682498
20141027	601.97456031272
20141028	602.211108057201
20141029	615.497205812361
20141030	605.207379360423
20141031	608.400773774849
20141101	609.149841596892
20141102	605.049680866242
20141103	605.995871804096
20141104	601.146643246321
20141105	601.540889469029
20141106	601.816861828313
20141107	563.850950418689
20141108	594.91755289266
20141109	600.318726183043
20141110	579.502525525084
20141111	585.692191238856
20141112	463.121040022708
20141113	438.71719870912
20141114	448.770477452361
20141115	397.084797404483
20141116	560.342158998438
20141117	537.278754856457
20141118	569.212699055383
20141119	333.571730631696
20141120	543.941516057577
20141121	384.350644350065
20141122	561.091226834132
20141123	523.361863130168
20141124	392.669239693285
20141125	377.293636925699
20141126	351.667632329483
20141127	544.651159259928
20141128	576.112007979754
20141129	520.917536542392
20141130	332.191868840656
20141201	NA
20141202	523.28301389227
20141203	532.78434790355
20141204	550.840824990388
20141205	522.612795309093
20141206	455.66978636995
20141207	346.463582166345
20141208	334.636195429227
20141209	501.205225318601
20141210	542.798202011469
20141211	553.797671671572
20141212	550.052332548223
20141213	549.815784801309
20141214	536.332563929347
20141215	531.52275998433
20141216	529.985199712242
20141217	493.399150069048
20141218	527.02835302729
20141219	511.889297997768
20141220	541.221217109892
20141221	531.601609230495
20141222	533.178594129725
20141223	429.255289326165
20141224	348.474237909438
20141225	518.867456177821
20141226	509.366122161955
20141227	502.861059459108
20141228	534.63730515638
