Date	Value
20141009	3.16429171340625
20141010	3.66932105146875
20141011	2.27263202146875
20141012	2.28730091815625
20141013	1.908005036375
20141014	2.15213747939583
20141015	2.31873429567708
20141016	1.98030177001042
20141017	2.01383068096875
20141018	1.6586336989375
20141019	1.34849120919792
20141020	2.0148784554375
20141021	2.96416597935417
20141022	3.02493713916667
20141023	2.57334451865625
20141024	2.11965633670833
20141025	1.71626153391667
20141026	1.59576697823958
20141027	1.86923721734375
20141028	1.86295054779167
20141029	2.01173512938542
20141030	2.01383068280208
20141031	1.82418273444792
20141101	1.9981140034375
20141102	1.77912825961458
20141103	1.82942163064583
20141104	1.62091367928125
20141105	2.10079632573958
20141106	2.09450964995833
20141107	1.65758593238542
20141108	1.837803861
20141109	1.93419950070833
20141110	1.53185248364583
20141111	1.64920369904167
20141112	1.68692373170833
20141113	1.78646270348958
20141114	1.65758592386458
20141115	1.10645433014583
20141116	1.44383906753125
20141117	1.398784590875
20141118	1.6219614493125
20141119	1.81894384140625
20141120	1.73093043746875
20141121	1.70787930233333
20141122	1.66701593576042
20141123	1.52975692402083
20141124	1.357921217375
20141125	1.54128248735417
20141126	0.870704116760417
20141127	1.67644594670833
20141128	1.56433361265625
20141129	1.29295893260417
20141130	1.30134116235417
20141201	1.50775357517708
20141202	2.30092204725
20141203	1.97296731909375
20141204	1.70683151472917
20141205	1.51927913777083
20141206	1.52870914492708
20141207	1.52242246203125
20141208	1.53290025817708
20141209	1.53394803061458
20141210	2.12908633486458
20141211	1.98134954760417
20141212	1.56747695109375
20141213	1.45326907096875
