date value
2007-1 197.1
2007-2 160.8
2007-3 111.8
2007-4 42.6
2007-5 17.7
2007-6 6.7
2007-7 6.9
2007-8 3.7
2007-9 21.2
2007-10 52.9
2007-11 51.6
2007-12 144.7
2008-1 148.2
2008-2 209.2
2008-3 106.7
2008-4 76.4
2008-5 6.7
2008-6 5.3
2008-7 0
2008-8 0
2008-9 3.3
2008-10 26.7
2008-11 51.6
2008-12 104.7
2009-1 41.4
2009-2 133
2009-3 125.1
2009-4 70.2
2009-5 22.7
2009-6 4.3
2009-7 3.7
2009-8 1.9
2009-9 5.6
2009-10 24.3
2009-11 174.8
2009-12 242.9
2010-1 52.4
2010-2 272.3
2010-3 99.3
2010-4 62.8
2010-5 24.1
2010-6 6.8
2010-7 0
2010-8 3
2010-9 0
2010-10 17.2
2010-11 11.1
2010-12 136.3
2011-1 95.6
2011-2 211.5
2011-3 49.1
2011-4 0
2011-5 27.6
2011-6 7.8
2011-7 7
2011-8 1.9
2011-9 9.1
2011-10 29.6
2011-11 59
2011-12 142.4
2012-1 117
2012-2 129.5
2012-3 58.6
2012-4 109.2
2012-5 0
2012-6 5.6
2012-7 0
2012-8 1.9
2012-9 11.1
2012-10 46.9
2012-11 101.7
2012-12 101.9
2013-1 71.4
2013-2 85.1
2013-3 54
2013-4 0
2013-5 15.2
2013-6 13.9
2013-7 3.5
2013-8 5.3
2013-9 8.6
2013-10 36.8
2013-11 55.6
2013-12 120.6
2014-1 118
2014-2 94.9
2014-3 50.4
2014-4 65.9
2014-5 25.6
2014-6 11
2014-7 0
2014-8 0
2014-9 15.9
2014-10 47.1
2014-11 77.5
2014-12 171.3
2015-1 165.6
2015-2 146.4
2015-3 113.4
2015-4 143
2015-5 0
2015-6 8.6
2015-7 5
2015-8 7.9
2015-9 0
2015-10 22.5
2015-11 69.2
2015-12 113.3
2016-1 143.5
2016-2 199.4
2016-3 35.3
2016-4 90.3
2016-5 17.4
2016-6 12.5
2016-7 5.8
2016-8 4.5
2016-9 9.2
2016-10 42.6
2016-11 94.9
2016-12 104.9
2017-1 89.9
2017-2 134.7
2017-3 16.8
2017-4 10.9
2017-5 3
2017-6 0.7
