date value
1987 1881
1988 1976.4
1989 1916.8
1990 2068.2
1991 1517.5
1992 1769.1
1993 1627.3
1994 1520.7
1995 1133.8
1996 1607.3
1997 1602.3
1998 1488.7
1999 1767
2000 1510.4
2001 1544.1
2002 1537.4
2003 1545.3
2004 1316.7
2005 1474.7
2006 1738.1
2007 2102.3
2008 1751.9
2009 1840.6
2010 1424.7
2011 1725.7
2012 1789.4
2013 1795
2014 2344.5
2015 1792.1
2016 1543.8
2017 529.6
