date value
1990-1 171.7
1990-2 273.1
1990-3 341.6
1990-4 321.5
1990-5 151.6
1990-6 103.5
1990-7 198.9
1990-8 77.2
1990-9 41
1990-10 52.9
1990-11 86.6
1990-12 177.4
1991-1 420.3
1991-2 313.6
1991-3 507.2
1991-4 303
1991-5 401.4
1991-6 83.5
1991-7 90.8
1991-8 25.4
1991-9 15.2
1991-10 16
1991-11 23.6
1991-12 120.6
1992-1 199
1992-2 377.6
1992-3 428.5
1992-4 202.5
1992-5 109
1992-6 80.2
1992-7 0
1992-8 25.5
1992-9 17.4
1992-10 3.6
1992-11 21.2
1992-12 140.2
1993-1 273.3
1993-2 525
1993-3 316.6
1993-4 428.5
1993-5 213.9
1993-6 36
1993-7 133.8
1993-8 23.1
1993-9 35.2
1993-10 20.8
1993-11 121.4
1993-12 217.6
1994-1 254.6
1994-2 488.7
1994-3 478
1994-4 390.1
1994-5 408.2
1994-6 309.4
1994-7 52.7
1994-8 47.6
1994-9 27.2
1994-10 73
1994-11 79.6
1994-12 94.7
1995-1 201.5
1995-2 342.3
1995-3 241.2
1995-4 388.7
1995-5 461
1995-6 109.2
1995-7 73.5
1995-8 36.1
1995-9 16
1995-10 35.5
1995-11 93.4
1995-12 145.2
1996-1 403.4
1996-2 339.1
1996-3 420
1996-4 378.2
1996-5 181.9
1996-6 54.9
1996-7 66.5
1996-8 73.3
1996-9 24.4
1996-10 31
1996-11 110.8
1996-12 202.8
1997-1 366.7
1997-2 287.2
1997-3 461.3
1997-4 420.9
1997-5 201.4
1997-6 35
1997-7 0
1997-8 33.3
1997-9 0
1997-10 17.6
1997-11 32.8
1997-12 71.9
1998-1 278.8
1998-2 249
1998-3 349.2
1998-4 292.3
1998-5 240
1998-6 56
1998-7 151.2
1998-8 25.5
1998-9 0
1998-10 19.6
1998-11 125.5
1998-12 202.3
1999-1 315.6
1999-2 366.9
1999-3 532.1
1999-4 348.3
1999-5 405.6
1999-6 100.2
1999-7 39.3
1999-8 19.2
1999-9 46.7
1999-10 70.1
1999-11 122.7
1999-12 241.2
2000-1 308.3
2000-2 387.4
2000-3 458.4
2000-4 457.3
2000-5 249.4
2000-6 150.4
2000-7 220.7
2000-8 34.8
2000-9 79.1
2000-10 24.6
2000-11 41.4
2000-12 165.3
