Date	Value
20150322	17.9
20150323	17.7
20150324	18.1
20150325	18.2
20150326	18.1
20150327	17
20150328	18.5
20150329	18.6
20150330	18.5
20150331	17.9
20150401	18
20150402	18.6
20150403	18.8
20150404	18.8
20150405	18.7
20150406	18.5
20150407	18.2
20150408	18.7
20150409	18.4
20150410	18.5
20150411	19.2
20150412	19.2
20150413	19.9
20150414	20.1
20150415	19.8
20150416	19.4
20150417	19.6
20150418	19.5
20150419	19.6
20150420	19.1
20150421	19.9
20150422	20.3
20150423	19.9
20150424	18.9
20150425	18.7
20150426	18.4
20150427	18.7
20150428	21.3
20150429	21
20150430	21.7
20150501	19.8
20150502	19.2
20150503	19.6
20150504	19
20150505	19.1
20150506	19.8
20150507	20.4
20150508	20.2
20150509	19.9
20150510	19.9
20150511	19.8
20150512	20.2
20150513	19.9
20150514	19.7
20150515	19.8
20150516	18.9
20150517	19.1
20150518	17.1
20150519	18.9
20150520	18.9
20150521	19.4
20150522	19.9
20150523	19.7
20150524	19.3
20150525	19.1
20150526	18.9
20150527	19.1
20150528	19.3
20150529	18.8
20150530	18.6
20150531	19.2
20150601	19.8
20150602	20.6
20150603	21
20150604	19.8
20150605	20.6
20150606	20.3
20150607	19.9
20150608	19.9
20150609	19.7
20150610	19.6
20150611	18.9
20150612	19.2
20150613	19
20150614	20
20150615	20.2
20150616	20.4
20150617	20.1
20150618	20.8
20150619	20.4
20150620	20.7
20150621	19.9
20150622	19.7
20150623	19.6
20150624	20
20150625	20.4
20150626	20.4
20150627	19
20150628	20.6
20150629	20.4
20150630	20.1
20150701	19
20150702	20.3
20150703	19.8
20150704	20.1
20150705	20.7
20150706	19.8
20150707	19.3
20150708	19.5
20150709	19.5
20150710	19.9
20150711	19.4
20150712	19.3
20150713	19.5
20150714	19
20150715	18.3
20150716	20.1
20150717	19.5
20150718	19.1
20150719	19.6
20150720	19
20150721	19.4
20150722	18.7
20150723	18.6
20150724	18.4
20150725	19.9
20150726	19.4
20150727	19.5
20150728	20.5
20150729	19.4
20150730	20.1
20150731	19.4
20150801	19.4
20150802	20.3
20150803	19.9
20150804	19.6
20150805	20.4
20150806	20.3
20150807	19.2
20150808	20
20150809	20.4
20150810	19.6
20150811	19.3
20150812	19.3
20150813	19.4
20150814	19.2
20150815	19.3
20150816	20
20150817	20.3
20150818	20.3
20150819	19.2
20150820	19.8
20150821	20.4
20150822	20.1
20150823	20.2
20150824	19.3
20150825	18.8
20150826	20.4
20150827	20.6
20150828	20.3
20150829	20.3
20150830	19.7
20150831	20.8
20150901	20.5
20150902	20.9
20150903	17.9
20150904	19.5
20150905	18.8
20150906	20.2
20150907	20.3
20150908	19.9
20150909	20.4
20150910	19.2
20150911	20.4
20150912	20.6
20150913	20.6
20150914	19.6
20150915	20.4
20150916	20.7
20150917	20.1
20150918	20.4
20150919	19.9
20150920	20.4
20150921	20.2
20150922	19.9
20150923	18.8
20150924	18.4
20150925	20.2
20150926	20.3
20150927	20.2
20150928	20.9
20150929	21.1
20150930	20.6
20151001	20.1
20151002	19.8
20151003	19.6
20151004	19.3
20151005	20.6
20151006	20
20151007	19.4
20151008	18.8
20151009	18.8
20151010	20.3
20151011	19.3
20151012	19.6
20151013	19.4
20151014	20.2
20151015	20.1
20151016	20.4
20151017	19.9
20151018	20.1
20151019	20.1
20151020	20.6
20151021	20.6
20151022	20.3
20151023	20.4
20151024	20.2
20151025	19.9
20151026	19.6
20151027	19.3
20151028	20.2
20151029	19.9
20151030	20.4
20151031	20.4
20151101	20.4
20151102	20.3
20151103	18.8
20151104	18.6
20151105	20.2
20151106	19.9
20151107	19.7
20151108	19.9
20151109	19.6
20151110	20.4
20151111	19.4
20151112	18.3
20151113	19.8
20151114	19.4
20151115	19.2
20151116	19.7
20151117	19.1
20151118	19.9
20151119	18.9
20151120	20.2
20151121	18.6
20151122	18.6
20151123	19.7
20151124	19.3
20151125	19.2
20151126	18.2
20151127	18.6
20151128	18.3
20151129	16.7
20151130	16.6
20151201	17
20151202	18.1
20151203	18.8
20151204	20.3
20151205	19.8
20151206	19.4
20151207	19.4
20151208	18.6
20151209	18.8
20151210	18.7
20151211	19.2
20151212	19.6
20151213	20.3
20151214	19.5
20151215	18.5
20151216	19.1
20151217	19.6
20151218	19.8
20151219	19.7
20151220	19.8
20151221	19.3
20151222	19.6
20151223	20.1
20151224	20
20151225	19.4
20151226	19.3
20151227	18.3
20151228	19.3
20151229	19.7
20151230	20.1
20151231	19.7
20160101	18.8
20160102	19.1
20160103	17.7
20160104	17.7
20160105	17.6
20160106	18.6
20160107	17.5
20160108	18.8
20160109	17.2
20160110	18.3
20160111	18.2
20160112	18.3
20160113	18.3
