Date	Value
20150322	14
20150323	13.6
20150324	14
20150325	13.8
20150326	14.3
20150327	13.6
20150328	14.6
20150329	14.9
20150330	14.4
20150331	14.3
20150401	14.8
20150402	14.8
20150403	14.9
20150404	14.9
20150405	15.3
20150406	14.4
20150407	14.4
20150408	14.8
20150409	14.4
20150410	14.2
20150411	14.8
20150412	15.2
20150413	16.3
20150414	16.3
20150415	16.1
20150416	15.6
20150417	15.7
20150418	15.4
20150419	15.4
20150420	15.7
20150421	16.1
20150422	16.6
20150423	16
20150424	15.1
20150425	15.3
20150426	14.3
20150427	16.2
20150428	18.3
20150429	18.7
20150430	18.1
20150501	16.8
20150502	16.3
20150503	16.4
20150504	15.5
20150505	15.1
20150506	16.4
20150507	17
20150508	16.2
20150509	16.5
20150510	15.9
20150511	16.2
20150512	16.4
20150513	16.1
20150514	16.1
20150515	16.1
20150516	15.2
20150517	15.3
20150518	15.4
20150519	14.9
20150520	14.8
20150521	15.9
20150522	16.3
20150523	16.1
20150524	15.4
20150525	15.3
20150526	15.2
20150527	14.8
20150528	15.6
20150529	14.8
20150530	15.6
20150531	15.8
20150601	16.7
20150602	17.2
20150603	18.2
20150604	17.6
20150605	17.7
20150606	17.1
20150607	16.9
20150608	16.8
20150611	16.3
20150612	16.5
20150615	16.4
20150619	17
20150622	15.9
20150623	15.8
20150624	17.3
20150628	17.1
