Date	Value
20150322	17.2
20150323	16.9
20150324	17.4
20150325	17.1
20150326	16.7
20150327	16.4
20150328	18.2
20150329	19.2
20150330	17.7
20150331	18.2
20150401	18.6
20150402	18
20150403	18.6
20150404	18.5
20150405	18.8
20150406	18.2
20150407	18.1
20150408	18.7
20150409	18.1
20150410	18
20150411	18.8
20150412	18.7
20150413	19.6
20150414	19.4
20150415	18.9
20150416	18.6
20150417	18.6
20150418	18.2
20150419	18.3
20150420	19.1
20150421	19
20150422	19.9
20150423	19.4
20150424	18.9
20150425	18.8
20150426	17.6
20150427	19.4
20150428	21.2
20150429	21.7
20150430	20.8
20150501	19.7
20150502	19.7
20150503	19.6
20150504	19
20150505	18.4
20150506	19.4
20150507	20
20150508	20.1
20150509	19.8
20150510	19.4
20150511	19.4
20150512	19.6
20150513	19.6
20150514	19.5
20150515	19.2
20150516	18.6
20150517	18.8
20150518	18.7
20150519	19.1
20150520	18.7
20150521	19
20150522	19.3
20150523	19.3
20150524	19.2
20150525	19.1
20150526	18.7
20150527	18.6
20150528	19
20150529	18.1
20150530	19
20150531	19.2
20150601	19.5
20150602	20
20150603	21.1
20150604	20.5
20150605	20.5
20150606	19.7
20150607	19.4
20150608	19.3
20150609	19.5
20150610	19.1
20150611	19.2
20150612	18.8
20150613	18.8
20150614	19.1
20150615	19.8
20150616	19.9
20150617	19.8
20150618	20.1
20150619	20.4
20150620	20.4
20150621	20.3
20150622	19.7
20150623	19.6
20150624	20.3
20150625	20.1
20150626	20.2
20150627	19.6
20150628	19.8
20150629	20.1
20150630	20.4
20150701	19.2
20150702	19.9
20150703	19.8
20150704	20
20150705	20.2
20150706	19.6
20150707	19.2
20150708	19.4
20150709	19.3
20150710	18.7
20150711	18.7
20150712	19.4
20150713	19.2
20150714	19.1
20150715	17.7
20150716	19.7
20150717	19.2
20150718	18.4
20150719	18.8
20150720	18.7
20150721	19.1
20150722	18.7
20150723	19.1
20150724	18.1
20150725	20.1
20150726	19.7
20150727	19.4
20150728	19.9
20150729	19.7
20150730	19.6
20150731	19.6
20150801	19.6
20150802	19.8
20150803	20.1
20150804	19.7
20150805	20.3
20150806	20.2
20150807	19.6
20150808	19.9
20150809	18.7
20150810	19.5
20150811	18.9
20150812	19.3
20150813	19.5
20150814	19.7
20150815	18.8
20150816	19.2
20150817	20
20150818	20
20150819	19
20150820	19.8
20150821	20.1
20150822	19.7
20150823	19.9
20150824	20
20150825	19.3
20150826	19.4
20150827	20.3
20150828	19.9
20150829	19.5
20150830	19.4
20150831	19.7
20150901	19.9
20150902	19.2
20150903	19.2
20150904	19.4
20150905	19.2
20150906	19.9
20150907	19.7
20150908	19.8
20150909	20.1
20150910	19.4
20150911	20.2
20150912	19.8
20150913	19.8
20150914	20
20150915	20.5
20150916	20.3
20150917	19.9
20150918	19.9
20150919	19.5
20150920	20.5
20150921	19.6
20150922	19.2
20150923	18.9
20150924	18.1
20150925	20.2
20150926	20
20150927	20
20150928	19.6
20150929	20.5
20150930	20.2
20151001	19.9
20151002	20.1
20151003	19.6
20151004	20.1
20151005	20.2
20151006	20.8
20151007	19.9
20151008	19.6
20151009	19.8
20151010	19.7
20151011	19.3
20151012	19.6
20151013	19.7
20151014	19.9
20151015	20.1
20151016	20.2
20151017	19.7
20151018	20.6
20151019	20.1
20151020	20.5
20151021	19.8
20151022	19.6
20151023	19.9
20151024	20.2
20151025	19.2
20151026	19.6
20151027	19.6
20151028	19.9
20151029	20.2
20151030	20.2
20151031	20.1
20151101	19.4
20151102	20.4
20151103	19.9
20151104	19.3
20151105	19.6
20151106	19.9
20151107	19.1
20151108	19.4
20151109	19.8
20151110	19.2
20151111	19.2
20151112	18.6
20151113	19.3
20151114	19.3
20151115	19.3
20151116	19.2
20151117	19.2
20151118	19.8
20151119	19.8
20151120	19.7
20151121	18.9
20151122	17.8
20151123	19.2
20151124	18.6
20151125	19.1
20151126	19.1
20151127	19.3
20151128	18.2
20151129	17.2
20151130	17
20151201	18.1
20151202	18.6
20151203	18.9
20151204	20.1
20151205	20.1
20151206	19.5
20151207	19.4
20151208	18.8
20151209	18.5
20151210	18.4
20151211	19.3
20151212	19.6
20151213	19.5
20151214	19.4
20151215	19
20151216	18.3
20151217	19
20151218	19.2
20151219	19.3
20151220	19.7
20151221	19.4
20151222	19.2
20151223	19.7
20151224	19.4
20151225	19.6
20151226	19.2
20151227	19
20151228	18.4
20151229	19.4
20151230	19.6
20151231	19.6
20160101	18.6
20160102	18.7
20160103	17.8
20160104	18.4
20160105	18.8
20160106	18.8
20160107	17.6
20160108	18.1
20160109	17.1
20160110	17.9
20160111	18.6
20160112	18.1
20160113	18.4
