Date	Value
20150222	16.2
20150223	17.1
20150224	16.1
20150225	16.4
20150226	13.9
20150227	15.1
20150228	16.4
20150301	15.8
20150302	16.2
20150303	15.5
20150304	15.3
20150305	16.7
20150306	16.6
20150307	15.6
20150308	14.8
20150309	15.8
20150310	15.3
20150311	16.2
20150312	17.6
20150313	16.8
20150314	15.4
20150315	16.4
20150316	15.3
20150317	15.8
20150318	15.8
20150319	16.2
20150320	15.3
20150321	15.6
20150322	14.9
20150323	14.6
20150324	16.9
20150325	16.7
20150326	15.4
20150327	14.3
20150328	17.3
20150329	17.8
20150330	16.8
20150331	16.4
20150401	16.6
20150402	17.3
20150403	17.3
20150404	16.9
20150405	17.4
20150406	16.3
20150407	16.3
20150408	17.4
20150409	16.3
20150410	15.9
20150411	16.9
20150412	17.1
20150413	17.6
20150414	17.8
20150415	16.9
20150416	17.8
20150417	16.7
20150418	16.7
20150419	17.3
20150420	16.8
20150421	17.7
20150422	17.9
20150423	17.9
20150424	17.3
20150425	17.6
20150426	15.2
20150427	15.4
20150428	18.4
20150429	16.7
20150430	18.5
20150501	18.1
20150502	18.1
20150503	18.6
20150504	18.1
20150505	17.8
20150506	16.6
20150507	18.7
20150508	18.8
20150509	18.6
20150510	17.6
20150511	17.7
20150512	18.1
20150513	18.2
20150514	17.6
20150515	17.8
20150516	16.6
20150517	17.3
20150518	17.9
20150519	17.1
20150520	17.1
20150521	17.9
20150522	18.4
20150523	18.1
20150524	17.8
20150525	16.8
20150526	17.1
20150527	17.2
20150528	18.3
20150529	17.3
20150530	17.2
20150531	18.1
20150601	18.3
20150602	17.8
20150603	18.6
20150604	17.9
20150605	18.7
20150606	17.1
20150607	17.5
20150608	17
20150609	16.8
20150610	16.7
20150611	16.8
20150612	17.2
20150613	17.7
20150614	17.2
20150615	18.1
20150616	18.6
20150617	17.9
20150618	18.9
20150619	19.4
20150620	18.9
20150621	18.1
20150622	17.6
20150623	17.4
20150624	19.1
20150625	19.1
20150626	18.9
20150627	17.2
20150628	18.4
20150629	19.2
20150630	18.6
20150701	17.2
20150702	18
20150703	18.5
20150704	18.1
20150705	18.3
20150706	17.7
20150707	17.3
20150708	17.7
20150709	17.9
20150710	17.8
20150711	17.6
20150712	17.4
20150713	17.5
20150714	17.7
20150715	17.3
20150716	17.4
20150717	17.7
20150718	17.1
20150719	17.4
20150720	16.9
20150721	17.7
20150722	17.3
20150723	18.4
20150724	18.7
20150725	18.3
20150726	17.4
20150727	17.8
20150728	18.9
20150729	17.3
20150730	17.8
20150731	17.6
20150801	17.4
20150802	17.9
20150803	18.6
20150804	17.6
20150805	18.6
20150806	18.7
20150807	17.2
20150808	18.2
20150809	18.2
20150810	17.9
20150811	18.2
20150812	17.4
20150813	17.8
20150814	17.9
20150815	17.3
20150816	17.9
20150817	18.3
20150818	18.3
20150819	17.7
20150820	18.1
20150821	18
20150822	17.9
20150823	18.4
20150824	17.9
20150825	17.4
20150826	17.4
20150827	19
20150828	18.9
20150829	18.3
20150830	18.9
20150831	19.2
20150901	18.6
20150902	18.6
20150903	18.1
20150904	17.8
20150905	18.3
20150906	18.4
20150907	17.9
20150908	18.3
20150909	18.3
20150910	17.3
20150911	18.1
20150912	16.6
20150913	17.7
20150914	19.3
20150915	18.5
20150916	18.4
20150917	18.3
20150918	17.9
20150919	17.4
20150920	18.2
20150921	17.8
20150922	17.5
20150923	17.9
20150924	16.2
20150925	17.8
20150926	17.2
20150927	17.2
20150928	18.1
20150929	18.1
20150930	17.8
20151001	17.2
20151002	17.2
20151003	15.9
20151004	17.2
20151005	17.8
20151006	18.8
20151007	18.7
20151008	18.2
20151009	18.5
20151010	17.7
20151011	18.6
20151012	18.1
20151013	17.9
20151014	18.1
20151015	18.1
20151016	17.9
20151017	17.5
20151018	16.9
20151019	17.2
20151020	18.6
20151021	18.9
20151022	18.5
20151023	17.7
20151024	17.8
20151025	17
20151026	17.4
20151027	17
20151028	17.8
20151029	17.7
20151030	17.2
20151031	16.9
20151101	17.2
20151102	17.1
20151103	17.9
20151104	16.8
20151105	16.3
20151106	17.4
20151107	17.5
20151108	17.6
20151109	17.7
20151110	18.3
20151111	17.6
20151112	16.4
20151113	17.5
20151114	18.6
20151115	17.9
20151116	17.7
20151117	17.6
20151118	17.9
20151119	17.1
20151120	18.2
20151121	17.8
20151122	17.9
20151123	18
20151124	17.5
20151125	17.4
20151126	17.2
20151127	17.6
20151128	16.9
20151129	15.2
20151130	15
20151201	15.8
20151202	16.3
20151203	14.8
20151204	18.4
20151205	18.3
20151206	17.7
20151207	17.6
20151208	16.9
20151209	16.6
20151210	17
20151211	17.9
20151212	18.1
20151213	17.5
20151214	16.3
20151215	17.1
20151216	15.7
20151217	16.2
20151218	15.6
20151219	17.7
20151220	17.9
20151221	17.5
20151222	17.4
20151223	17.9
20151224	17.4
20151225	17.4
20151226	17.7
20151227	17.3
20151228	15.9
20151229	17.3
20151230	17.4
20151231	17.7
20160101	17.1
20160102	17.1
20160103	15.6
20160104	16.2
20160105	17.6
20160106	17.2
20160107	15.9
20160108	14.3
20160109	13.6
20160110	15.6
20160111	16.6
20160112	16.2
20160113	16.5
