Date	Value
20150223	20.2
20150224	17.3
20150225	19.7
20150226	15.3
20150227	14.8
20150228	19.2
20150301	17.1
20150302	19.6
20150303	19.2
20150304	16.4
20150305	18.3
20150306	20.4
20150307	20.2
20150308	18.3
20150309	17.8
20150310	18.7
20150311	17.9
20150312	20.8
20150313	20.8
20150314	16.2
20150315	19.8
20150316	16.5
20150317	18.6
20150318	18.6
20150319	16.8
20150320	15.6
20150321	14.8
20150322	15.8
20150323	16.9
20150324	18.7
20150325	16.4
20150326	16.8
20150327	14.8
20150328	17.6
20150329	21
20150330	21.5
20150331	21.1
20150401	17.7
20150402	21.9
20150403	19.3
20150404	18
20150405	20.2
20150406	18.8
20150407	17.7
20150408	20.4
20150409	17.7
20150410	18.2
20150411	19.1
20150412	20.7
20150413	19.2
20150414	19.7
20150415	20.4
20150416	20.9
20150417	17.3
20150418	17.4
20150419	18.6
20150420	18.3
20150421	21.6
20150422	18.4
20150423	19.3
20150424	17.9
20150425	17.8
20150426	15.7
20150427	17.5
20150428	20.8
20150429	20.7
20150430	20.4
20150501	19.7
20150502	20.7
20150503	20.7
20150504	20.7
20150505	19.6
20150506	17.9
20150507	22.6
20150508	21.1
20150509	20.8
20150510	20.3
20150511	19.7
20150512	21.3
20150513	20.7
20150514	21.8
20150515	20.7
20150516	16.1
20150517	17.8
20150518	19.4
20150519	22.1
20150520	17.9
20150521	19.6
20150522	22.7
20150523	22.1
20150524	21.6
20150525	17.1
20150526	20.2
20150527	17.4
20150528	21.8
20150529	20.6
20150530	18.4
20150531	20
20150601	21.5
20150602	21.6
20150603	21.5
20150604	21.3
20150605	21.4
20150606	21.1
20150607	20.8
20150608	20.9
20150609	20.7
20150610	21
20150611	20.3
20150612	20.3
20150613	20.3
20150614	20
20150615	20.2
20150616	21.2
20150617	19.4
20150618	21.6
20150619	22.4
20150620	23.2
20150621	21.4
20150622	20.6
20150623	18.4
20150624	22.5
20150625	22.1
20150626	22.7
20150627	20.8
20150628	19.4
20150629	21.8
20150630	22
20150701	18.8
20150702	19.4
20150703	22.2
20150704	21.7
20150705	21.6
20150706	20.6
20150707	19.2
20150708	18.2
20150709	20.2
20150710	20.1
20150711	19.8
20150712	16.6
20150713	17
20150714	17.6
20150715	20.2
20150716	19.9
20150717	19.1
20150718	18.7
20150719	19.3
20150720	18
20150721	18.9
20150722	19.7
20150723	19.3
20150724	20.1
20150725	21.5
20150726	19.4
20150727	17.2
20150728	20.8
20150729	17.3
20150730	17.3
20150731	16.6
20150801	17.5
20150802	18.7
20150803	18.7
20150804	20.2
20150805	20
20150806	20.6
20150807	17.8
20150808	16.7
20150809	18.6
20150810	19.6
20150811	20
20150812	19.8
20150813	18.3
20150814	18.8
20150815	19.7
20150816	19.1
20150817	20.1
20150818	17.1
20150819	16.2
20150820	17.8
20150821	17.7
20150822	17.9
20150823	20.6
20150824	16.6
20150825	16.9
20150826	18.7
20150827	19.8
20150828	19.7
20150829	18.4
20150830	18.8
20150831	20.3
20150901	19.8
20150902	20
20150903	20
20150904	19.4
20150905	20.2
20150906	19.8
20150907	17.9
20150908	17.9
20150909	19
20150910	18.4
20150911	18.4
20150912	16.3
20150913	19.5
20150914	20.2
20150915	18.8
20150916	18.4
20150917	20.2
20150918	20.8
20150919	19.9
20150920	21.1
20150921	20
20150922	20.4
20150923	19.4
20150924	18.7
20150925	20.5
20150926	20.5
20150927	19.9
20150928	21
20150929	20.7
20150930	19.8
20151001	19.7
20151002	20
20151003	18.9
20151004	21.4
20151005	20.3
20151006	18.9
20151007	18.7
20151008	18.3
20151009	19.9
20151010	18.4
20151011	18.3
20151012	19.6
20151013	21.1
20151014	20.8
20151015	21.1
20151016	21.5
20151017	21.1
20151018	20.8
20151019	21.1
20151020	21.3
20151021	19.6
20151022	19.1
20151023	18.3
20151024	19.3
20151025	18.7
20151026	20.2
20151027	20.7
20151028	19.6
20151029	20.7
20151030	19.2
20151031	18.7
20151101	18.8
20151102	19.1
20151103	18.7
20151104	16.5
20151105	19.2
20151106	20.3
20151107	19.9
20151108	17.9
20151109	16.7
20151110	19.6
20151111	19.2
20151112	19.2
20151113	18.7
20151114	20
20151115	20.1
20151116	19.4
20151117	19.1
20151118	20.4
20151119	18.7
20151120	21.4
20151121	20.6
20151122	18.7
20151123	17.4
20151124	16.6
20151125	15.3
20151126	15.6
20151127	17.3
20151128	14.9
20151129	15.4
20151130	13.1
20151201	14.6
20151202	14.1
20151203	15.1
20151204	15.1
20151205	16.9
20151206	18.8
20151207	18.4
20151208	14.7
20151209	14.7
20151210	16.2
20151211	14.9
20151212	19.2
20151213	18.6
20151214	16.4
20151215	20.3
20151216	17.7
20151217	17
20151218	14.1
20151219	17.1
20151220	20.2
20151221	17.1
20151222	17.4
20151223	19.3
20151224	17.3
20151225	20.2
20151226	19.1
20151227	16.3
20151228	15.2
20151229	16.6
20151230	16.7
20151231	20.4
20160101	16.1
20160102	17.3
20160103	14.4
20160104	13.4
20160105	17.8
20160106	16.8
20160107	15.4
20160108	13.2
20160109	13.2
20160110	15.4
20160111	16.6
20160112	13.2
20160113	16.9
