Date	Value
20150222	17
20150223	18.2
20150224	17
20150225	16.1
20150226	13.9
20150227	15.5
20150228	16.5
20150301	16.7
20150302	17.4
20150303	16.4
20150304	16.2
20150305	17
20150306	17.8
20150307	16.6
20150308	15.9
20150309	15.8
20150310	16.4
20150311	17.2
20150312	18.5
20150313	17.7
20150314	16.7
20150315	16.9
20150316	15.6
20150317	16.8
20150318	16.8
20150319	16.7
20150320	16.6
20150321	16
20150322	15.9
20150323	16.1
20150324	17.4
20150325	17.1
20150326	16.2
20150327	14.3
20150328	16.6
20150329	18.6
20150330	17.6
20150331	17.3
20150401	17.8
20150402	18.3
20150403	18.5
20150404	18.1
20150405	18.2
20150406	17.2
20150407	17.5
20150408	17.7
20150409	17.6
20150410	17.1
20150411	17.9
20150412	18.1
20150413	19.1
20150414	18.8
20150415	18.3
20150416	18.9
20150417	17.3
20150418	18
20150419	18.3
20150420	17
20150421	17.7
20150422	18.4
20150423	19.1
20150424	18.8
20150425	18.9
20150426	15.5
20150427	16.2
20150428	19.1
20150429	17.9
20150430	18.5
20150501	18.1
20150502	18.5
20150503	18.9
20150504	18.9
20150505	18.6
20150506	17.7
20150507	19.6
20150508	19.9
20150509	19.6
20150510	18.6
20150511	18.8
20150512	19.1
20150513	19.3
20150514	18.9
20150515	19
20150516	17.7
20150517	18.4
20150518	18.2
20150519	18.2
20150520	16.8
20150521	18.4
20150522	19.2
20150523	19.2
20150524	18.5
20150525	17.8
20150526	18
20150527	18.4
20150528	19.2
20150529	18.4
20150530	18.7
20150531	18.9
20150601	18.8
20150602	19.1
20150603	19.4
20150604	18.2
20150605	19.2
20150606	18.6
20150607	18.3
20150608	17.5
20150609	17.3
20150610	17.9
20150611	17.6
20150612	18.3
20150613	18.3
20150614	18
20150615	19
20150616	19.5
20150617	18.7
20150618	19.4
20150619	19.9
20150620	19.8
20150621	19.1
20150622	18.5
20150623	18.6
20150624	19.6
20150625	19.6
20150626	19.7
20150627	18.4
20150628	19.2
20150629	19.4
20150630	19.6
20150701	18
20150702	19.3
20150703	19.2
20150704	19.1
20150705	19.1
20150706	19.1
20150707	18.3
20150708	18.4
20150709	18.5
20150710	18.4
20150711	18.4
20150712	18.4
20150713	18.4
20150714	18.7
20150715	17.3
20150716	18.3
20150717	18.6
20150718	17.2
20150719	17.5
20150720	17.8
20150721	18.6
20150722	17.8
20150723	18.6
20150724	17.3
20150725	18.9
20150726	18.3
20150727	19.1
20150728	19.9
20150729	18.5
20150730	17.7
20150731	18.4
20150801	18.3
20150802	18.9
20150803	19.3
20150804	18.7
20150805	19.4
20150806	19.3
20150807	18.2
20150808	19.2
20150809	18.6
20150810	18.9
20150811	18.3
20150812	17.5
20150813	18.9
20150814	18.4
20150815	17.9
20150816	19.1
20150817	19.2
20150818	18.9
20150819	17.7
20150820	19.3
20150821	18.2
20150822	18.7
20150823	19.1
20150824	18.9
20150825	18.2
20150826	18.2
20150827	20.2
20150828	19.7
20150829	19.5
20150830	20
20150831	19.9
20150901	19.2
20150902	18.5
20150903	18.4
20150904	18.1
20150905	18.4
20150906	19.2
20150907	19.1
20150908	19.6
20150909	19.1
20150910	18.1
20150911	17.7
20150912	16.4
20150913	18.3
20150914	19.3
20150915	19.5
20150916	19.6
20150917	19
20150918	18.3
20150919	18.2
20150920	18.9
20150921	18.6
20150922	18
20150923	18.8
20150924	16.8
20150925	18.6
20150926	18.3
20150927	18.1
20150928	18.8
20150929	19.5
20150930	19
20151001	17.2
20151002	18
20151003	16.8
20151004	18.6
20151005	18.2
20151006	20
20151007	19.2
20151008	19.6
20151009	18.6
20151010	18.1
20151011	19.4
20151012	19.1
20151013	18.7
20151014	18.9
20151015	18.8
20151016	19.3
20151017	18.7
20151018	18.1
20151019	17.6
20151020	19.8
20151021	18.7
20151022	19.3
20151023	18.9
20151024	18.3
20151025	17.7
20151026	18.7
20151027	17.8
20151028	18.9
20151029	17.9
20151030	18.1
20151031	17.3
20151101	17.7
20151102	19.2
20151103	18.9
20151104	17
20151105	17.2
20151106	17.8
20151107	18.2
20151108	18.6
20151109	18.6
20151110	19.3
20151111	18.7
20151112	17.6
20151113	18.5
20151114	19.1
20151115	18.7
20151116	18.7
20151117	18.3
20151118	18.9
20151119	17.7
20151120	19.1
20151121	18.3
20151122	17.5
20151123	18.4
20151124	18.1
20151125	18.6
20151126	18.4
20151127	18.7
20151128	17.8
20151129	16
20151130	14.4
20151201	15.4
20151202	17.7
20151203	14.9
20151204	17.8
20151205	18.9
20151206	18.9
20151207	18.8
20151208	18.3
20151209	17.2
20151210	17.4
20151211	17.9
20151212	18.8
20151213	18.5
20151214	17.1
20151215	17.1
20151216	15.9
20151217	17.2
20151218	16.7
20151219	18.4
20151220	18.7
20151221	18.6
20151222	18.5
20151223	18.5
20151224	18.7
20151225	18.3
20151226	18.3
20151227	17.8
20151228	17
20151229	18.4
20151230	18.4
20151231	18.4
20160101	17.3
20160102	17.9
20160103	16.8
20160104	17.3
20160105	18.3
20160106	17.9
20160107	16.3
20160108	14
20160109	13.7
20160110	15.4
20160111	16.7
20160112	17.2
20160113	17.8
