Date	Value
20140826	19.89999962
20140827	22.5
20140828	23.10000038
20140829	17.79999924
20140830	20.79999924
20140831	21.10000038
20140901	18.89999962
20140902	17.79999924
20140903	21.79999924
20140904	20.39999962
20140905	22.29999924
20140906	20.70000076
20140907	21.70000076
20140908	20
20140909	19.60000038
20140910	22.29999924
20140911	22.79999924
20140912	22.29999924
20140913	23.39999962
20140914	22.89999962
20140915	22.79999924
20140916	21
20140917	22
20140918	23.39999962
20140919	21.70000076
20140920	24.10000038
20140921	21.70000076
20140922	21.10000038
20140923	22.39999962
20140924	17.29999924
20140925	23.70000076
20140926	21.20000076
20140927	22.5
20140928	22.89999962
20140929	23.89999962
20140930	22.79999924
20141001	23.29999924
20141002	21
20141003	20.70000076
20141004	22.39999962
20141005	20.10000038
20141006	21.5
20141007	23.79999924
20141008	24
20141009	23.29999924
20141010	22.29999924
20141011	22.89999962
20141012	23.60000038
20141013	23.70000076
20141014	23.70000076
20141015	24.10000038
20141016	23.70000076
20141017	24.10000038
20141018	25.29999924
20141019	24.89999962
20141020	24.39999962
20141021	25
20141022	24.20000076
20141023	24.60000038
20141024	24.39999962
20141025	25.39999962
20141026	25.60000038
20141027	24.89999962
20141028	24.60000038
20141029	25.10000038
20141030	25.89999962
20141031	25.5
20141101	25.60000038
20141102	24.5
20141103	25.79999924
20141104	26.5
20141105	25
20141106	25.70000076
20141107	25.29999924
20141108	25.70000076
20141109	25
20141110	25.39999962
20141111	25.5
20141112	25.5
20141113	25.20000076
20141114	24.79999924
20141115	24.29999924
20141116	26
20141117	26.29999924
20141118	25.60000038
20141119	25.10000038
20141120	25.79999924
20141121	24.70000076
20141122	26.10000038
20141123	23.20000076
20141124	22.10000038
20141125	24.10000038
20141126	19.5
20141127	24.39999962
20141128	26
20141129	25.29999924
20141130	24.5
20141201	15.89999962
20141202	24.20000076
20141203	23.79999924
20141204	24.10000038
20141205	23.89999962
20141206	25.39999962
20141207	24.89999962
20141208	24.5
20141209	25
20141210	26.39999962
