Date	Value
20141009	8.199999809
20141010	8.399999619
20141011	8.699999809
20141012	8.800000191
20141013	8.100000381
20141014	8.100000381
20141015	8.399999619
20141016	6.300000191
20141017	7.599999905
20141018	7.400000095
20141019	7.699999809
20141020	8
20141021	9.100000381
20141022	7.800000191
20141023	7.599999905
20141024	6.300000191
20141025	6.800000191
20141026	7.199999809
20141027	7
20141028	6.699999809
20141029	7.5
20141030	7.900000095
20141031	8.399999619
20141101	8.199999809
20141102	7.5
20141103	7
20141104	6.699999809
20141105	7.099999905
20141106	6.800000191
20141107	7.099999905
20141108	7.300000191
20141109	6.5
20141110	6.699999809
20141111	5.800000191
20141112	5.599999905
20141113	6.199999809
20141114	7.599999905
20141115	8
20141116	7.5
20141117	7.400000095
20141118	8.199999809
20141119	7.400000095
20141120	6.699999809
20141121	6.599999905
20141122	8.100000381
20141123	8.300000191
20141124	8.600000381
20141125	8.399999619
20141126	8.300000191
20141127	6.400000095
20141128	7.099999905
20141129	8.199999809
20141130	7
20141201	6.400000095
20141202	5.699999809
20141203	4.400000095
20141204	4.5
20141205	5.5
20141206	5.900000095
20141207	5.699999809
20141208	6.800000191
20141209	7.599999905
20141210	7.400000095
20141211	6.300000191
20141212	6.300000191
20141213	6.699999809
