Date	Value
20140826	12.30000019
20140827	10.89999962
20140828	11.89999962
20140829	12.80000019
20140830	11.30000019
20140831	12.5
20140901	13.39999962
20140902	11.30000019
20140903	10.80000019
20140904	13.30000019
20140905	13
20140906	12.10000038
20140907	11.69999981
20140908	12.60000038
20140909	11.80000019
20140910	11.39999962
20140911	9.699999809
20140912	12.80000019
20140913	13
20140914	12.19999981
20140915	11.5
20140916	12.5
20140917	12.80000019
20140918	12.30000019
20140919	13
20140920	12.60000038
20140921	12.69999981
20140922	13.19999981
20140923	11.89999962
20140924	12.80000019
20140925	11
20140926	12.5
20140927	11
20140928	10.5
20140929	11.60000038
20140930	12.39999962
20141001	12.80000019
20141002	12.89999962
20141003	12.60000038
20141004	11.89999962
20141005	12.5
20141006	11
20141007	13.10000038
20141008	14.69999981
20141009	12.39999962
20141010	12.80000019
20141011	12.60000038
20141012	11.19999981
20141013	10
20141014	10.89999962
20141015	11.60000038
20141016	11.10000038
20141017	11.5
20141018	14.19999981
20141019	13.10000038
20141020	13
20141021	10.60000038
20141022	8.899999619
20141023	10.69999981
20141024	13.30000019
20141025	10.89999962
20141026	8.300000191
20141027	9.399999619
20141028	12.60000038
20141029	10.39999962
20141030	13.39999962
20141031	10.60000038
20141101	10.5
20141102	13.89999962
20141103	15
20141104	14.19999981
20141105	14.10000038
20141106	11.80000019
20141107	9.199999809
20141108	11.39999962
20141109	13
20141110	13.19999981
20141111	10.10000038
20141112	8.5
20141113	10.69999981
20141114	10.30000019
20141115	10.60000038
20141116	10.5
20141117	12
20141118	10.19999981
20141119	13
20141120	10.10000038
20141121	9
20141122	9.899999619
20141123	12.89999962
20141124	11.60000038
20141125	12.10000038
20141126	12.39999962
20141127	12.5
20141128	9
20141129	8.899999619
20141130	9.600000381
20141201	10.19999981
20141202	11
20141203	13.60000038
20141204	10.80000019
20141205	7.5
20141206	8.800000191
20141207	12
20141208	9.300000191
20141209	10.80000019
20141210	8.399999619
