Date	Value
20150222	26.5
20150223	26.4
20150224	25.5
20150225	27.9
20150226	29.2
20150227	26.9
20150228	26.3
20150301	26.3
20150302	23.8
20150303	24.6
20150304	25.7
20150305	25.9
20150306	26.6
20150307	24.7
20150308	24.4
20150309	26.4
20150310	25.6
20150311	24.3
20150312	27.8
20150313	26.4
20150314	26.1
20150315	27.1
20150316	26.8
20150317	24.9
20150318	26.7
20150319	26.4
20150320	27.7
20150321	27.9
20150322	28.2
20150323	29.7
20150324	27.7
20150325	29.4
20150326	30.1
20150327	31.1
20150328	28.7
20150329	28.7
20150330	28.3
20150331	26.8
20150401	25.9
20150402	26.1
20150403	27.9
20150404	27
20150405	26.5
20150406	26.1
20150407	27.5
20150408	27.6
20150409	27.3
20150410	28.1
20150411	28.6
20150412	29.3
20150413	30.6
20150414	30.8
20150415	29.6
20150416	28.5
20150417	29.5
20150418	27.6
20150419	31.2
20150420	31.3
20150421	31.3
20150422	31
20150423	30.9
20150424	30.4
20150425	30.3
20150426	32.3
20150427	31.8
20150428	32.2
20150429	34
20150430	24.6
20150501	29.3
20150502	27.9
20150503	27.6
20150504	27.3
20150505	26.8
20150506	29.3
20150507	29.2
20150508	29
20150509	28.1
20150510	29.3
20150511	27.8
20150512	28.2
20150513	27.1
20150514	28.3
20150515	26.7
20150516	27.6
20150517	27.1
20150518	27.2
20150519	28.9
20150520	29.8
20150521	30.5
20150522	26.9
20150523	25.8
20150524	27.1
20150525	26.6
20150526	28.5
20150527	27.7
20150528	28.8
20150529	29.3
20150530	30.5
20150531	28.4
20150601	28.2
20150602	30.3
20150603	28.7
20150604	27.7
20150605	28.1
20150606	28.9
20150607	24.6
20150608	22.7
20150609	25.1
20150610	26.6
20150611	26.3
20150612	26.6
20150613	26.3
20150614	27.1
20150615	26.2
20150616	25.7
20150617	26.1
20150618	26.2
20150619	25.7
20150620	26.3
20150621	24.5
20150622	26.2
20150623	26.5
20150624	25.5
20150625	25.1
20150626	25.2
20150627	25.8
20150628	25.3
20150629	25.9
20150630	25.6
20150701	23.9
20150702	25.8
20150703	25.9
20150704	24.3
20150705	25.9
20150706	24.9
20150707	25.9
20150708	26.1
20150709	20.9
20150710	21.8
20150711	25.4
20150712	25.8
20150713	25.9
20150714	27.6
20150715	25.4
20150716	25.6
20150717	26.4
20150718	27.4
20150719	26.3
20150720	25.2
20150721	26.4
20150722	24.9
20150723	26.4
20150724	25.5
20150725	25.9
20150726	25.7
20150727	25.4
20150728	24.7
20150729	25.8
20150730	26.4
20150731	26.6
20150801	25.7
20150802	27.1
20150803	26.7
20150804	26.7
20150805	27.6
20150806	26.5
20150807	27.7
20150808	28.4
20150809	27.8
20150810	26.9
20150811	22.9
20150812	23.9
20150813	24.8
20150814	26.2
20150815	23.4
20150816	24.1
20150817	26.3
20150818	27.2
20150819	27.1
20150820	26.3
20150821	26.6
20150822	25.7
20150823	27.9
20150824	27.8
20150825	27.6
20150826	28.6
20150827	29.3
20150828	27.7
20150829	26.2
20150830	29.4
20150831	30.1
20150901	27.4
20150902	27.6
20150903	23.9
20150904	27.7
20150905	26.9
20150906	26.4
20150907	27.1
20150908	26.5
20150909	26.4
20150910	25.9
20150911	29.1
20150912	29.5
20150913	27.6
20150914	27.8
20150915	28.7
20150916	29.2
20150917	29.6
20150918	27.8
20150919	27.2
20150920	29.2
20150921	29.1
20150922	25.7
20150923	25.4
20150924	24.4
20150925	25.8
20150926	27.1
20150927	26.7
20150928	28.3
20150929	28.7
20150930	29.2
20151001	28.6
20151002	26.8
20151003	26.3
20151004	25.2
20151005	26.3
20151006	26.2
20151007	26.7
20151008	24.7
20151009	26.2
20151010	26.6
20151011	26.9
20151012	27.2
20151013	26.9
20151014	26.3
20151015	26.9
20151016	26.3
20151017	25.4
20151018	25.1
20151019	26.6
20151020	26.3
20151021	25.6
20151022	26.8
20151023	27.3
20151024	26.7
20151025	28.1
20151026	28.2
20151027	26.7
20151028	25.6
20151029	28.1
20151030	27.8
20151031	27.3
20151101	28.2
20151102	28
20151103	28.1
20151104	26.6
20151105	28.1
20151106	27.2
20151107	25.4
20151108	26.3
20151109	24.8
20151110	25.8
20151111	25.4
20151112	24.1
20151113	24.8
20151114	25.3
20151115	24.6
20151116	24.6
20151117	26.7
20151118	27.5
20151119	25.8
20151120	21.7
20151121	25.1
20151122	23.8
20151123	22.7
20151124	24.8
20151125	24.4
20151126	23.9
20151127	24.1
20151128	24.8
20151129	23.3
20151130	25.2
20151201	24.6
20151202	23.9
20151203	26.8
20151204	26.4
20151205	23.4
20151206	25
20151207	25.8
20151208	24.6
20151209	25.7
20151210	25.7
20151211	23.9
20151212	23.4
20151213	25.9
20151214	27.8
20151215	28.9
20151216	28.5
20151217	28
20151218	24.1
20151219	23.3
20151220	23.8
20151221	25.2
20151222	25.4
20151223	25.4
20151224	25.4
20151225	24.4
20151226	24.4
20151227	24.7
20151228	25.3
20151229	26.1
20151230	25.9
20151231	25.6
20160101	24.8
20160102	24.3
20160103	24.9
20160104	26.7
20160105	26.9
20160106	24.5
20160107	27.8
20160108	28.7
20160109	28.4
20160110	27.9
20160111	25.1
20160112	25.9
20160113	24.6
