Date	Value
20150223	28.4
20150224	28.8
20150225	30
20150226	31.6
20150227	29.9
20150228	29.1
20150301	28.9
20150302	26.6
20150303	26.7
20150304	29
20150305	26.4
20150306	27.9
20150307	27.6
20150308	27.1
20150309	29.6
20150310	28.6
20150311	26.6
20150312	29.8
20150313	28.8
20150314	28.7
20150315	28.5
20150316	28.9
20150317	27.1
20150318	29.7
20150319	28.5
20150320	30.2
20150321	29.6
20150322	30.7
20150323	31.7
20150324	29.7
20150325	32
20150326	32.1
20150327	33.1
20150328	30.9
20150329	31.7
20150330	30.9
20150331	29.4
20150401	28.4
20150402	28.8
20150403	30.8
20150404	29.2
20150405	28.4
20150406	29.2
20150407	29.8
20150408	29.7
20150409	30.2
20150410	30
20150411	30.3
20150412	31.5
20150413	32.8
20150414	32.4
20150415	31.2
20150416	30.9
20150417	31.5
20150418	30.2
20150419	32.7
20150420	32.6
20150421	33.3
20150422	33.3
20150423	33.7
20150424	33.2
20150425	32.8
20150426	32.9
20150427	31.9
20150428	33.1
20150429	34.2
20150430	26.3
20150501	29.9
20150502	29.3
20150503	28.9
20150504	28.6
20150505	28.4
20150506	30.5
20150507	30.6
20150508	30.7
20150509	29.9
20150510	31.3
20150511	28.8
20150512	30.3
20150513	29.1
20150514	30.3
20150515	29.6
20150516	29.7
20150517	28.3
20150518	29.2
20150519	31.2
20150520	31.9
20150521	32.3
20150522	28.8
20150523	27.6
20150524	29.2
20150525	29.2
20150526	30.1
20150527	29.6
20150528	31.4
20150529	30.1
20150530	32.1
20150531	30.3
20150601	29.9
20150602	32.7
20150603	31.4
20150604	27.3
20150605	28.8
20150606	30.8
20150607	26
20150608	23.2
20150609	25.9
20150610	25.9
20150611	28.2
20150612	28.2
20150613	26.4
20150614	28.3
20150615	27.7
20150616	27.1
20150617	27.4
20150618	28.4
20150619	27.2
20150620	27.8
20150621	26.3
20150622	28.1
20150623	28.2
20150624	27.4
20150625	28.5
20150626	28.1
20150627	27.9
20150628	28.4
20150629	27.9
20150630	28.2
20150701	26.6
20150702	28.2
20150703	28.2
20150704	26.2
20150705	29
20150706	27.3
20150707	28.3
20150708	27.7
20150709	22
20150710	23.4
20150711	26.6
20150712	28.2
20150713	28.5
20150714	28.5
20150715	27.7
20150716	27.8
20150717	29.1
20150718	29.6
20150719	28.2
20150720	27.1
20150721	27.9
20150722	26.4
20150723	28.3
20150724	26.9
20150725	28.2
20150726	28.5
20150727	28
20150728	27.3
20150729	27.8
20150730	29.8
20150731	29.8
20150801	28.7
20150802	29.2
20150803	29.2
20150804	29.7
20150805	29.8
20150806	29.6
20150807	30.2
20150808	30.9
20150809	29.9
20150810	29.7
20150811	25.3
20150812	26.3
20150813	26.4
20150814	29.2
20150815	25.7
20150816	25.8
20150817	28.4
20150818	29.1
20150819	30.2
20150820	29.5
20150821	29.5
20150822	28.2
20150823	29.9
20150824	30.4
20150825	30.7
20150826	30
20150827	31.3
20150828	30.9
20150829	30
20150830	32.3
20150831	32
20150901	30.1
20150902	30.1
20150903	28.3
20150904	29.3
20150905	28.6
20150906	29.7
20150907	29.8
20150908	28.8
20150909	28.9
20150910	28.3
20150911	31.8
20150912	30.6
20150913	29.8
20150914	30
20150915	31.2
20150916	30.5
20150917	32.5
20150918	30.4
20150919	28.6
20150920	31.2
20150921	30.7
20150922	26.8
20150923	26.4
20150924	25.3
20150925	28.2
20150926	28.9
20150927	28.1
20150928	30.2
20150929	29.1
20150930	30.4
20151001	29.9
20151002	27.4
20151003	28.3
20151004	27.1
20151005	28.1
20151006	28.3
20151007	29.1
20151008	25.8
20151009	27.5
20151010	27.9
20151011	28.7
20151012	28.2
20151013	28.9
20151014	27.8
20151015	26.6
20151016	26.7
20151017	24.8
20151018	26
20151019	28.2
20151020	27.7
20151021	26.8
20151022	27.8
20151023	29.6
20151024	27.9
20151025	28.6
20151026	29.8
20151027	28.1
20151028	26.3
20151029	30.6
20151030	29.2
20151031	29.4
20151101	29.2
20151102	30.1
20151103	29.5
20151104	28.3
20151105	28.6
20151106	29.3
20151107	28.1
20151108	27.9
20151109	26.7
20151110	27.4
20151111	26.7
20151112	24.6
20151113	26.1
20151114	25.7
20151115	26.9
20151116	26.6
20151117	26.9
20151118	28.6
20151119	26.7
20151120	22.9
20151121	25.8
20151122	25.4
20151123	25.7
20151124	26.1
20151125	26.3
20151126	26.2
20151127	26.1
20151128	26.3
20151129	25.6
20151130	27.2
20151201	26.9
20151202	25.5
20151203	29.1
20151204	28.5
20151205	26.3
20151206	27.2
20151207	27.4
20151208	27.2
20151209	28.3
20151210	27.9
20151211	25.7
20151212	24.8
20151213	27.4
20151214	29.1
20151215	29.8
20151216	30.1
20151217	29.8
20151218	25.4
20151219	27.2
20151220	26.3
20151221	26.6
20151222	27.8
20151223	27.6
20151224	27.3
20151225	27.1
20151226	27.1
20151227	26.4
20151228	27.8
20151229	28.7
20151230	28.6
20151231	28.1
20160101	27.3
20160102	26.8
20160103	27.7
20160104	28.6
20160105	28.4
20160106	26.4
20160107	29.2
20160108	31.1
20160109	29.9
20160110	29.6
20160111	27.4
20160112	27.9
20160113	26.6
